"ID" "N2" "ICC" "method" "parameter" "est" "se" "ci_l" "ci_u"
5 30 0.1 "MI-R1" "gamma10" 0.272812175158997 0.0642083298940571 0.145648253088456 0.399976097229538
5 30 0.1 "MI-R1" "gamma01" 0.482584540202677 0.193039531219837 0.101194582555072 0.863974497850281
5 30 0.1 "MI-a1" "gamma10" 0.272812175158997 0.0642083298940571 0.144914680257542 0.400709670060451
5 30 0.1 "MI-a1" "gamma01" 0.482584540202677 0.193039531219837 0.0762414078222489 0.888927672583105
5 30 0.1 "MI-R2" "gamma10" 0.247476222300096 0.0682094087691579 0.111833498744412 0.38311894585578
5 30 0.1 "MI-R2" "gamma01" 0.51652985727129 0.196052219774203 0.130403392710857 0.902656321831723
5 30 0.1 "MI-a2" "gamma10" 0.247476222300096 0.0682094087691579 0.110989487789329 0.383962956810863
5 30 0.1 "MI-a2" "gamma01" 0.51652985727129 0.196052219774203 0.106980356895999 0.926079357646581
6 60 0.1 "MI-R1" "gamma10" 0.21044180720902 0.0476213883303936 0.116273004929037 0.304610609489003
6 60 0.1 "MI-R1" "gamma01" 0.505387621589676 0.149756512482835 0.208571172742281 0.802204070437071
6 60 0.1 "MI-a1" "gamma10" 0.21044180720902 0.0476213883303936 0.116012479857127 0.304871134560914
6 60 0.1 "MI-a1" "gamma01" 0.505387621589676 0.149756512482835 0.199208535074105 0.811566708105247
6 60 0.1 "MI-R2" "gamma10" 0.19388910536824 0.050681423769121 0.0928280397712449 0.294950170965235
6 60 0.1 "MI-R2" "gamma01" 0.562377849630808 0.147045875182868 0.272277172470497 0.852478526791118
6 60 0.1 "MI-a2" "gamma10" 0.19388910536824 0.050681423769121 0.0925022251225258 0.295275985613954
6 60 0.1 "MI-a2" "gamma01" 0.562377849630808 0.147045875182868 0.263972196997222 0.860783502264393
1 15 0.1 "MI-R1" "gamma10" 0.226196799654203 0.104821262259366 0.0181391066749032 0.434254492633502
1 15 0.1 "MI-R1" "gamma01" 0.720479803007792 0.412424301162417 -0.089512448874862 1.53047205489045
1 15 0.1 "MI-a1" "gamma10" 0.226196799654203 0.104821262259366 0.0155782025781601 0.436815396730245
1 15 0.1 "MI-a1" "gamma01" 0.720479803007792 0.412424301162417 -0.200909157205615 1.6418687632212
1 15 0.1 "MI-R2" "gamma10" 0.265343078811114 0.101000456489711 0.0658459827088621 0.464840174913366
1 15 0.1 "MI-R2" "gamma01" 0.664392223932873 0.476503152750473 -0.277414723057015 1.60619917092276
1 15 0.1 "MI-a2" "gamma10" 0.265343078811114 0.101000456489711 0.0636162284482479 0.467069929173981
1 15 0.1 "MI-a2" "gamma01" 0.664392223932873 0.476503152750473 -0.432953877781474 1.76173832564722
5 30 0.1 "MI-R1" "gamma10" 0.257599611942765 0.0579840986029331 0.143879817036048 0.371319406849483
5 30 0.1 "MI-R1" "gamma01" 0.175807598117617 0.21494857412885 -0.247111195867663 0.598726392102897
5 30 0.1 "MI-a1" "gamma10" 0.257599611942765 0.0579840986029331 0.143376134200647 0.371823089684883
5 30 0.1 "MI-a1" "gamma01" 0.175807598117617 0.21494857412885 -0.272067290772007 0.623682487007241
5 30 0.1 "MI-R2" "gamma10" 0.281056425531256 0.0617802592143261 0.15910701740871 0.403005833653802
5 30 0.1 "MI-R2" "gamma01" 0.276327170646023 0.23590110163759 -0.188220648687942 0.740874989979988
5 30 0.1 "MI-a2" "gamma10" 0.281056425531256 0.0617802592143261 0.158449947579448 0.403662903483064
5 30 0.1 "MI-a2" "gamma01" 0.276327170646023 0.23590110163759 -0.216302191756313 0.768956533048359
6 60 0.1 "MI-R1" "gamma10" 0.200905357612394 0.0472910466853167 0.107258455010389 0.2945522602144
6 60 0.1 "MI-R1" "gamma01" 0.309296321272227 0.158652286865927 -0.00300276004404121 0.621595402588495
6 60 0.1 "MI-a1" "gamma10" 0.200905357612394 0.0472910466853167 0.106992048089208 0.294818667135581
6 60 0.1 "MI-a1" "gamma01" 0.309296321272227 0.158652286865927 -0.0114620517642505 0.630054694308705
6 60 0.1 "MI-R2" "gamma10" 0.187926696734504 0.0460606364912238 0.0968993264201323 0.278954067048876
6 60 0.1 "MI-R2" "gamma01" 0.350705956879705 0.175364695853411 0.00367055824725326 0.697741355512157
6 60 0.1 "MI-a2" "gamma10" 0.187926696734504 0.0460606364912238 0.0966506091739445 0.279202784295063
6 60 0.1 "MI-a2" "gamma01" 0.350705956879705 0.175364695853411 -0.00694523775381245 0.708357151513223
1 15 0.1 "MI-R1" "gamma10" 0.348808518698494 0.0783817139707241 0.194660721342614 0.502956316054374
1 15 0.1 "MI-R1" "gamma01" 0.670801873553047 0.183617522990035 0.309920684752635 1.03168306235346
1 15 0.1 "MI-a1" "gamma10" 0.348808518698494 0.0783817139707241 0.193111493795908 0.50450554360108
1 15 0.1 "MI-a1" "gamma01" 0.670801873553047 0.183617522990035 0.258938106487079 1.08266564061902
1 15 0.1 "MI-R2" "gamma10" 0.345604631571394 0.0791263627411852 0.189557998446218 0.50165126469657
1 15 0.1 "MI-R2" "gamma01" 0.721920913711439 0.189873374081972 0.346877414843087 1.09696441257979
1 15 0.1 "MI-a2" "gamma10" 0.345604631571394 0.0791263627411852 0.18787358665341 0.503335676489377
1 15 0.1 "MI-a2" "gamma01" 0.721920913711439 0.189873374081972 0.285882065185413 1.15795976223747
5 30 0.1 "MI-R1" "gamma10" 0.210175896558807 0.0714113089665681 0.0694502873189096 0.350901505798705
5 30 0.1 "MI-R1" "gamma01" 0.473523310036194 0.210019742173096 0.0581122187444427 0.888934401327945
5 30 0.1 "MI-a1" "gamma10" 0.210175896558807 0.0714113089665681 0.0687205312111263 0.351631261906489
5 30 0.1 "MI-a1" "gamma01" 0.473523310036194 0.210019742173096 0.0302502984050332 0.916796321667354
5 30 0.1 "MI-R2" "gamma10" 0.202917694560943 0.0786919834111836 0.0463042060330587 0.359531183088827
5 30 0.1 "MI-R2" "gamma01" 0.449172657828452 0.210862954640294 0.0319118139726088 0.866433501684296
5 30 0.1 "MI-a2" "gamma10" 0.202917694560943 0.0786919834111836 0.0453159454821715 0.360519443639714
5 30 0.1 "MI-a2" "gamma01" 0.449172657828452 0.210862954640294 0.00366614581822683 0.894679169838678
6 60 0.1 "MI-R1" "gamma10" 0.120631606510009 0.0474937893772157 0.0267190121528506 0.214544200867168
6 60 0.1 "MI-R1" "gamma01" 0.29059302282591 0.133942111162505 0.0270048769806776 0.554181168671143
6 60 0.1 "MI-a1" "gamma10" 0.120631606510009 0.0474937893772157 0.0264594147363753 0.214803798283643
6 60 0.1 "MI-a1" "gamma01" 0.29059302282591 0.133942111162505 0.0199164307939789 0.561269614857842
6 60 0.1 "MI-R2" "gamma10" 0.109020677767404 0.0486287266182776 0.0126207689733118 0.205420586561496
6 60 0.1 "MI-R2" "gamma01" 0.316472077328369 0.1344292125437 0.0525711740430824 0.580372980613655
6 60 0.1 "MI-a2" "gamma10" 0.109020677767404 0.0486287266182776 0.012340799479914 0.205700556054893
6 60 0.1 "MI-a2" "gamma01" 0.316472077328369 0.1344292125437 0.0460128504167199 0.586931304240017
1 15 0.1 "MI-R1" "gamma10" 0.24217027832046 0.103423850638107 0.0336517318588458 0.450688824782075
1 15 0.1 "MI-R1" "gamma01" 0.26202360383482 0.276588249631391 -0.283763227715935 0.807810435385576
1 15 0.1 "MI-a1" "gamma10" 0.24217027832046 0.103423850638107 0.0303195842357033 0.454020972405217
1 15 0.1 "MI-a1" "gamma01" 0.26202360383482 0.276588249631391 -0.370388154448614 0.894435362118254
1 15 0.1 "MI-R2" "gamma10" 0.273687247180612 0.085121784584497 0.106203833399949 0.441170660961275
1 15 0.1 "MI-R2" "gamma01" 0.211141840769406 0.290625619124916 -0.359868636923748 0.782152318462561
1 15 0.1 "MI-a2" "gamma10" 0.273687247180612 0.085121784584497 0.104497609041045 0.442876885320179
1 15 0.1 "MI-a2" "gamma01" 0.211141840769406 0.290625619124916 -0.439607209304893 0.861890890843706
5 30 0.1 "MI-R1" "gamma10" 0.254537202077575 0.0632132644328202 0.129596678408184 0.379477725746965
5 30 0.1 "MI-R1" "gamma01" 0.311596248166828 0.149137728950115 0.0191241141412229 0.604068382192434
5 30 0.1 "MI-a1" "gamma10" 0.254537202077575 0.0632132644328202 0.128904540350884 0.380169863804266
5 30 0.1 "MI-a1" "gamma01" 0.311596248166828 0.149137728950115 0.00392796001116275 0.619264536322494
5 30 0.1 "MI-R2" "gamma10" 0.250086755706581 0.0703270899038544 0.109366265834555 0.390807245578608
5 30 0.1 "MI-R2" "gamma01" 0.400794594013357 0.161732271094186 0.0822546145192123 0.719334573507501
5 30 0.1 "MI-a2" "gamma10" 0.250086755706581 0.0703270899038544 0.108394031218834 0.391779480194329
5 30 0.1 "MI-a2" "gamma01" 0.400794594013357 0.161732271094186 0.0629203665104618 0.738668821516252
6 60 0.1 "MI-R1" "gamma10" 0.261362542240888 0.0549115509620061 0.151355948356859 0.371369136124917
6 60 0.1 "MI-R1" "gamma01" 0.412788430841855 0.166703584428568 0.0841673952364678 0.741409466447242
6 60 0.1 "MI-a1" "gamma10" 0.261362542240888 0.0549115509620061 0.150972999129917 0.371752085351859
6 60 0.1 "MI-a1" "gamma01" 0.412788430841855 0.166703584428568 0.0749344267435564 0.750642434940153
6 60 0.1 "MI-R2" "gamma10" 0.265624814502279 0.0486950832771525 0.169184159060511 0.362065469944046
6 60 0.1 "MI-R2" "gamma01" 0.436224740506753 0.18272202684736 0.0735347874110772 0.798914693602428
6 60 0.1 "MI-a2" "gamma10" 0.265624814502279 0.0486950832771525 0.168909061641817 0.36234056736274
6 60 0.1 "MI-a2" "gamma01" 0.436224740506753 0.18272202684736 0.0617661771684895 0.810683303845016
1 15 0.1 "MI-R1" "gamma10" 0.29008027336005 0.0780503744828152 0.135753732356201 0.444406814363899
1 15 0.1 "MI-R1" "gamma01" 0.298637345079396 0.393312223557182 -0.472762936677731 1.07003762683652
1 15 0.1 "MI-a1" "gamma10" 0.29008027336005 0.0780503744828152 0.133990717201303 0.446169829518797
1 15 0.1 "MI-a1" "gamma01" 0.298637345079396 0.393312223557182 -0.572033419694149 1.16930810985294
1 15 0.1 "MI-R2" "gamma10" 0.276154250367947 0.0752838824834191 0.1282494659549 0.424059034780995
1 15 0.1 "MI-R2" "gamma01" 0.333882776953365 0.427893298450183 -0.50699813398045 1.17476368788718
1 15 0.1 "MI-a2" "gamma10" 0.276154250367947 0.0752838824834191 0.126809218511221 0.425499282224674
1 15 0.1 "MI-a2" "gamma01" 0.333882776953365 0.427893298450183 -0.625297480658065 1.29306303456479
5 30 0.1 "MI-R1" "gamma10" 0.236919092302874 0.0754975146835517 0.0875921255158598 0.386246059089888
5 30 0.1 "MI-R1" "gamma01" 0.326811680816793 0.219953535557276 -0.104740946657319 0.758364308290906
5 30 0.1 "MI-a1" "gamma10" 0.236919092302874 0.0754975146835517 0.0867526856057905 0.387085498999958
5 30 0.1 "MI-a1" "gamma01" 0.326811680816793 0.219953535557276 -0.127767178869347 0.781390540502934
5 30 0.1 "MI-R2" "gamma10" 0.219489307005677 0.0744986190773081 0.0721482548765008 0.366830359134852
5 30 0.1 "MI-R2" "gamma01" 0.406628150253949 0.212938972493396 -0.0110737051486508 0.824330005656549
5 30 0.1 "MI-a2" "gamma10" 0.219489307005677 0.0744986190773081 0.0713211384214991 0.367657475589854
5 30 0.1 "MI-a2" "gamma01" 0.406628150253949 0.212938972493396 -0.0331180260384334 0.846374326546332
6 60 0.1 "MI-R1" "gamma10" 0.171389238946898 0.0572938619818837 0.0560175706072569 0.28676090728654
6 60 0.1 "MI-R1" "gamma01" 0.341970609768186 0.16642368214676 0.0147128058477505 0.669228413688622
6 60 0.1 "MI-a1" "gamma10" 0.171389238946898 0.0572938619818837 0.0555817440225724 0.287196733871224
6 60 0.1 "MI-a1" "gamma01" 0.341970609768186 0.16642368214676 0.00610336538263051 0.677837854153742
6 60 0.1 "MI-R2" "gamma10" 0.155413431378228 0.048049085819887 0.0607687436085526 0.250058119147903
6 60 0.1 "MI-R2" "gamma01" 0.360533806170448 0.180274257718453 0.00502363463873379 0.716043977702162
6 60 0.1 "MI-a2" "gamma10" 0.155413431378228 0.048049085819887 0.0605286667629299 0.250298195993526
6 60 0.1 "MI-a2" "gamma01" 0.360533806170448 0.180274257718453 -0.00505732305638301 0.726124935397279
1 15 0.1 "MI-R1" "gamma10" -0.0892225547117361 0.0997886252076779 -0.288448033234294 0.110002923810822
1 15 0.1 "MI-R1" "gamma01" 0.350969377149766 0.47732391600717 -0.590908628779566 1.2928473830791
1 15 0.1 "MI-a1" "gamma10" -0.0892225547117361 0.0997886252076779 -0.291164235683568 0.112719126260096
1 15 0.1 "MI-a1" "gamma01" 0.350969377149766 0.47732391600717 -0.740330909795757 1.44226966409529
1 15 0.1 "MI-R2" "gamma10" -0.073244791532367 0.0977405381165445 -0.268085086975056 0.121595503910322
1 15 0.1 "MI-R2" "gamma01" 0.374027204980672 0.520190162767956 -0.658297363219577 1.40635177318092
1 15 0.1 "MI-a2" "gamma10" -0.073244791532367 0.0977405381165445 -0.270673787764443 0.124184204699709
1 15 0.1 "MI-a2" "gamma01" 0.374027204980672 0.520190162767956 -0.844866029840983 1.59292043980233
5 30 0.1 "MI-R1" "gamma10" 0.193220923324498 0.0574941746293982 0.0800877954377557 0.306354051211241
5 30 0.1 "MI-R1" "gamma01" 0.401875968642111 0.29029880394443 -0.17199293544579 0.975744872730013
5 30 0.1 "MI-a1" "gamma10" 0.193220923324498 0.0574941746293982 0.0795227933756603 0.306919053273336
5 30 0.1 "MI-a1" "gamma01" 0.401875968642111 0.29029880394443 -0.210007291608013 1.01375922889224
5 30 0.1 "MI-R2" "gamma10" 0.192678412774862 0.0611562657717156 0.071810271929487 0.313546553620238
5 30 0.1 "MI-R2" "gamma01" 0.309355783470331 0.349622694042853 -0.397573559520255 1.01628512646092
5 30 0.1 "MI-a2" "gamma10" 0.192678412774862 0.0611562657717156 0.0711414696053545 0.31421535594437
5 30 0.1 "MI-a2" "gamma01" 0.309355783470331 0.349622694042853 -0.468025636616426 1.08673720355709
1 15 0.1 "MI-R1" "gamma10" 0.0583264610443807 0.103285709655197 -0.145413023838055 0.262065945926817
1 15 0.1 "MI-R1" "gamma01" 0.635914998489642 0.372515771882766 -0.09936600316903 1.37119600014831
1 15 0.1 "MI-a1" "gamma10" 0.0583264610443807 0.103285709655197 -0.14762413314616 0.264277055234921
1 15 0.1 "MI-a1" "gamma01" 0.635914998489642 0.372515771882766 -0.216875594549243 1.48870559152853
1 15 0.1 "MI-R2" "gamma10" 0.102457172967168 0.109892254827286 -0.115204093369663 0.320118439303998
1 15 0.1 "MI-R2" "gamma01" 0.515752640638424 0.49669233094479 -0.467112444999698 1.49861772627655
1 15 0.1 "MI-a2" "gamma10" 0.102457172967168 0.109892254827286 -0.117777799117188 0.322692145051523
1 15 0.1 "MI-a2" "gamma01" 0.515752640638424 0.49669233094479 -0.633911941422272 1.66541722269912
5 30 0.1 "MI-R1" "gamma10" 0.231153579600806 0.0652623444152408 0.102859106432672 0.35944805276894
5 30 0.1 "MI-R1" "gamma01" 0.0997894308131807 0.191817603912212 -0.276533008217203 0.476111869843564
5 30 0.1 "MI-a1" "gamma10" 0.231153579600806 0.0652623444152408 0.102235922715348 0.360071236486264
5 30 0.1 "MI-a1" "gamma01" 0.0997894308131807 0.191817603912212 -0.296540006137407 0.496118867763769
5 30 0.1 "MI-R2" "gamma10" 0.225797386302571 0.0652152559638787 0.0976458227452927 0.353948949859848
5 30 0.1 "MI-R2" "gamma01" 0.0266751609749302 0.252474499899059 -0.478548954775305 0.531899276725166
5 30 0.1 "MI-a2" "gamma10" 0.225797386302571 0.0652152559638787 0.0970309173259775 0.354563855279163
5 30 0.1 "MI-a2" "gamma01" 0.0266751609749302 0.252474499899059 -0.520754173488121 0.574104495437982
6 60 0.1 "MI-R1" "gamma10" 0.222998619692431 0.0458149873449834 0.13264423177118 0.313353007613682
6 60 0.1 "MI-R1" "gamma01" 0.202489026871546 0.127282709031178 -0.0475460179578792 0.452524071700972
6 60 0.1 "MI-a1" "gamma10" 0.222998619692431 0.0458149873449834 0.132408262279413 0.313588977105449
6 60 0.1 "MI-a1" "gamma01" 0.202489026871546 0.127282709031178 -0.0539124608522372 0.45889051459533
6 60 0.1 "MI-R2" "gamma10" 0.225753703281632 0.049379402498801 0.127384312535388 0.324123094027875
6 60 0.1 "MI-R2" "gamma01" 0.19109640402563 0.129147486132014 -0.0627490137128136 0.444941821764074
6 60 0.1 "MI-a2" "gamma10" 0.225753703281632 0.049379402498801 0.127072371874567 0.324435034688696
6 60 0.1 "MI-a2" "gamma01" 0.19109640402563 0.129147486132014 -0.0693374610790119 0.451530269130272
1 15 0.1 "MI-R1" "gamma10" 0.088719182059331 0.105614301062773 -0.120033393165734 0.297471757284396
1 15 0.1 "MI-R1" "gamma01" 0.104919757463153 0.271217087807482 -0.429185752306713 0.63902526723302
1 15 0.1 "MI-a1" "gamma10" 0.088719182059331 0.105614301062773 -0.122400434085783 0.299838798204444
1 15 0.1 "MI-a1" "gamma01" 0.104919757463153 0.271217087807482 -0.509480202372759 0.719319717299066
1 15 0.1 "MI-R2" "gamma10" 0.0895140686460219 0.103391551689589 -0.114267299633266 0.29329543692531
1 15 0.1 "MI-R2" "gamma01" 0.0646917306128793 0.284561395228717 -0.495073816295859 0.624457277521617
1 15 0.1 "MI-a2" "gamma10" 0.0895140686460219 0.103391551689589 -0.11643689426615 0.295465031558194
1 15 0.1 "MI-a2" "gamma01" 0.0646917306128793 0.284561395228717 -0.576484681356594 0.705868142582353
5 30 0.1 "MI-R1" "gamma10" 0.282924599160328 0.0892619593352437 0.101351344683621 0.464497853637035
5 30 0.1 "MI-R1" "gamma01" 0.252719600189988 0.236877765493167 -0.214086808544765 0.719526008924742
5 30 0.1 "MI-a1" "gamma10" 0.282924599160328 0.0892619593352437 0.099726911307997 0.46612228701266
5 30 0.1 "MI-a1" "gamma01" 0.252719600189988 0.236877765493167 -0.242837020530271 0.748276220910247
5 30 0.1 "MI-R2" "gamma10" 0.272223072364229 0.0813761848469933 0.108661821637382 0.435784323091076
5 30 0.1 "MI-R2" "gamma01" 0.300025211694288 0.237347274391402 -0.168291072226251 0.768341495614826
5 30 0.1 "MI-a2" "gamma10" 0.272223072364229 0.0813761848469933 0.107447233276492 0.436998911451966
5 30 0.1 "MI-a2" "gamma01" 0.300025211694288 0.237347274391402 -0.198027987309763 0.798078410698338
5 30 0.1 "MI-R1" "gamma10" 0.198718060023064 0.0696484192363415 0.0597242803417337 0.337711839704394
5 30 0.1 "MI-R1" "gamma01" 0.519199324464351 0.170782082029269 0.183664769017783 0.85473387991092
5 30 0.1 "MI-a1" "gamma10" 0.198718060023064 0.0696484192363415 0.0588052376489063 0.338630882397222
5 30 0.1 "MI-a1" "gamma01" 0.519199324464351 0.170782082029269 0.16474350492364 0.873655144005063
5 30 0.1 "MI-R2" "gamma10" 0.21531912333955 0.0722239827439008 0.0703884241701705 0.360249822508929
5 30 0.1 "MI-R2" "gamma01" 0.609009930012556 0.1726226277121 0.269303090253921 0.948716769771192
5 30 0.1 "MI-a2" "gamma10" 0.21531912333955 0.0722239827439008 0.0693396154258316 0.361298631253268
5 30 0.1 "MI-a2" "gamma01" 0.609009930012556 0.1726226277121 0.249146087157752 0.968873772867361
6 60 0.1 "MI-R1" "gamma10" 0.190143902350428 0.0426633747738594 0.106347780557003 0.273940024143853
6 60 0.1 "MI-R1" "gamma01" 0.382964984126981 0.138779390238557 0.110300460148863 0.655629508105099
6 60 0.1 "MI-a1" "gamma10" 0.190143902350428 0.0426633747738594 0.10615201759397 0.274135787106886
6 60 0.1 "MI-a1" "gamma01" 0.382964984126981 0.138779390238557 0.103318308902977 0.662611659350986
6 60 0.1 "MI-R2" "gamma10" 0.189368139225226 0.0468590116132883 0.0964913246588418 0.282244953791609
6 60 0.1 "MI-R2" "gamma01" 0.417734807241708 0.144931847482351 0.133068403194242 0.702401211289175
6 60 0.1 "MI-a2" "gamma10" 0.189368139225226 0.0468590116132883 0.096222402393751 0.2825138760567
6 60 0.1 "MI-a2" "gamma01" 0.417734807241708 0.144931847482351 0.125854694093308 0.709614920390108
1 15 0.1 "MI-R1" "gamma10" 0.27525783212939 0.0921472348466117 0.0929573389829144 0.457558325275865
1 15 0.1 "MI-R1" "gamma01" -0.13584224561383 0.222925047890846 -0.57334283062141 0.301658339393749
1 15 0.1 "MI-a1" "gamma10" 0.27525783212939 0.0921472348466117 0.0908511812894788 0.459664482969301
1 15 0.1 "MI-a1" "gamma01" -0.13584224561383 0.222925047890846 -0.631641455896433 0.359956964668772
