"ID" "N2" "ICC" "method" "parameter" "est" "se" "ci_l" "ci_u"
4 15 0.1 "MI-a1" "gamma01" 0.255188231201854 0.241158090551063 -0.285659887812806 0.796036350216514
4 15 0.1 "MI-R2" "gamma10" 0.16033385962568 0.130797104793782 -0.102360580399656 0.423028299651016
4 15 0.1 "MI-R2" "gamma01" 0.323789457903156 0.237999215068714 -0.144852230647838 0.79243114645415
4 15 0.1 "MI-a2" "gamma10" 0.16033385962568 0.130797104793782 -0.106309660125928 0.426977379377288
4 15 0.1 "MI-a2" "gamma01" 0.323789457903156 0.237999215068714 -0.215097696554979 0.862676612361291
2 30 0.1 "MI-R1" "gamma10" 0.255160304344478 0.0862444056995 0.0814338647067651 0.42888674398219
2 30 0.1 "MI-R1" "gamma01" 0.386279914616711 0.132143128377055 0.127128116973636 0.645431712259787
2 30 0.1 "MI-a1" "gamma10" 0.255160304344478 0.0862444056995 0.080098435977996 0.43022217271096
2 30 0.1 "MI-a1" "gamma01" 0.386279914616711 0.132143128377055 0.113637965729156 0.658921863504267
2 30 0.1 "MI-R2" "gamma10" 0.25878438090593 0.075829040377255 0.108222108514239 0.409346653297621
2 30 0.1 "MI-R2" "gamma01" 0.415630938813714 0.151294891160478 0.117253977609112 0.714007900018316
2 30 0.1 "MI-a2" "gamma10" 0.25878438090593 0.075829040377255 0.107310919999249 0.410257841812611
2 30 0.1 "MI-a2" "gamma01" 0.415630938813714 0.151294891160478 0.0985296183112308 0.732732259316197
3 60 0.1 "MI-R1" "gamma10" 0.210589330087548 0.0458730142357693 0.119921461692905 0.301257198482191
3 60 0.1 "MI-R1" "gamma01" 0.586102309833656 0.122255093725685 0.346322142791926 0.825882476875387
3 60 0.1 "MI-a1" "gamma10" 0.210589330087548 0.0458730142357693 0.119673085685159 0.301505574489936
3 60 0.1 "MI-a1" "gamma01" 0.586102309833656 0.122255093725685 0.340617362966618 0.831587256700695
3 60 0.1 "MI-R2" "gamma10" 0.206818356549661 0.0468815879328249 0.113943952972381 0.299692760126941
3 60 0.1 "MI-R2" "gamma01" 0.61753039095679 0.140817338932038 0.339164903906145 0.895895878007435
3 60 0.1 "MI-a2" "gamma10" 0.206818356549661 0.0468815879328249 0.113677628822876 0.299959084276446
3 60 0.1 "MI-a2" "gamma01" 0.61753039095679 0.140817338932038 0.330839387374453 0.904221394539127
4 15 0.1 "MI-R1" "gamma10" 0.113527188939847 0.115596525600658 -0.11801029991367 0.345064677793364
4 15 0.1 "MI-R1" "gamma01" -0.286449808455756 0.381988908572327 -1.04293322051757 0.470033603606055
4 15 0.1 "MI-a1" "gamma10" 0.113527188939847 0.115596525600658 -0.12134184842027 0.348396226299964
4 15 0.1 "MI-a1" "gamma01" -0.286449808455756 0.381988908572327 -1.1736080622541 0.600708445342589
4 15 0.1 "MI-R2" "gamma10" 0.0926040684075759 0.109589118136201 -0.125250333519078 0.31045847033423
4 15 0.1 "MI-R2" "gamma01" -0.349884342907982 0.374137494818438 -1.08555654157254 0.385787855756578
4 15 0.1 "MI-a2" "gamma10" 0.0926040684075759 0.109589118136201 -0.12800747594629 0.313215612761442
4 15 0.1 "MI-a2" "gamma01" -0.349884342907982 0.374137494818438 -1.19115259981556 0.491383913999602
2 30 0.1 "MI-R1" "gamma10" 0.238498485428603 0.08311773909475 0.071538633464888 0.405458337392317
2 30 0.1 "MI-R1" "gamma01" 0.482986518660091 0.130366439315208 0.227265719573933 0.738707317746249
2 30 0.1 "MI-a1" "gamma10" 0.238498485428603 0.08311773909475 0.0703107499845171 0.406686220872688
2 30 0.1 "MI-a1" "gamma01" 0.482986518660091 0.130366439315208 0.213788812006509 0.752184225313672
2 30 0.1 "MI-R2" "gamma10" 0.223397872584556 0.0761440151729994 0.0722362727722541 0.374559472396858
2 30 0.1 "MI-R2" "gamma01" 0.480653557954943 0.154507254393516 0.175393053049085 0.785914062860801
2 30 0.1 "MI-a2" "gamma10" 0.223397872584556 0.0761440151729994 0.0713243340350817 0.37547141113403
2 30 0.1 "MI-a2" "gamma01" 0.480653557954943 0.154507254393516 0.155422079878024 0.805885036031862
3 60 0.1 "MI-R1" "gamma10" 0.172632636379695 0.0545837280967623 0.0631949307553329 0.282070342004057
3 60 0.1 "MI-R1" "gamma01" 0.442370614455488 0.115638726029504 0.215310487469693 0.669430741441282
3 60 0.1 "MI-a1" "gamma10" 0.172632636379695 0.0545837280967623 0.062809006051483 0.282456266707907
3 60 0.1 "MI-a1" "gamma01" 0.442370614455488 0.115638726029504 0.2096217855358 0.675119443375175
3 60 0.1 "MI-R2" "gamma10" 0.175610808901932 0.0564476570262691 0.0621106770006387 0.289110940803226
3 60 0.1 "MI-R2" "gamma01" 0.475618114796067 0.113559126038645 0.252845312908307 0.698390916683827
3 60 0.1 "MI-a2" "gamma10" 0.175610808901932 0.0564476570262691 0.061691739870966 0.289529877932898
3 60 0.1 "MI-a2" "gamma01" 0.475618114796067 0.113559126038645 0.247482197567198 0.703754032024937
4 15 0.1 "MI-R1" "gamma10" 0.209228552930117 0.0976635909251149 0.0164985303710818 0.401958575489152
4 15 0.1 "MI-R1" "gamma01" 0.429438396523048 0.275076206408768 -0.112007026588237 0.970883819634332
4 15 0.1 "MI-a1" "gamma10" 0.209228552930117 0.0976635909251149 0.014387025370582 0.404070080489652
4 15 0.1 "MI-a1" "gamma01" 0.429438396523048 0.275076206408768 -0.192274462004046 1.05115125505014
4 15 0.1 "MI-R2" "gamma10" 0.219779880416891 0.0997927232488208 0.0225861390911431 0.416973621742638
4 15 0.1 "MI-R2" "gamma01" 0.425615365759064 0.277537317274322 -0.119928270479446 0.971159001997575
4 15 0.1 "MI-a2" "gamma10" 0.219779880416891 0.0997927232488208 0.0203625231852134 0.419197237648568
4 15 0.1 "MI-a2" "gamma01" 0.425615365759064 0.277537317274322 -0.197357269614429 1.04858800113256
2 30 0.1 "MI-R1" "gamma10" 0.305082259489254 0.0695718582811356 0.167853787224821 0.442310731753687
2 30 0.1 "MI-R1" "gamma01" 0.632077807246887 0.179562543187756 0.27846957229745 0.985686042196325
2 30 0.1 "MI-a1" "gamma10" 0.305082259489254 0.0695718582811356 0.16712645732429 0.443038061654218
2 30 0.1 "MI-a1" "gamma01" 0.632077807246887 0.179562543187756 0.257086140109474 1.0070694743843
2 30 0.1 "MI-R2" "gamma10" 0.282663314476418 0.069916371679373 0.144729089995459 0.420597538957378
2 30 0.1 "MI-R2" "gamma01" 0.69035732479729 0.188615672420132 0.319460310765136 1.06125433882945
2 30 0.1 "MI-a2" "gamma10" 0.282663314476418 0.069916371679373 0.143994860333984 0.421331768618853
2 30 0.1 "MI-a2" "gamma01" 0.69035732479729 0.188615672420132 0.297940286729905 1.08277436286468
3 60 0.1 "MI-R1" "gamma10" 0.146920830684225 0.0472570734515013 0.0529277454175886 0.240913915950862
3 60 0.1 "MI-R1" "gamma01" 0.41415617625001 0.152994629855208 0.113178441604828 0.715133910895193
3 60 0.1 "MI-a1" "gamma10" 0.146920830684225 0.0472570734515013 0.0526377387058563 0.241203922662594
3 60 0.1 "MI-a1" "gamma01" 0.41415617625001 0.152994629855208 0.105162528911879 0.723149823588142
3 60 0.1 "MI-R2" "gamma10" 0.136146982191147 0.0556716862925003 0.0228977593466724 0.249396205035621
3 60 0.1 "MI-R2" "gamma01" 0.440196646013969 0.167215478894058 0.109550002604666 0.770843289423271
3 60 0.1 "MI-a2" "gamma10" 0.136146982191147 0.0556716862925003 0.022397285113667 0.249896679268627
3 60 0.1 "MI-a2" "gamma01" 0.440196646013969 0.167215478894058 0.0995992548029388 0.780794037224998
4 15 0.1 "MI-R1" "gamma10" 0.153828114984747 0.108845264441074 -0.0663397449578131 0.373995974927307
4 15 0.1 "MI-R1" "gamma01" 0.511655682419907 0.311938904673132 -0.100022059513192 1.12333342435301
4 15 0.1 "MI-a1" "gamma10" 0.153828114984747 0.108845264441074 -0.0700431396824299 0.377699369651924
4 15 0.1 "MI-a1" "gamma01" 0.511655682419907 0.311938904673132 -0.177625969436775 1.20093733427659
4 15 0.1 "MI-R2" "gamma10" 0.219398068057238 0.108206168823957 -0.000435180208266467 0.439231316322742
4 15 0.1 "MI-R2" "gamma01" 0.632066416278892 0.310829987255019 0.0220720984192931 1.24206073413849
4 15 0.1 "MI-a2" "gamma10" 0.219398068057238 0.108206168823957 -0.0043932682301133 0.443189404344589
4 15 0.1 "MI-a2" "gamma01" 0.632066416278892 0.310829987255019 -0.0590600883834945 1.32319292094128
2 30 0.1 "MI-R1" "gamma10" 0.250255753845001 0.100553260337692 0.0434471687094312 0.457064338980571
2 30 0.1 "MI-R1" "gamma01" 0.0716564504995627 0.221072908076457 -0.361845993974984 0.505158894974109
2 30 0.1 "MI-a1" "gamma10" 0.250255753845001 0.100553260337692 0.0412510593784787 0.459260448311523
2 30 0.1 "MI-a1" "gamma01" 0.0716564504995627 0.221072908076457 -0.384226697702809 0.527539598701935
2 30 0.1 "MI-R2" "gamma10" 0.269807337103224 0.0744036987203574 0.122522262512796 0.417092411693652
2 30 0.1 "MI-R2" "gamma01" 0.063158102523723 0.23044950182926 -0.388838334854137 0.515154539901583
2 30 0.1 "MI-a2" "gamma10" 0.269807337103224 0.0744036987203574 0.12168054645509 0.417934127751358
2 30 0.1 "MI-a2" "gamma01" 0.063158102523723 0.23044950182926 -0.412531377193099 0.538847582240545
3 60 0.1 "MI-R1" "gamma10" 0.253396419803985 0.0530610919359859 0.147611551215251 0.35918128839272
3 60 0.1 "MI-R1" "gamma01" 0.216944894677583 0.140489669625166 -0.0601849161742556 0.494074705529421
3 60 0.1 "MI-a1" "gamma10" 0.253396419803985 0.0530610919359859 0.147271673100321 0.35952116650765
3 60 0.1 "MI-a1" "gamma01" 0.216944894677583 0.140489669625166 -0.0680944906442402 0.501984279999405
3 60 0.1 "MI-R2" "gamma10" 0.205421348192683 0.0524140923030435 0.10130465932983 0.309538037055536
3 60 0.1 "MI-R2" "gamma01" 0.197067473445148 0.138091327175083 -0.0738889263364997 0.468023873226795
3 60 0.1 "MI-a2" "gamma10" 0.205421348192683 0.0524140923030435 0.100990664861377 0.309852031523989
3 60 0.1 "MI-a2" "gamma01" 0.197067473445148 0.138091327175083 -0.0804808654486919 0.474615812338987
4 15 0.1 "MI-R1" "gamma10" 0.26757085235315 0.0962319207253191 0.0755424094772382 0.459599295229062
4 15 0.1 "MI-R1" "gamma01" 0.345587773880508 0.34594047587999 -0.334700636110943 1.02587618387196
4 15 0.1 "MI-a1" "gamma10" 0.26757085235315 0.0962319207253191 0.0729463775148367 0.462195327191463
4 15 0.1 "MI-a1" "gamma01" 0.345587773880508 0.34594047587999 -0.432632446313512 1.12380799407453
4 15 0.1 "MI-R2" "gamma10" 0.270223555738343 0.0861643378670908 0.0999185319473298 0.440528579529356
4 15 0.1 "MI-R2" "gamma01" 0.441616795812484 0.401198937212731 -0.358838908768231 1.2420725003932
4 15 0.1 "MI-a2" "gamma10" 0.270223555738343 0.0861643378670908 0.0979883008515954 0.442458810625091
4 15 0.1 "MI-a2" "gamma01" 0.441616795812484 0.401198937212731 -0.520101303911876 1.40333489553684
2 30 0.1 "MI-R1" "gamma10" 0.134896641821076 0.0856518893398127 -0.0369672910246458 0.306760574666798
2 30 0.1 "MI-R1" "gamma01" 0.526159125772357 0.149914632577417 0.231802257600815 0.820515993943899
2 30 0.1 "MI-a1" "gamma10" 0.134896641821076 0.0856518893398127 -0.0382095780580031 0.308002861700155
2 30 0.1 "MI-a1" "gamma01" 0.526159125772357 0.149914632577417 0.215571123507732 0.836747128036982
2 30 0.1 "MI-R2" "gamma10" 0.0881411678516174 0.0890835332745289 -0.0914173340899467 0.267699669793181
2 30 0.1 "MI-R2" "gamma01" 0.497365488728248 0.162363791703577 0.177293782895369 0.817437194561127
2 30 0.1 "MI-a2" "gamma10" 0.0881411678516174 0.0890835332745289 -0.0928112829494283 0.269093618652663
2 30 0.1 "MI-a2" "gamma01" 0.497365488728248 0.162363791703577 0.157414353052576 0.837316624403919
3 60 0.1 "MI-R1" "gamma10" 0.182296176982785 0.0517219001245604 0.0790544347223711 0.285537919243199
3 60 0.1 "MI-R1" "gamma01" 0.64290812234902 0.135697982771622 0.376500856853402 0.909315387844638
3 60 0.1 "MI-a1" "gamma10" 0.182296176982785 0.0517219001245604 0.0787157912840257 0.285876562681544
3 60 0.1 "MI-a1" "gamma01" 0.64290812234902 0.135697982771622 0.369864827795297 0.915951416902742
3 60 0.1 "MI-R2" "gamma10" 0.175462105675733 0.048916674540915 0.0783647407222723 0.272559470629193
3 60 0.1 "MI-R2" "gamma01" 0.667590455019373 0.138213675603575 0.396038172681656 0.93914273735709
3 60 0.1 "MI-a2" "gamma10" 0.175462105675733 0.048916674540915 0.0780758270948098 0.272848384256656
3 60 0.1 "MI-a2" "gamma01" 0.667590455019373 0.138213675603575 0.389085160478609 0.946095749560136
4 15 0.1 "MI-R1" "gamma10" 0.240468146811602 0.109651678251453 0.0241362503744275 0.456800043248777
4 15 0.1 "MI-R1" "gamma01" 0.47714296754028 0.190040902057486 0.104512435635594 0.849773499444965
4 15 0.1 "MI-a1" "gamma10" 0.240468146811602 0.109651678251453 0.0217798147010046 0.4591564789222
4 15 0.1 "MI-a1" "gamma01" 0.47714296754028 0.190040902057486 0.0574198735162108 0.896866061564348
4 15 0.1 "MI-R2" "gamma10" 0.24587676837219 0.106948288591704 0.035294574304591 0.456458962439789
4 15 0.1 "MI-R2" "gamma01" 0.487078609914318 0.205156594025985 0.0843738772900859 0.889783342538549
4 15 0.1 "MI-a2" "gamma10" 0.24587676837219 0.106948288591704 0.0331072409037803 0.458646295840599
4 15 0.1 "MI-a2" "gamma01" 0.487078609914318 0.205156594025985 0.0302425943255337 0.943914625503102
2 30 0.1 "MI-R1" "gamma10" 0.27461856287976 0.0616583536393174 0.153432017407692 0.395805108351827
2 30 0.1 "MI-R1" "gamma01" 0.364850310877253 0.200206190625138 -0.0314933249676403 0.761193946722146
2 30 0.1 "MI-a1" "gamma10" 0.27461856287976 0.0616583536393174 0.152846801275296 0.396390324484223
2 30 0.1 "MI-a1" "gamma01" 0.364850310877253 0.200206190625138 -0.0585655706210669 0.788266192375572
2 30 0.1 "MI-R2" "gamma10" 0.268434616122165 0.0748432208035092 0.118353372977024 0.418515859267305
2 30 0.1 "MI-R2" "gamma01" 0.390206762649907 0.19299175631212 0.0112882984524333 0.76912522684738
2 30 0.1 "MI-a2" "gamma10" 0.268434616122165 0.0748432208035092 0.117279458482834 0.419589773761496
2 30 0.1 "MI-a2" "gamma01" 0.390206762649907 0.19299175631212 -0.00956180565170822 0.789975330951522
3 60 0.1 "MI-R1" "gamma10" 0.18970658154678 0.0486752609953251 0.092677804118152 0.286735358975407
3 60 0.1 "MI-R1" "gamma01" 0.333031893245155 0.11148176096298 0.114255363668004 0.551808422822306
3 60 0.1 "MI-a1" "gamma10" 0.18970658154678 0.0486752609953251 0.0923667299905132 0.287046433103046
3 60 0.1 "MI-a1" "gamma01" 0.333031893245155 0.11148176096298 0.108897040085393 0.557166746404917
3 60 0.1 "MI-R2" "gamma10" 0.200587610193076 0.050091378452502 0.100541721229619 0.300633499156534
3 60 0.1 "MI-R2" "gamma01" 0.377003163861878 0.113484735963011 0.15429522050247 0.599711107221287
3 60 0.1 "MI-a2" "gamma10" 0.200587610193076 0.050091378452502 0.100210328488868 0.300964891897285
3 60 0.1 "MI-a2" "gamma01" 0.377003163861878 0.113484735963011 0.148839856808699 0.605166470915058
4 15 0.1 "MI-R1" "gamma10" 0.140948897498996 0.0844614975499346 -0.0266418749720398 0.308539669970032
4 15 0.1 "MI-R1" "gamma01" 0.38088991326515 0.340047717094751 -0.28818444807592 1.04996427460622
4 15 0.1 "MI-a1" "gamma10" 0.140948897498996 0.0844614975499346 -0.0286921291746408 0.310589924172633
4 15 0.1 "MI-a1" "gamma01" 0.38088991326515 0.340047717094751 -0.386224315016212 1.14800414154651
4 15 0.1 "MI-R2" "gamma10" 0.130235669566686 0.0832789321898816 -0.0344170261728911 0.294888365306263
4 15 0.1 "MI-R2" "gamma01" 0.486424488066208 0.373123885898606 -0.246471229959027 1.21932020609144
4 15 0.1 "MI-a2" "gamma10" 0.130235669566686 0.0832789321898816 -0.0362951595833892 0.296766498716762
4 15 0.1 "MI-a2" "gamma01" 0.486424488066208 0.373123885898606 -0.347743929697693 1.32059290583011
2 30 0.1 "MI-R1" "gamma10" 0.0282226754176429 0.0888349185985738 -0.15082907984021 0.207274430675496
2 30 0.1 "MI-R1" "gamma01" 0.343855512622837 0.204105189396551 -0.0587120089177077 0.746423034163382
2 30 0.1 "MI-a1" "gamma10" 0.0282226754176429 0.0888349185985738 -0.152218410380406 0.208663761215691
2 30 0.1 "MI-a1" "gamma01" 0.343855512622837 0.204105189396551 -0.0840361738416253 0.7717471990873
2 30 0.1 "MI-R2" "gamma10" 0.0182116271773871 0.0789695090521117 -0.138517330171404 0.174940584526178
2 30 0.1 "MI-R2" "gamma01" 0.348079719582143 0.215439558039837 -0.0771765254427093 0.773335964606995
2 30 0.1 "MI-a2" "gamma10" 0.0182116271773871 0.0789695090521117 -0.139458237063837 0.175881491418611
2 30 0.1 "MI-a2" "gamma01" 0.348079719582143 0.215439558039837 -0.104427730084921 0.800587169249207
3 60 0.1 "MI-R1" "gamma10" 0.255117105064855 0.0480933227735032 0.159181491501041 0.351052718628668
3 60 0.1 "MI-R1" "gamma01" 0.258984047239469 0.118348013614679 0.0266081221725315 0.491359972306406
3 60 0.1 "MI-a1" "gamma10" 0.255117105064855 0.0480933227735032 0.158870269853165 0.351363940276544
3 60 0.1 "MI-a1" "gamma01" 0.258984047239469 0.118348013614679 0.020790023817368 0.49717807066157
3 60 0.1 "MI-R2" "gamma10" 0.243453627436506 0.0434298239547906 0.157827951071711 0.329079303801301
3 60 0.1 "MI-R2" "gamma01" 0.259330260973463 0.118855701859239 0.0257024445224463 0.492958077424481
3 60 0.1 "MI-a2" "gamma10" 0.243453627436506 0.0434298239547906 0.157605824668354 0.329301430204659
3 60 0.1 "MI-a2" "gamma01" 0.259330260973463 0.118855701859239 0.0196294347873401 0.499031087159587
4 15 0.1 "MI-R1" "gamma10" 0.293991604790237 0.119851778910311 0.0537543426120746 0.534228866968399
4 15 0.1 "MI-R1" "gamma01" 0.496348178526673 0.290198851064827 -0.0734974290008639 1.06619378605421
4 15 0.1 "MI-a1" "gamma10" 0.293991604790237 0.119851778910311 0.0502559791842965 0.537727230396178
4 15 0.1 "MI-a1" "gamma01" 0.496348178526673 0.290198851064827 -0.151321698486804 1.14401805554015
4 15 0.1 "MI-R2" "gamma10" 0.308496194990961 0.121788722514856 0.0652118854842253 0.551780504497697
4 15 0.1 "MI-R2" "gamma01" 0.623725069258103 0.318469235133535 -0.00323867298232339 1.25068881149853
4 15 0.1 "MI-a2" "gamma10" 0.308496194990961 0.121788722514856 0.0618636604250454 0.555128729556877
4 15 0.1 "MI-a2" "gamma01" 0.623725069258103 0.318469235133535 -0.0966480551742704 1.34409819369048
2 30 0.1 "MI-R1" "gamma10" 0.257679622516459 0.0714092487549546 0.116455429557817 0.3989038154751
2 30 0.1 "MI-R1" "gamma01" 0.31774094499388 0.165798850969731 -0.00847990602852172 0.643961796016281
2 30 0.1 "MI-a1" "gamma10" 0.257679622516459 0.0714092487549546 0.115663424947028 0.39969582008589
2 30 0.1 "MI-a1" "gamma01" 0.31774094499388 0.165798850969731 -0.0277398682417346 0.663221758229494
2 30 0.1 "MI-R2" "gamma10" 0.231561588383809 0.0703373287268517 0.0928994312326661 0.370223745534951
2 30 0.1 "MI-R2" "gamma01" 0.327817222568947 0.165739731822512 0.00267866787893167 0.652955777258963
2 30 0.1 "MI-a2" "gamma10" 0.231561588383809 0.0703373287268517 0.0921737965376366 0.37094938022998
2 30 0.1 "MI-a2" "gamma01" 0.327817222568947 0.165739731822512 -0.0145456607321518 0.670180105870047
3 60 0.1 "MI-R1" "gamma10" 0.336965032748578 0.0528389797934952 0.230791521357856 0.4431385441393
3 60 0.1 "MI-R1" "gamma01" 0.5695512575451 0.128580590484688 0.315364744016125 0.823737771074075
3 60 0.1 "MI-a1" "gamma10" 0.336965032748578 0.0528389797934952 0.230403719429389 0.443526346067768
3 60 0.1 "MI-a1" "gamma01" 0.5695512575451 0.128580590484688 0.30775579796051 0.831346717129689
