"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
8 0.3 15 0.3 0 "CD" "gamma10" 0.351885961004299 0.0755461439686541 0.202589154934844 0.501182767073755
8 0.3 15 0.3 0 "CD" "gamma01" 0.860237584889465 0.351832539859924 0.100149593452389 1.62032557632654
8 0.3 15 0.3 0 "LD" "gamma10" 0.339050423506365 0.0907788784846358 0.158806832248761 0.51929401476397
8 0.3 15 0.3 0 "LD" "gamma01" 1.28034013491598 0.35634822978263 0.510496588507588 2.05018368132438
8 0.3 15 0.3 0 "MI-R" "gamma10" 0.347567387043303 0.0958687700695708 0.154289682301087 0.540845091785518
8 0.3 15 0.3 0 "MI-R" "gamma01" 1.2156019112358 0.462240016865822 0.300687534586781 2.13051628788482
8 0.3 15 0.3 0 "MI-a" "gamma10" 0.347567387043303 0.0958687700695708 0.151266720888607 0.543868053197999
8 0.3 15 0.3 0 "MI-a" "gamma01" 1.2156019112358 0.462240016865822 0.144555248054015 2.28664857441759
8 0.3 15 0.3 0 "bayes" "gamma10" 0.349453860188269 0.0879583418847376 0.177058677954323 0.521849042422216
8 0.3 15 0.3 0 "bayes" "gamma01" 1.34063290479117 0.573024805254065 0.217524924245127 2.46374088533722
11 0 60 0.3 0 "CD" "gamma10" 0.324802477437339 0.0385644515680532 0.249063993640633 0.400540961234044
11 0 60 0.3 0 "CD" "gamma01" -0.0968436109241471 0.13205573999055 -0.361181894544969 0.167494672696675
11 0 60 0.3 0 "LD" "gamma10" 0.278222082822852 0.0453928645584585 0.188995968939314 0.367448196706391
11 0 60 0.3 0 "LD" "gamma01" -0.0729019793517301 0.134016414905188 -0.341164980229906 0.195361021526446
11 0 60 0.3 0 "MI-R" "gamma10" 0.298587495605227 0.0482074511173305 0.202003282474196 0.395171708736257
11 0 60 0.3 0 "MI-R" "gamma01" -0.132038982259446 0.136137354973575 -0.398923716518907 0.134845752000015
11 0 60 0.3 0 "MI-a" "gamma10" 0.298587495605227 0.0482074511173305 0.201668291004861 0.395506700205592
11 0 60 0.3 0 "MI-a" "gamma01" -0.132038982259446 0.136137354973575 -0.405064737145839 0.140986772626947
11 0 60 0.3 0 "bayes" "gamma10" 0.291807025257501 0.0444847281296662 0.2046185602613 0.378995490253703
11 0 60 0.3 0 "bayes" "gamma01" -0.140566409246578 0.138161118329964 -0.411357225237084 0.130224406743927
22 0.3 30 0.3 0.3 "CD" "gamma10" 0.243693084856727 0.0616371904153409 0.122392109568859 0.364994060144595
22 0.3 30 0.3 0.3 "CD" "gamma01" 0.277810307948192 0.171094100144184 -0.0726600687061849 0.62828068460257
22 0.3 30 0.3 0.3 "LD" "gamma10" 0.244447040431698 0.0755018027197079 0.0955959618011309 0.393298119062265
22 0.3 30 0.3 0.3 "LD" "gamma01" 0.222943974952084 0.168917531680501 -0.123067903316679 0.568955853220846
22 0.3 30 0.3 0.3 "MI-R" "gamma10" 0.210753173093044 0.0702956851326104 0.072421881009964 0.349084465176124
22 0.3 30 0.3 0.3 "MI-R" "gamma01" 0.277467625528638 0.177704945157466 -0.0710661000857051 0.62600135114298
22 0.3 30 0.3 0.3 "MI-a" "gamma10" 0.210753173093044 0.0702956851326104 0.0717369211272343 0.349769425058854
22 0.3 30 0.3 0.3 "MI-a" "gamma01" 0.277467625528638 0.177704945157466 -0.0893010387557213 0.644236289812997
22 0.3 30 0.3 0.3 "bayes" "gamma10" 0.254389788682953 0.0784136408819048 0.100701876657761 0.408077700708144
22 0.3 30 0.3 0.3 "bayes" "gamma01" 0.260165447673835 0.188612490898711 -0.109508241522027 0.629839136869698
6 0.3 60 0.1 0 "CD" "gamma10" 0.277551252699586 0.041611260857763 0.195829001297288 0.359273504101883
6 0.3 60 0.1 0 "CD" "gamma01" 0.12224428843445 0.130376886542484 -0.13873340488606 0.383221981754961
6 0.3 60 0.1 0 "LD" "gamma10" 0.297535551078742 0.0501879722379433 0.198893848796205 0.396177253361279
6 0.3 60 0.1 0 "LD" "gamma01" 0.146526025166914 0.141298402387063 -0.136313457373059 0.429365507706888
6 0.3 60 0.1 0 "MI-R" "gamma10" 0.287731881351946 0.047376156683296 0.19386513250024 0.381598630203652
6 0.3 60 0.1 0 "MI-R" "gamma01" 0.116684687505642 0.157980582099194 -0.194794344072879 0.428163719084162
