"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
4 0.3 30 0.1 0 "CD" "gamma10" 0.328265006523281 0.0602987223336168 0.209598114369488 0.446931898677073
4 0.3 30 0.1 0 "CD" "gamma01" 0.673799321845879 0.226768933325669 0.209284219284288 1.13831442440747
4 0.3 30 0.1 0 "LD" "gamma10" 0.335554015351827 0.0726812945916433 0.192251149407709 0.478856881295944
4 0.3 30 0.1 0 "LD" "gamma01" 0.628106588151594 0.226892042703777 0.163339307460666 1.09287386884252
4 0.3 30 0.1 0 "MI-R" "gamma10" 0.348149956222472 0.0688595201689519 0.211667138971182 0.484632773473762
4 0.3 30 0.1 0 "MI-R" "gamma01" 0.627537040279525 0.253535441301961 0.128777652189481 1.12629642836957
4 0.3 30 0.1 0 "MI-a" "gamma10" 0.348149956222472 0.0688595201689519 0.210875924282934 0.48542398816201
4 0.3 30 0.1 0 "MI-a" "gamma01" 0.627537040279525 0.253535441301961 0.0994837674520884 1.15559031310696
4 0.3 30 0.1 0 "bayes" "gamma10" 0.341302707812424 0.0672072074715408 0.209579001666693 0.473026413958155
4 0.3 30 0.1 0 "bayes" "gamma01" 0.729591851332516 0.331261304467471 0.0803316251045159 1.37885207756052
13 0 15 0.1 0.3 "CD" "gamma10" 0.171431746183055 0.0803477511051368 0.0126458441542529 0.330217648211857
13 0 15 0.1 0.3 "CD" "gamma01" -0.328303445528214 0.270448276655253 -0.9125714256086 0.255964534552173
13 0 15 0.1 0.3 "LD" "gamma10" 0.108884298973997 0.0974056754364999 -0.0843193964114147 0.30208799435941
13 0 15 0.1 0.3 "LD" "gamma01" -0.168388683343696 0.337525675473503 -0.897568573388083 0.560791206700691
13 0 15 0.1 0.3 "MI-R" "gamma10" 0.109987150136584 0.112597763013735 -0.117715575834909 0.337689876108077
13 0 15 0.1 0.3 "MI-R" "gamma01" -0.37713068020468 0.323072154268874 -1.012104022197 0.257842661787642
13 0 15 0.1 0.3 "MI-a" "gamma10" 0.109987150136584 0.112597763013735 -0.121452637203196 0.341426937476363
13 0 15 0.1 0.3 "MI-a" "gamma01" -0.37713068020468 0.323072154268874 -1.10185062621156 0.347589265802197
13 0 15 0.1 0.3 "bayes" "gamma10" 0.139829568263204 0.0952927302890596 -0.0469407510918418 0.32659988761825
13 0 15 0.1 0.3 "bayes" "gamma01" -0.363835688830918 0.43851647789824 -1.22331219213882 0.495640814476987
18 0.3 60 0.1 0.3 "CD" "gamma10" 0.226407144378609 0.0404668380095152 0.146932477158745 0.305881811598472
18 0.3 60 0.1 0.3 "CD" "gamma01" 0.170916862613227 0.122356722618278 -0.0740067283544885 0.415840453580942
18 0.3 60 0.1 0.3 "LD" "gamma10" 0.211177307539983 0.0528623506887609 0.107266688477746 0.315087926602221
18 0.3 60 0.1 0.3 "LD" "gamma01" 0.212520962127543 0.132323686703815 -0.0523536751140398 0.477395599369126
18 0.3 60 0.1 0.3 "MI-R" "gamma10" 0.187028875301637 0.048531156647533 0.0909365486941981 0.283121201909075
18 0.3 60 0.1 0.3 "MI-R" "gamma01" 0.176762527052982 0.141485699688736 -0.101815975658357 0.455341029764322
18 0.3 60 0.1 0.3 "MI-a" "gamma10" 0.187028875301637 0.048531156647533 0.090665125465387 0.283392625137886
18 0.3 60 0.1 0.3 "MI-a" "gamma01" 0.176762527052982 0.141485699688736 -0.109413058792892 0.462938112898857
18 0.3 60 0.1 0.3 "bayes" "gamma10" 0.198590975288552 0.0490418831498028 0.102470650580917 0.294711299996187
18 0.3 60 0.1 0.3 "bayes" "gamma01" 0.180405032270551 0.160517330212321 -0.134203153840121 0.495013218381223
4 0.3 30 0.1 0 "CD" "gamma10" 0.301478598097503 0.0596027900631491 0.184181289186768 0.418775907008238
4 0.3 30 0.1 0 "CD" "gamma01" 0.13284161987521 0.159433397918383 -0.193742891061489 0.459426130811908
4 0.3 30 0.1 0 "LD" "gamma10" 0.346001088044458 0.0749795476156179 0.198192046843621 0.493810129245294
4 0.3 30 0.1 0 "LD" "gamma01" 0.278111499439757 0.172817077555969 -0.0758882364500721 0.632111235329586
4 0.3 30 0.1 0 "MI-R" "gamma10" 0.310628535697335 0.0677918009451166 0.176729651082906 0.444527420311764
