"ID" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
6 60 0.1 0.3 "MI-R1" "gamma01" 0.353649408465012 0.180775044624783 -0.00174006221866402 0.709038879148688
6 60 0.1 0.3 "MI-R2" "gamma10" 0.188997105427336 0.0477236189378832 0.0944246828905018 0.283569527964169
6 60 0.1 0.3 "MI-R2" "gamma01" 0.301575141799165 0.192894982022164 -0.0785224526768876 0.681672736275218
1 15 0.1 0 "MI-R1" "gamma10" 0.247989435978154 0.0812535354419937 0.0883952642501291 0.407583607706179
1 15 0.1 0 "MI-R1" "gamma01" 0.834590019304663 0.284335214737931 0.272263225133705 1.39691681347562
1 15 0.1 0 "MI-R2" "gamma10" 0.271128603288635 0.0838558849941914 0.105883822710263 0.436373383867007
1 15 0.1 0 "MI-R2" "gamma01" 0.86224283579616 0.279624635283418 0.314039799209535 1.41044587238279
6 60 0.1 0.3 "MI-R1" "gamma10" 0.303834536729808 0.0510164691666665 0.201893051715013 0.405776021744604
6 60 0.1 0.3 "MI-R1" "gamma01" 0.372954760261111 0.113768350578195 0.1487305998525 0.597178920669722
6 60 0.1 0.3 "MI-R2" "gamma10" 0.299205921596894 0.0437886411172761 0.212999542177075 0.385412301016712
6 60 0.1 0.3 "MI-R2" "gamma01" 0.42183613897782 0.119508428908092 0.186789236825672 0.656883041129968
1 15 0.1 0 "MI-R1" "gamma10" 0.268645881751223 0.0956585467156663 0.0781860949014433 0.459105668601002
1 15 0.1 0 "MI-R1" "gamma01" 0.336976771254802 0.309719986960174 -0.273981996448809 0.947935538958413
1 15 0.1 0 "MI-R2" "gamma10" 0.24856680269366 0.0970999328512588 0.0551601130040553 0.441973492383265
1 15 0.1 0 "MI-R2" "gamma01" 0.417304825548012 0.306249399187518 -0.184205719607806 1.01881537070383
5 30 0.1 0.3 "MI-R1" "gamma10" 0.163599572308834 0.0734488629715059 0.0171846670590922 0.310014477558576
5 30 0.1 0.3 "MI-R1" "gamma01" 0.375732338704061 0.192527138711387 -0.00371550835789153 0.755180185766013
5 30 0.1 0.3 "MI-R2" "gamma10" 0.154912628868046 0.0818947046564286 -0.010856102563488 0.32068136029958
5 30 0.1 0.3 "MI-R2" "gamma01" 0.401551781491571 0.188206828828921 0.0317913659620215 0.77131219702112
6 60 0.1 0.3 "MI-R1" "gamma10" 0.199933720279311 0.0504685222113026 0.0998594141084439 0.300008026450179
6 60 0.1 0.3 "MI-R1" "gamma01" 0.358143210886903 0.0962949457091099 0.168654685885302 0.547631735888503
6 60 0.1 0.3 "MI-R2" "gamma10" 0.170290997189948 0.0471045589586711 0.077550808761344 0.263031185618552
6 60 0.1 0.3 "MI-R2" "gamma01" 0.36234680986093 0.10537385489468 0.154235648685366 0.570457971036494
1 15 0.1 0 "MI-R1" "gamma10" 0.302560840747372 0.0928867438237826 0.117310173252544 0.4878115082422
1 15 0.1 0 "MI-R1" "gamma01" 0.331922794144765 0.199069889907756 -0.0584712030993116 0.722316791388842
1 15 0.1 0 "MI-R2" "gamma10" 0.311175195737656 0.083759794941989 0.146106268304894 0.476244123170418
1 15 0.1 0 "MI-R2" "gamma01" 0.325070848361012 0.210236251087112 -0.0878842516576727 0.738025948379697
5 30 0.1 0.3 "MI-R1" "gamma10" 0.122769614574124 0.0596131011493725 0.00508604394390727 0.240453185204341
5 30 0.1 0.3 "MI-R1" "gamma01" 0.253841034626362 0.270385123534387 -0.278428651738053 0.786110720990776
5 30 0.1 0.3 "MI-R2" "gamma10" 0.117372808577417 0.0643760567545037 -0.0106698111559197 0.245415428310754
5 30 0.1 0.3 "MI-R2" "gamma01" 0.27751913600409 0.262078025048262 -0.236766375040488 0.791804647048667
6 60 0.1 0.3 "MI-R1" "gamma10" 0.262455720318805 0.0497628765441991 0.1634953478259 0.361416092811711
6 60 0.1 0.3 "MI-R1" "gamma01" 0.469040267258246 0.118473763968666 0.236068230605855 0.702012303910638
6 60 0.1 0.3 "MI-R2" "gamma10" 0.268961901405217 0.0514964122375717 0.166032372567496 0.371891430242937
6 60 0.1 0.3 "MI-R2" "gamma01" 0.48631855829319 0.132409975654501 0.223585040004682 0.749052076581698
1 15 0.1 0 "MI-R1" "gamma10" 0.242887920813101 0.112822697272804 0.0185268344985267 0.467249007127676
1 15 0.1 0 "MI-R1" "gamma01" -0.105578154352779 0.298408257002308 -0.690670907889613 0.479514599184055
1 15 0.1 0 "MI-R2" "gamma10" 0.232424649006657 0.0966090889569664 0.0428693705609947 0.421979927452319
1 15 0.1 0 "MI-R2" "gamma01" -0.0735699139293663 0.322784355756614 -0.706386337448922 0.55924650959019
5 30 0.1 0.3 "MI-R1" "gamma10" 0.278888195899701 0.0730066203303551 0.133822620457266 0.423953771342137
5 30 0.1 0.3 "MI-R1" "gamma01" 0.194112730951886 0.273804367036098 -0.343318921657842 0.731544383561614
5 30 0.1 0.3 "MI-R2" "gamma10" 0.249336246582775 0.065004724349945 0.121471659814768 0.377200833350782
5 30 0.1 0.3 "MI-R2" "gamma01" 0.305946433290509 0.314535570381149 -0.319127222684149 0.931020089265166
6 60 0.1 0.3 "MI-R1" "gamma10" 0.056449899585772 0.0514670508700323 -0.0467680513966883 0.159667850568232
6 60 0.1 0.3 "MI-R1" "gamma01" 0.227346364035008 0.103002588272994 0.0251615998089404 0.429531128261075
6 60 0.1 0.3 "MI-R2" "gamma10" 0.0494039778460359 0.0427766954616568 -0.0346879364140863 0.133495892106158
6 60 0.1 0.3 "MI-R2" "gamma01" 0.242678151848224 0.108792071819112 0.0283123078195992 0.457043995876848
1 15 0.1 0 "MI-R1" "gamma10" 0.266965985923029 0.102174234185376 0.063681320551774 0.470250651294284
1 15 0.1 0 "MI-R1" "gamma01" 0.593927315761131 0.544017291369057 -0.485065818673226 1.67292045019549
1 15 0.1 0 "MI-R2" "gamma10" 0.299270074567423 0.105435497852754 0.0887796345907446 0.509760514544102
1 15 0.1 0 "MI-R2" "gamma01" 0.780611249828488 0.551520463295987 -0.319096653406434 1.88031915306341
6 60 0.1 0.3 "MI-R1" "gamma10" 0.18615357505116 0.0492032985571681 0.0884796081220216 0.283827541980299
6 60 0.1 0.3 "MI-R1" "gamma01" 0.323489186151944 0.157124580879435 0.0120941830177669 0.634884189286121
6 60 0.1 0.3 "MI-R2" "gamma10" 0.168779663495061 0.0454557122282118 0.0791937448575764 0.258365582132546
6 60 0.1 0.3 "MI-R2" "gamma01" 0.366794813426671 0.142233425451296 0.0877033354497146 0.645886291403627
1 15 0.1 0 "MI-R1" "gamma10" 0.20470990674124 0.120330981524767 -0.0404529806023902 0.449872794084871
1 15 0.1 0 "MI-R1" "gamma01" 0.0978005144584507 0.327223108368708 -0.560233630202649 0.755834659119551
1 15 0.1 0 "MI-R2" "gamma10" 0.211168434261163 0.106620422623417 -0.00232249495745829 0.424659363479785
1 15 0.1 0 "MI-R2" "gamma01" 0.193376798198885 0.336904442706556 -0.472051057703575 0.858804654101346
5 30 0.1 0.3 "MI-R1" "gamma10" 0.184870865591819 0.0771729807147113 0.0308464632374287 0.338895267946209
5 30 0.1 0.3 "MI-R1" "gamma01" 0.114777592601688 0.198989191861124 -0.276739709871978 0.506294895075355
5 30 0.1 0.3 "MI-R2" "gamma10" 0.213867891845794 0.0750497176886058 0.0642987726354224 0.363437011056165
5 30 0.1 0.3 "MI-R2" "gamma01" 0.110024009161711 0.206215291471556 -0.2956558916646 0.515703909988022
6 60 0.1 0.3 "MI-R1" "gamma10" 0.183162058354013 0.0479197796062676 0.0877746002969251 0.278549516411101
6 60 0.1 0.3 "MI-R1" "gamma01" 0.498170757675788 0.136259516494655 0.228937372541058 0.767404142810517
6 60 0.1 0.3 "MI-R2" "gamma10" 0.160321639560638 0.0456529546822832 0.0699500344561227 0.250693244665153
6 60 0.1 0.3 "MI-R2" "gamma01" 0.507906411830088 0.145210619907631 0.220614219285628 0.795198604374549
1 15 0.1 0 "MI-R1" "gamma10" 0.0502546758515985 0.104009506431887 -0.156054202565945 0.256563554269142
1 15 0.1 0 "MI-R1" "gamma01" 0.335120377823415 0.306436675933206 -0.266515316610899 0.936756072257728
1 15 0.1 0 "MI-R2" "gamma10" 0.0251518579501672 0.106469887004503 -0.186679005369725 0.23698272127006
1 15 0.1 0 "MI-R2" "gamma01" 0.45380624285362 0.351227260533378 -0.238571531922165 1.14618401762941
4 15 0.1 0.3 "MI-R1" "gamma10" 0.202010863242355 0.0981733967965037 0.00727883388083472 0.396742892603876
4 15 0.1 0.3 "MI-R1" "gamma01" 0.371283273701108 0.190344744477147 -0.00202406582071218 0.744590613222928
4 15 0.1 0.3 "MI-R2" "gamma10" 0.200308880833894 0.0934922527451957 0.0158352274794691 0.38478253418832
4 15 0.1 0.3 "MI-R2" "gamma01" 0.337153437328431 0.219111396386589 -0.0924784794041653 0.766785354061028
3 60 0.1 0 "MI-R1" "gamma10" 0.173162790368903 0.0484408401200978 0.0767186487125724 0.269606932025233
3 60 0.1 0 "MI-R1" "gamma01" 0.47273917258667 0.124650223244313 0.227867875184473 0.717610469988868
3 60 0.1 0 "MI-R2" "gamma10" 0.161892215869981 0.0445597288759481 0.0739844773359941 0.249799954403968
3 60 0.1 0 "MI-R2" "gamma01" 0.504448297548997 0.125431720916613 0.257771296685195 0.751125298412799
5 30 0.1 0.3 "MI-R1" "gamma10" 0.219408833183933 0.0644018937314061 0.092551717682697 0.34626594868517
5 30 0.1 0.3 "MI-R1" "gamma01" 0.344395766271836 0.209554262872724 -0.0720248735659103 0.760816406109582
5 30 0.1 0.3 "MI-R2" "gamma10" 0.238572544124144 0.0675881286923256 0.104976896692253 0.372168191556035
5 30 0.1 0.3 "MI-R2" "gamma01" 0.359771746363484 0.183152610091657 0.000577842750940416 0.718965649976027
6 60 0.1 0.3 "MI-R1" "gamma10" 0.202917242757509 0.0482557025947054 0.10747216057427 0.298362324940747
6 60 0.1 0.3 "MI-R1" "gamma01" 0.320762018659283 0.149585817577592 0.024294456609869 0.617229580708698
6 60 0.1 0.3 "MI-R2" "gamma10" 0.224780453008305 0.0616564030446845 0.0989404684828477 0.350620437533763
6 60 0.1 0.3 "MI-R2" "gamma01" 0.356091558242582 0.140493683077926 0.0801145852858755 0.632068531199289
1 15 0.1 0 "MI-R1" "gamma10" 0.231661770680402 0.0959841873126022 0.0391866982621647 0.42413684309864
1 15 0.1 0 "MI-R1" "gamma01" 0.32671732930561 0.44514687531317 -0.563970052091515 1.21740471070273
1 15 0.1 0 "MI-R2" "gamma10" 0.19869548947687 0.0976395938962762 0.00330276775123955 0.3940882112025
1 15 0.1 0 "MI-R2" "gamma01" 0.465695861116909 0.546201350796011 -0.639350758337078 1.5707424805709
4 15 0.1 0.3 "MI-R1" "gamma10" 0.37053674694899 0.11538261311936 0.135730157235845 0.605343336662134
4 15 0.1 0.3 "MI-R1" "gamma01" 0.52887287825105 0.220071844551162 0.0968362976012289 0.960909458900871
4 15 0.1 0.3 "MI-R2" "gamma10" 0.379573841522239 0.098981850809376 0.182651896247595 0.576495786796883
4 15 0.1 0.3 "MI-R2" "gamma01" 0.532637906652447 0.285909228635033 -0.0408153895710385 1.10609120287593
2 30 0.1 0 "MI-R1" "gamma10" 0.248015770899116 0.07532986925514 0.0972120022571926 0.398819539541039
2 30 0.1 0 "MI-R1" "gamma01" 0.402077395269778 0.251341243570723 -0.0987428679789211 0.902897658518478
2 30 0.1 0 "MI-R2" "gamma10" 0.265636042346637 0.0711400168964706 0.124298426695378 0.406973657997895
2 30 0.1 0 "MI-R2" "gamma01" 0.463890504457684 0.247414445162616 -0.0250672638551723 0.95284827277054
3 60 0.1 0 "MI-R1" "gamma10" 0.142055593723909 0.0523893904857765 0.0381354927996619 0.245975694648156
3 60 0.1 0 "MI-R1" "gamma01" 0.365481704776695 0.14297482877188 0.0834155778196053 0.647547831733784
3 60 0.1 0 "MI-R2" "gamma10" 0.16049144205768 0.0628375731556336 0.0328445825523004 0.28813830156306
3 60 0.1 0 "MI-R2" "gamma01" 0.360388379696739 0.14542416499245 0.0735124748156906 0.647264284577788
4 15 0.1 0.3 "MI-R1" "gamma10" 0.249621267026305 0.0884360511874119 0.0761838320664848 0.423058701986125
4 15 0.1 0.3 "MI-R1" "gamma01" 0.49562779068394 0.238486830219459 0.0274110754551843 0.963844505912695
4 15 0.1 0.3 "MI-R2" "gamma10" 0.241112598342608 0.0904333120525879 0.0637064982079565 0.41851869847726
4 15 0.1 0.3 "MI-R2" "gamma01" 0.531233268105793 0.242246945621962 0.0532410016665215 1.00922553454506
1 15 0.1 0 "MI-R1" "gamma10" 0.212740299292627 0.107430657271613 -0.00062018377216902 0.426100782357423
1 15 0.1 0 "MI-R1" "gamma01" 0.19003882103128 0.310206048730457 -0.421130328279664 0.801207970342224
1 15 0.1 0 "MI-R2" "gamma10" 0.22251166885806 0.110446144606582 0.0019609464990431 0.443062391217076
1 15 0.1 0 "MI-R2" "gamma01" 0.203127119090097 0.321242017335743 -0.430592840668367 0.83684707884856
5 30 0.1 0.3 "MI-R1" "gamma10" 0.126753599189739 0.0788778078220209 -0.0310013404518835 0.284508538831361
5 30 0.1 0.3 "MI-R1" "gamma01" 0.330522561134992 0.213311476969031 -0.0883544634052634 0.749399585675247
5 30 0.1 0.3 "MI-R2" "gamma10" 0.143123976386608 0.0856358407644621 -0.0305037053790656 0.316751658152282
5 30 0.1 0.3 "MI-R2" "gamma01" 0.396226118062541 0.225506847479066 -0.0470137395799466 0.839465975705029
1 15 0.1 0 "MI-R1" "gamma10" 0.17995732816374 0.0656810390254806 0.0509310732207966 0.308983583106684
1 15 0.1 0 "MI-R1" "gamma01" 0.602098916618611 0.319283493163081 -0.0246085261723259 1.22880635940955
1 15 0.1 0 "MI-R2" "gamma10" 0.15154490084174 0.0696074458585374 0.0142776391429011 0.288812162540579
1 15 0.1 0 "MI-R2" "gamma01" 0.636730915273199 0.338817772145908 -0.0309063554662112 1.30436818601261
5 30 0.1 0.3 "MI-R1" "gamma10" 0.25483915392165 0.0624861954551326 0.131077288910107 0.378601018933192
5 30 0.1 0.3 "MI-R1" "gamma01" 0.243034217146845 0.209517268689926 -0.169633824768807 0.655702259062497
5 30 0.1 0.3 "MI-R2" "gamma10" 0.255197695954871 0.0611357559682106 0.134499455890205 0.375895936019537
5 30 0.1 0.3 "MI-R2" "gamma01" 0.209777790861733 0.198684197964079 -0.180515843460377 0.600071425183842
5 30 0.1 0.3 "MI-R1" "gamma10" 0.235811508949385 0.0642380254929712 0.107998435066919 0.363624582831851
5 30 0.1 0.3 "MI-R1" "gamma01" 0.565497611848639 0.222430186928724 0.126667814199984 1.0043274094973
5 30 0.1 0.3 "MI-R2" "gamma10" 0.220913594420192 0.0690162351442465 0.0822901511422322 0.359537037698151
5 30 0.1 0.3 "MI-R2" "gamma01" 0.558402577723471 0.226129467878502 0.113662143164028 1.00314301228291
6 60 0.1 0.3 "MI-R1" "gamma10" 0.172377025054464 0.0514139199347232 0.0704486451717038 0.274305404937224
6 60 0.1 0.3 "MI-R1" "gamma01" 0.385181506051815 0.129689651129871 0.129294331495755 0.641068680607875
6 60 0.1 0.3 "MI-R2" "gamma10" 0.173150350426674 0.0601002178698941 0.0513035465430177 0.29499715431033
6 60 0.1 0.3 "MI-R2" "gamma01" 0.417049972857321 0.128924071874179 0.16351877997078 0.670581165743863
2 30 0.1 0 "MI-R1" "gamma10" 0.20704211452798 0.0638747539170898 0.0811566194532753 0.332927609602686
2 30 0.1 0 "MI-R1" "gamma01" 0.495074923969131 0.166311278919529 0.167913599581221 0.82223624835704
2 30 0.1 0 "MI-R2" "gamma10" 0.206782448190458 0.0566903104060424 0.0956154580134797 0.317949438367436
2 30 0.1 0 "MI-R2" "gamma01" 0.505705318902373 0.172206562597144 0.166251390797829 0.845159247006916
3 60 0.1 0 "MI-R1" "gamma10" 0.186204227674336 0.0459005452904387 0.0952072816744358 0.277201173674236
3 60 0.1 0 "MI-R1" "gamma01" 0.396746203641474 0.142798633860433 0.114236871919045 0.679255535363904
3 60 0.1 0 "MI-R2" "gamma10" 0.183369708399439 0.0462451802948004 0.0916029348479575 0.27513648195092
3 60 0.1 0 "MI-R2" "gamma01" 0.476153997930552 0.141941063666611 0.196268054446496 0.756039941414609
4 15 0.1 0.3 "MI-R1" "gamma10" 0.3066120323465 0.0836583273011526 0.142325595506068 0.470898469186931
4 15 0.1 0.3 "MI-R1" "gamma01" 0.184531894312544 0.193040028848938 -0.194050983040358 0.563114771665446
4 15 0.1 0.3 "MI-R2" "gamma10" 0.315637694474305 0.091556371338882 0.13381207561623 0.497463313332379
4 15 0.1 0.3 "MI-R2" "gamma01" 0.194733158344366 0.221624521621304 -0.241618067150437 0.631084383839169
2 30 0.1 0 "MI-R1" "gamma10" 0.0845514746754653 0.0638259965615509 -0.0410168778835267 0.210119827234457
2 30 0.1 0 "MI-R1" "gamma01" 0.308985097374159 0.172343863526772 -0.0322095443603079 0.650179739108627
2 30 0.1 0 "MI-R2" "gamma10" 0.0890468050017752 0.0700869042896994 -0.0504155053193075 0.228509115322858
2 30 0.1 0 "MI-R2" "gamma01" 0.283463503269142 0.169132387978366 -0.0488324748298375 0.615759481368122
3 60 0.1 0 "MI-R1" "gamma10" 0.207023674439611 0.0523433733376231 0.102977525824493 0.311069823054729
3 60 0.1 0 "MI-R1" "gamma01" 0.338757994887614 0.146353890817303 0.0496805528462454 0.627835436928982
3 60 0.1 0 "MI-R2" "gamma10" 0.19435521497195 0.0496550549032317 0.0963115954445891 0.29239883449931
3 60 0.1 0 "MI-R2" "gamma01" 0.384886990987411 0.141788993595522 0.104898094075898 0.664875887898925
4 15 0.1 0.3 "MI-R1" "gamma10" 0.376443436960544 0.0946902098099694 0.186691645503513 0.566195228417576
4 15 0.1 0.3 "MI-R1" "gamma01" 0.633040094847751 0.226004049880771 0.189556586423598 1.0765236032719
4 15 0.1 0.3 "MI-R2" "gamma10" 0.382394060544863 0.0766390620850707 0.231959590779006 0.53282853031072
4 15 0.1 0.3 "MI-R2" "gamma01" 0.644862033456267 0.239708040483778 0.17484371946428 1.11488034744825
2 30 0.1 0 "MI-R1" "gamma10" 0.124958614077433 0.0631381157756672 0.000941546303895882 0.248975681850971
2 30 0.1 0 "MI-R1" "gamma01" 0.358257894831799 0.126332838161465 0.109360400312325 0.607155389351274
2 30 0.1 0 "MI-R2" "gamma10" 0.128543697335733 0.0702764792078661 -0.011251749793705 0.268339144465172
2 30 0.1 0 "MI-R2" "gamma01" 0.350516384362254 0.132717771187087 0.088875938695897 0.612156830028611
3 60 0.1 0 "MI-R1" "gamma10" 0.199006286118073 0.0504213205081014 0.0988603072454828 0.299152264990663
3 60 0.1 0 "MI-R1" "gamma01" 0.254508197310817 0.137260058870469 -0.0157471508573423 0.524763545478976
3 60 0.1 0 "MI-R2" "gamma10" 0.200564905005682 0.0491027166844291 0.103406967176298 0.297722842835066
3 60 0.1 0 "MI-R2" "gamma01" 0.279241696452855 0.134891445809255 0.0144407171472237 0.544042675758486
4 15 0.1 0.3 "MI-R1" "gamma10" 0.119431665471577 0.0982908034233904 -0.0741553838775071 0.313018714820662
4 15 0.1 0.3 "MI-R1" "gamma01" 0.0854731904680742 0.297007686108228 -0.496811998340263 0.667758379276411
