"ID" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
6 60 0.1 0.3 "MI-R1" "gamma10" 0.187036218220918 0.0514426671844783 0.0848514089185669 0.289221027523269
6 60 0.1 0.3 "MI-R1" "gamma01" 0.373032153994886 0.164933394020146 0.0464061862392393 0.699658121750532
6 60 0.1 0.3 "MI-R2" "gamma10" 0.214347833417029 0.055676496254711 0.102467151659269 0.326228515174789
6 60 0.1 0.3 "MI-R2" "gamma01" 0.383293903717969 0.165538281652764 0.0556303759296751 0.710957431506264
1 15 0.1 0 "MI-R1" "gamma10" 0.185133719511224 0.11018601532007 -0.0329420772831365 0.403209516305585
1 15 0.1 0 "MI-R1" "gamma01" 0.556329585880967 0.242209993578554 0.080744000190168 1.03191517157177
1 15 0.1 0 "MI-R2" "gamma10" 0.176003575741693 0.113715822264201 -0.050241787073403 0.402248938556788
1 15 0.1 0 "MI-R2" "gamma01" 0.592568036230264 0.262588671389155 0.0729787121616523 1.11215736029887
5 30 0.1 0.3 "MI-R1" "gamma10" 0.208977603208651 0.065625763942795 0.07867408003768 0.339281126379621
5 30 0.1 0.3 "MI-R1" "gamma01" -0.058804175895813 0.213209401163254 -0.477563998346374 0.359955646554747
5 30 0.1 0.3 "MI-R2" "gamma10" 0.2105432938022 0.0560197150923881 0.100640208692302 0.320446378912097
5 30 0.1 0.3 "MI-R2" "gamma01" -0.0264792243851419 0.232394618933162 -0.484016067814482 0.431057619044199
5 30 0.1 0.3 "MI-R1" "gamma10" 0.290241231845578 0.0614963603351696 0.169444827894273 0.411037635796883
5 30 0.1 0.3 "MI-R1" "gamma01" 0.41763569025562 0.145695904910518 0.13110882767551 0.704162552835729
5 30 0.1 0.3 "MI-R2" "gamma10" 0.281331349517704 0.063886614804033 0.155467990620557 0.407194708414852
5 30 0.1 0.3 "MI-R2" "gamma01" 0.489306882729223 0.147722008910734 0.199481160486023 0.779132604972424
6 60 0.1 0.3 "MI-R1" "gamma10" 0.148079524412052 0.053860999022384 0.039285175695943 0.256873873128161
6 60 0.1 0.3 "MI-R1" "gamma01" 0.488198396426712 0.153791353149352 0.186735003125234 0.78966178972819
6 60 0.1 0.3 "MI-R2" "gamma10" 0.153625422394906 0.0466400727734523 0.0610663694713861 0.246184475318425
6 60 0.1 0.3 "MI-R2" "gamma01" 0.534520917529524 0.178760342826151 0.180683626161908 0.888358208897141
2 30 0.1 0 "MI-R1" "gamma10" 0.267047231173969 0.0659647595866323 0.137430159861299 0.396664302486639
2 30 0.1 0 "MI-R1" "gamma01" 0.136200358267396 0.15037016442848 -0.158810244344107 0.4312109608789
2 30 0.1 0 "MI-R2" "gamma10" 0.266790584621403 0.0648069578738845 0.139324716645735 0.39425645259707
2 30 0.1 0 "MI-R2" "gamma01" 0.0935727225387513 0.17391711188716 -0.24944157600051 0.436587021078013
3 60 0.1 0 "MI-R1" "gamma10" 0.156304733788538 0.05135705832628 0.054843446846715 0.257766020730361
3 60 0.1 0 "MI-R1" "gamma01" 0.416894563568432 0.146193190824478 0.128618009092974 0.705171118043891
3 60 0.1 0 "MI-R2" "gamma10" 0.16487364332292 0.0519979422665042 0.0618257914853604 0.26792149516048
3 60 0.1 0 "MI-R2" "gamma01" 0.420029433345682 0.139343957672299 0.146468686232199 0.693590180459165
4 15 0.1 0.3 "MI-R1" "gamma10" 0.390460114794807 0.10911595690368 0.172186066497294 0.60873416309232
4 15 0.1 0.3 "MI-R1" "gamma01" 0.225506501639881 0.422620252110418 -0.607440163319658 1.05845316659942
4 15 0.1 0.3 "MI-R2" "gamma10" 0.380109909421264 0.103098044598161 0.175222963599054 0.584996855243473
4 15 0.1 0.3 "MI-R2" "gamma01" 0.0852955292116362 0.560639910761158 -1.04575848612074 1.21634954454401
2 30 0.1 0 "MI-R1" "gamma10" 0.234581899294896 0.0729548449717211 0.0898160487464409 0.37934774984335
2 30 0.1 0 "MI-R1" "gamma01" 0.423948145391323 0.176052081180261 0.0770717424530403 0.770824548329606
2 30 0.1 0 "MI-R2" "gamma10" 0.239612816022986 0.0725793542111351 0.0951507799637786 0.384074852082194
2 30 0.1 0 "MI-R2" "gamma01" 0.45030036024445 0.16367382050551 0.129227054813169 0.771373665675731
2 30 0.1 0 "MI-R1" "gamma10" 0.160168373374506 0.0637725649820435 0.0333989317383207 0.286937815010691
2 30 0.1 0 "MI-R1" "gamma01" 0.268713021806603 0.201588599774892 -0.128374058195899 0.665800101809106
2 30 0.1 0 "MI-R2" "gamma10" 0.156637111124719 0.0614124106437528 0.0353133082759089 0.27796091397353
2 30 0.1 0 "MI-R2" "gamma01" 0.357039176085003 0.233863770127912 -0.106773956281077 0.820852308451082
3 60 0.1 0 "MI-R1" "gamma10" 0.208106267483198 0.0524089042259319 0.103847033344818 0.312365501621577
3 60 0.1 0 "MI-R1" "gamma01" 0.192355351358273 0.141331902759574 -0.0854388346183916 0.470149537334938
3 60 0.1 0 "MI-R2" "gamma10" 0.191262478130678 0.0465030131865637 0.0999028408296578 0.282622115431698
3 60 0.1 0 "MI-R2" "gamma01" 0.195099286286033 0.149007180403141 -0.0978269738470633 0.48802554641913
4 15 0.1 0.3 "MI-R1" "gamma10" 0.161138104280802 0.111316045651847 -0.0615913037509906 0.383867512312595
4 15 0.1 0.3 "MI-R1" "gamma01" 0.390625536471189 0.157160771334497 0.08194847653524 0.699302596407137
4 15 0.1 0.3 "MI-R2" "gamma10" 0.162034206561321 0.114209893676263 -0.0669918419703442 0.391060255092986
4 15 0.1 0.3 "MI-R2" "gamma01" 0.410863442539338 0.160127439495958 0.0966426433404945 0.725084241738181
2 30 0.1 0 "MI-R1" "gamma10" 0.180629449838849 0.0735860552370159 0.0350644857277718 0.326194413949927
2 30 0.1 0 "MI-R1" "gamma01" 0.283424835726775 0.156344304942859 -0.0248730655701572 0.591722737023706
2 30 0.1 0 "MI-R2" "gamma10" 0.205081004430882 0.0752655005646875 0.0556980788604682 0.354463930001295
2 30 0.1 0 "MI-R2" "gamma01" 0.31052549296487 0.150350287296645 0.0140821355427904 0.606968850386949
3 60 0.1 0 "MI-R1" "gamma10" 0.102314452265197 0.0539581130852797 -0.00593632426616691 0.210565228796561
3 60 0.1 0 "MI-R1" "gamma01" 0.579527425836963 0.178888987166304 0.223078835228799 0.935976016445126
3 60 0.1 0 "MI-R2" "gamma10" 0.0931054620680558 0.0477466066180428 -0.00132796062123958 0.187538884757351
3 60 0.1 0 "MI-R2" "gamma01" 0.622241946436531 0.153864158511483 0.320134883166883 0.92434900970618
4 15 0.1 0.3 "MI-R1" "gamma10" 0.218267205523446 0.10557639817874 0.007251502630227 0.429282908416664
4 15 0.1 0.3 "MI-R1" "gamma01" 0.347455869213494 0.230679436238702 -0.104824880967763 0.799736619394751
4 15 0.1 0.3 "MI-R2" "gamma10" 0.194776199592584 0.0933073798866297 0.0106753576478106 0.378877041537357
4 15 0.1 0.3 "MI-R2" "gamma01" 0.305711273970216 0.250172545833654 -0.186523046732964 0.797945594673396
2 30 0.1 0 "MI-R1" "gamma10" 0.179726454702309 0.0739165028852966 0.0319331960582131 0.327519713346404
2 30 0.1 0 "MI-R1" "gamma01" 0.116716523722255 0.203769918120366 -0.28328948344676 0.51672253089127
2 30 0.1 0 "MI-R2" "gamma10" 0.200191459032179 0.0606891862449428 0.0809739007996116 0.319409017264746
2 30 0.1 0 "MI-R2" "gamma01" 0.157177454067415 0.216568389444438 -0.267580332439133 0.581935240573964
3 60 0.1 0 "MI-R1" "gamma10" 0.151010159698507 0.0619667637447235 0.0241470138272733 0.277873305569741
3 60 0.1 0 "MI-R1" "gamma01" 0.436550679576569 0.160237271169131 0.120914687400507 0.752186671752631
3 60 0.1 0 "MI-R2" "gamma10" 0.157700441816547 0.0519678365899401 0.0536181989138231 0.26178268471927
3 60 0.1 0 "MI-R2" "gamma01" 0.509863319548435 0.171636155331418 0.170714985539745 0.849011653557126
4 15 0.1 0.3 "MI-R1" "gamma10" 0.246841126640425 0.109724747586837 0.0295166740842759 0.464165579196574
4 15 0.1 0.3 "MI-R1" "gamma01" 0.0354243257586746 0.385558668257021 -0.724805516214095 0.795654167731444
4 15 0.1 0.3 "MI-R2" "gamma10" 0.222184416594683 0.104711713212687 0.0155719324985391 0.428796900690827
4 15 0.1 0.3 "MI-R2" "gamma01" -0.0242362201508923 0.362218490056074 -0.737744024560758 0.689271584258973
1 15 0.1 0 "MI-R1" "gamma10" 0.238767252911834 0.111998512536454 0.0105276536609841 0.467006852162684
1 15 0.1 0 "MI-R1" "gamma01" 0.616518242716217 0.317996156617664 -0.00844171080675959 1.24147819623919
1 15 0.1 0 "MI-R2" "gamma10" 0.251756651341618 0.0851040366945096 0.0841541651423876 0.419359137540848
1 15 0.1 0 "MI-R2" "gamma01" 0.656157802770469 0.349067132436196 -0.0385729439481746 1.35088854948911
5 30 0.1 0.3 "MI-R1" "gamma10" 0.219269887508805 0.0700982981552712 0.0801530353971945 0.358386739620416
5 30 0.1 0.3 "MI-R1" "gamma01" 0.279985280219306 0.255673713969375 -0.221874262397951 0.781844822836563
5 30 0.1 0.3 "MI-R2" "gamma10" 0.210740710920891 0.0661090215607501 0.0805568835498814 0.3409245382919
5 30 0.1 0.3 "MI-R2" "gamma01" 0.320366568316756 0.262846151673942 -0.19554877681315 0.836281913446661
5 30 0.1 0.3 "MI-R1" "gamma10" 0.275701283409509 0.0615805190340071 0.154278108745013 0.397124458074005
5 30 0.1 0.3 "MI-R1" "gamma01" 0.560300708576481 0.188057194049862 0.189496811845685 0.931104605307276
5 30 0.1 0.3 "MI-R2" "gamma10" 0.291594065985348 0.0575841581007423 0.178412327375637 0.404775804595059
5 30 0.1 0.3 "MI-R2" "gamma01" 0.58747669107745 0.191279667477437 0.210949276658719 0.964004105496181
6 60 0.1 0.3 "MI-R1" "gamma10" 0.168246356420516 0.0552154842997783 0.0578079761906949 0.278684736650336
6 60 0.1 0.3 "MI-R1" "gamma01" 0.466683382854863 0.172138619152833 0.127823936311684 0.805542829398043
6 60 0.1 0.3 "MI-R2" "gamma10" 0.156613047423266 0.0546989392087594 0.0472628579133133 0.265963236933218
6 60 0.1 0.3 "MI-R2" "gamma01" 0.499166856607227 0.174412247665948 0.156040476766759 0.842293236447694
1 15 0.1 0 "MI-R1" "gamma10" 0.0327169766105592 0.0860364617899589 -0.138617770734356 0.204051723955474
1 15 0.1 0 "MI-R1" "gamma01" 0.388920176196931 0.47201291126218 -0.551855900124236 1.3296962525181
1 15 0.1 0 "MI-R2" "gamma10" 0.0288937236981668 0.0848887328214393 -0.14088035763392 0.198667805030254
1 15 0.1 0 "MI-R2" "gamma01" 0.299972962157031 0.475073675362281 -0.634934320286343 1.2348802446004
5 30 0.1 0.3 "MI-R1" "gamma10" 0.178495542912182 0.067686278855633 0.0441467839799494 0.312844301844415
5 30 0.1 0.3 "MI-R1" "gamma01" 0.453636205099072 0.113323022038688 0.231416054275056 0.675856355923089
5 30 0.1 0.3 "MI-R2" "gamma10" 0.183327670981821 0.0663116651443831 0.052020890926836 0.314634451036806
5 30 0.1 0.3 "MI-R2" "gamma01" 0.471736724095129 0.115687648185541 0.244776928764329 0.698696519425929
6 60 0.1 0.3 "MI-R1" "gamma10" 0.192698855948728 0.0438485863122613 0.10641173904202 0.278985972855436
6 60 0.1 0.3 "MI-R1" "gamma01" 0.159164829673806 0.133981784709539 -0.106641421669767 0.42497108101738
6 60 0.1 0.3 "MI-R2" "gamma10" 0.186510898049863 0.0519030719394094 0.0825092088297658 0.290512587269959
6 60 0.1 0.3 "MI-R2" "gamma01" 0.151407271814473 0.118181765216382 -0.0806616948442665 0.383476238473213
2 30 0.1 0 "MI-R1" "gamma10" 0.118410581971297 0.0674190299841727 -0.0152725479171944 0.252093711859788
2 30 0.1 0 "MI-R1" "gamma01" 0.354887910064564 0.177121946155723 0.00534956605031839 0.704426254078809
2 30 0.1 0 "MI-R2" "gamma10" 0.11017118529796 0.0742213148896187 -0.0388232063211185 0.259165576917038
2 30 0.1 0 "MI-R2" "gamma01" 0.359817033702533 0.184860257256452 -0.00694986718914875 0.726583934594215
3 60 0.1 0 "MI-R1" "gamma10" 0.136759538106016 0.0598733644025138 0.0147332385645768 0.258785837647455
3 60 0.1 0 "MI-R1" "gamma01" 0.37789372732129 0.157925032350234 0.0678000267944623 0.687987427848118
3 60 0.1 0 "MI-R2" "gamma10" 0.161919775818371 0.0642902006346733 0.02929997966411 0.294539571972632
3 60 0.1 0 "MI-R2" "gamma01" 0.347462608314232 0.170906920687234 0.0101035756937464 0.684821640934717
4 15 0.1 0.3 "MI-R1" "gamma10" 0.107614536476296 0.0916211639174 -0.0734674758819227 0.288696548834515
4 15 0.1 0.3 "MI-R1" "gamma01" 0.0416432521070528 0.200458125628262 -0.351610750581231 0.434897254795336
4 15 0.1 0.3 "MI-R2" "gamma10" 0.0824056679481517 0.0909583967441071 -0.0974346232543031 0.262245959150606
4 15 0.1 0.3 "MI-R2" "gamma01" 0.0413017769498288 0.251377944385369 -0.452920964502784 0.535524518402442
2 30 0.1 0 "MI-R1" "gamma10" 0.180010682998563 0.0692826843607281 0.0435558126098834 0.316465553387243
2 30 0.1 0 "MI-R1" "gamma01" 0.0429295079504421 0.159198428087008 -0.269281723686201 0.355140739587085
2 30 0.1 0 "MI-R2" "gamma10" 0.183600827022137 0.0765407888882511 0.0311396923708922 0.336061961673381
2 30 0.1 0 "MI-R2" "gamma01" 0.0387207023818093 0.186501581268073 -0.330300130912948 0.407741535676566
3 60 0.1 0 "MI-R1" "gamma10" 0.278592927900037 0.0403442677945795 0.199412848692716 0.357773007107359
3 60 0.1 0 "MI-R1" "gamma01" 0.18193253307721 0.136679065745109 -0.0881773759472496 0.452042442101669
3 60 0.1 0 "MI-R2" "gamma10" 0.259664078662669 0.0443488303586372 0.171985752921761 0.347342404403577
3 60 0.1 0 "MI-R2" "gamma01" 0.232518565742214 0.13716164120218 -0.036842314810942 0.501879446295371
4 15 0.1 0.3 "MI-R1" "gamma10" 0.313286810960516 0.0786921363310547 0.158900113326693 0.467673508594339
4 15 0.1 0.3 "MI-R1" "gamma01" 0.0283429794944718 0.227939202317151 -0.418673235610303 0.475359194599247
4 15 0.1 0.3 "MI-R2" "gamma10" 0.295195143964072 0.0911012356463828 0.114278701440634 0.476111586487509
4 15 0.1 0.3 "MI-R2" "gamma01" -0.0298675288834412 0.23305205446378 -0.486821845072988 0.427086787306106
2 30 0.1 0 "MI-R1" "gamma10" 0.134320091423655 0.0849391484558586 -0.0377233393093505 0.30636352215666
2 30 0.1 0 "MI-R1" "gamma01" 0.207108174136558 0.180801757706124 -0.149889887391736 0.564106235664851
2 30 0.1 0 "MI-R2" "gamma10" 0.142907272485273 0.0910738670901331 -0.04353076124267 0.329345306213216
2 30 0.1 0 "MI-R2" "gamma01" 0.248186288610029 0.181082046880049 -0.108446598446996 0.604819175667053
2 30 0.1 0 "MI-R1" "gamma10" 0.319269656576583 0.0596397967492215 0.202250548863804 0.436288764289363
2 30 0.1 0 "MI-R1" "gamma01" 0.18775065136112 0.17680566860253 -0.161258119848531 0.536759422570771
2 30 0.1 0 "MI-R2" "gamma10" 0.306762597448755 0.0646090065804969 0.179384615516803 0.434140579380708
2 30 0.1 0 "MI-R2" "gamma01" 0.211756434893689 0.177907457482649 -0.138771110627094 0.562283980414471
3 60 0.1 0 "MI-R1" "gamma10" 0.266820368725176 0.0505360797791164 0.166732555627889 0.366908181822463
3 60 0.1 0 "MI-R1" "gamma01" 0.19921243394512 0.125606584746513 -0.0472386308877765 0.445663498778017
3 60 0.1 0 "MI-R2" "gamma10" 0.263142285661367 0.0522872524549048 0.159338230162764 0.366946341159971
3 60 0.1 0 "MI-R2" "gamma01" 0.166435570178996 0.130318627303453 -0.0895313856219164 0.422402525979907
4 15 0.1 0.3 "MI-R1" "gamma10" 0.393295120825887 0.0781692059606316 0.24007549106495 0.546514750586824
4 15 0.1 0.3 "MI-R1" "gamma01" 0.579983186607983 0.361546281761748 -0.138611927854698 1.29857830107066
4 15 0.1 0.3 "MI-R2" "gamma10" 0.379505524912856 0.103070069559054 0.172428957171184 0.586582092654528
4 15 0.1 0.3 "MI-R2" "gamma01" 0.804177013914771 0.317427354680179 0.180482947122938 1.42787108070661
1 15 0.1 0 "MI-R1" "gamma10" 0.253201173369554 0.0934981610410672 0.0686375098513692 0.437764836887739
1 15 0.1 0 "MI-R1" "gamma01" 0.129989228070003 0.336554458456025 -0.534671843691317 0.794650299831322
1 15 0.1 0 "MI-R2" "gamma10" 0.28477148506188 0.0863976571715297 0.114973501056954 0.454569469066806
1 15 0.1 0 "MI-R2" "gamma01" 0.248990033869372 0.34879043988472 -0.43853603168613 0.936516099424875
5 30 0.1 0.3 "MI-R1" "gamma10" 0.163977746192196 0.0661836293814066 0.0329641931425143 0.294991299241878
5 30 0.1 0.3 "MI-R1" "gamma01" 0.294553022449059 0.155703421934115 -0.0111021062169849 0.600208151115103
5 30 0.1 0.3 "MI-R2" "gamma10" 0.170484322327586 0.0673790980464525 0.0365979759348375 0.304370668720334
5 30 0.1 0.3 "MI-R2" "gamma01" 0.314880908510093 0.161014691307375 -0.00294813838952307 0.63270995540971
6 60 0.1 0.3 "MI-R1" "gamma10" 0.243815703506238 0.0525871466807838 0.138747518950978 0.348883888061499
6 60 0.1 0.3 "MI-R1" "gamma01" 0.267559036603666 0.142632868721711 -0.0127486028979915 0.547866676105324
6 60 0.1 0.3 "MI-R2" "gamma10" 0.240231099612621 0.0451264964360709 0.151482083556974 0.328980115668268
6 60 0.1 0.3 "MI-R2" "gamma01" 0.264364416877844 0.15745100692697 -0.0463297394491309 0.575058573204819
1 15 0.1 0 "MI-R1" "gamma10" 0.266651288602751 0.102695478584338 0.0631038552096525 0.47019872199585
1 15 0.1 0 "MI-R1" "gamma01" 0.34060135255913 0.256880565873744 -0.16767545307383 0.84887815819209
1 15 0.1 0 "MI-R2" "gamma10" 0.26312328560949 0.100824103883163 0.0643786315090031 0.461867939709977
1 15 0.1 0 "MI-R2" "gamma01" 0.360773250958188 0.296916364027495 -0.233998827876378 0.955545329792753
5 30 0.1 0.3 "MI-R1" "gamma10" 0.0612351026964899 0.0747779008888431 -0.0865354956768603 0.20900570106984
5 30 0.1 0.3 "MI-R1" "gamma01" 0.0812707297225819 0.150411464383673 -0.214339910224805 0.376881369669969
5 30 0.1 0.3 "MI-R2" "gamma10" 0.0661598095588255 0.0756247153231203 -0.0838814036594967 0.216201022777148
5 30 0.1 0.3 "MI-R2" "gamma01" 0.113014340857849 0.145822590669985 -0.173168364638651 0.399197046354349
6 60 0.1 0.3 "MI-R1" "gamma10" 0.200639550579525 0.0534327175019866 0.094128831638068 0.307150269520982
6 60 0.1 0.3 "MI-R1" "gamma01" 0.34599238082285 0.128936784943865 0.0919037930298826 0.600080968615818
6 60 0.1 0.3 "MI-R2" "gamma10" 0.206204254707844 0.0527653397188101 0.1010792060861 0.311329303329587
6 60 0.1 0.3 "MI-R2" "gamma01" 0.34897411884211 0.126260742265923 0.101086414407112 0.596861823277108
2 30 0.1 0 "MI-R1" "gamma10" 0.255849630191201 0.0761804319860912 0.103897842067056 0.407801418315346
2 30 0.1 0 "MI-R1" "gamma01" 0.342682579746996 0.198243034700583 -0.0476775636717554 0.733042723165747
2 30 0.1 0 "MI-R2" "gamma10" 0.236204165790944 0.0870556241803703 0.0597857868740004 0.412622544707888
2 30 0.1 0 "MI-R2" "gamma01" 0.378030298407486 0.196383474463425 -0.00736806297444109 0.763428659789413
3 60 0.1 0 "MI-R1" "gamma10" 0.229833397292817 0.0522801911105728 0.125473458336422 0.334193336249212
3 60 0.1 0 "MI-R1" "gamma01" 0.406433840997284 0.166851415158335 0.0767395272205704 0.736128154773998
3 60 0.1 0 "MI-R2" "gamma10" 0.238590157988885 0.0455984651217487 0.148915782235443 0.328264533742326
3 60 0.1 0 "MI-R2" "gamma01" 0.427399131391814 0.16125459471583 0.110004294297603 0.744793968486025
4 15 0.1 0.3 "MI-R1" "gamma10" 0.301342695934938 0.0873503155466209 0.127846330447166 0.47483906142271
4 15 0.1 0.3 "MI-R1" "gamma01" 0.383150246610395 0.251424652416196 -0.110531630930704 0.876832124151494
4 15 0.1 0.3 "MI-R2" "gamma10" 0.2756132526255 0.0934535728271103 0.0885249963201094 0.462701508930891
4 15 0.1 0.3 "MI-R2" "gamma01" 0.463110460469207 0.289817331170681 -0.107246690033206 1.03346761097162
2 30 0.1 0 "MI-R1" "gamma10" 0.259311490725207 0.072534774542537 0.114588582837714 0.4040343986127
2 30 0.1 0 "MI-R1" "gamma01" 0.445467913691547 0.214160239898145 0.0251118315279251 0.865823995855169
2 30 0.1 0 "MI-R2" "gamma10" 0.256166006419052 0.064162994733991 0.130025010764068 0.382307002074036
2 30 0.1 0 "MI-R2" "gamma01" 0.510946211798844 0.231561004885699 0.0560871925185379 0.965805231079151
3 60 0.1 0 "MI-R1" "gamma10" 0.158855319371366 0.0537142168325967 0.0515846587488435 0.266125979993889
3 60 0.1 0 "MI-R1" "gamma01" 0.686678796864581 0.139596676856714 0.412666504556472 0.960691089172691
3 60 0.1 0 "MI-R2" "gamma10" 0.170573271484965 0.0487848555148063 0.0742848830861349 0.266861659883795
3 60 0.1 0 "MI-R2" "gamma01" 0.738492764113451 0.138890081070734 0.464797613897295 1.01218791432961
4 15 0.1 0.3 "MI-R1" "gamma10" 0.212064939073414 0.104371017723262 0.00582956577513896 0.41830031237169
4 15 0.1 0.3 "MI-R1" "gamma01" 0.0180441104289209 0.219810914711609 -0.416079386021067 0.452167606878909
4 15 0.1 0.3 "MI-R2" "gamma10" 0.254831635973288 0.103514698947254 0.0506244422030116 0.459038829743565
4 15 0.1 0.3 "MI-R2" "gamma01" 0.0709858353216713 0.229485077517282 -0.38181329940293 0.523784970046273
2 30 0.1 0 "MI-R1" "gamma10" 0.208600507974247 0.0629694919722273 0.0833657199604972 0.333835295987996
2 30 0.1 0 "MI-R1" "gamma01" 0.0549176307284036 0.246615168558854 -0.430291821977315 0.540127083434122
2 30 0.1 0 "MI-R2" "gamma10" 0.181286023876751 0.0597347402715267 0.06331743510454 0.299254612648961
2 30 0.1 0 "MI-R2" "gamma01" 0.0273368662174644 0.258505827491034 -0.481531850511099 0.536205582946028
2 30 0.1 0 "MI-R1" "gamma10" 0.266132324236814 0.0723037724690957 0.122860132014554 0.409404516459075
2 30 0.1 0 "MI-R1" "gamma01" 0.208690763784675 0.288121581504709 -0.361798489331054 0.779180016900405
2 30 0.1 0 "MI-R2" "gamma10" 0.273525851253977 0.0748395879578207 0.124491357900523 0.422560344607432
2 30 0.1 0 "MI-R2" "gamma01" 0.255313731957798 0.275852525246815 -0.287139221877249 0.797766685792846
3 60 0.1 0 "MI-R1" "gamma10" 0.147574700236606 0.0554668988921339 0.0365462932437664 0.258603107229445
3 60 0.1 0 "MI-R1" "gamma01" 0.578998397780754 0.151959976523987 0.279318666739516 0.878678128821993
3 60 0.1 0 "MI-R2" "gamma10" 0.150647729863242 0.0466319504303007 0.058952687992396 0.242342771734089
3 60 0.1 0 "MI-R2" "gamma01" 0.642571853782043 0.138453183967819 0.370098624451327 0.915045083112759
4 15 0.1 0.3 "MI-R1" "gamma10" 0.328571979214855 0.108989321448565 0.11389268388805 0.543251274541661
4 15 0.1 0.3 "MI-R1" "gamma01" 0.280575945532621 0.317449417995741 -0.342088357003257 0.9032402480685
4 15 0.1 0.3 "MI-R2" "gamma10" 0.345338646014914 0.108618595971256 0.131164567941777 0.559512724088052
4 15 0.1 0.3 "MI-R2" "gamma01" 0.324070660774405 0.317333175757966 -0.298033080138312 0.946174401687123
2 30 0.1 0 "MI-R1" "gamma10" 0.322485252541755 0.0660269206294182 0.192227230549066 0.452743274534444
2 30 0.1 0 "MI-R1" "gamma01" 0.362002902270304 0.152133091633369 0.0637174300488389 0.66028837449177
2 30 0.1 0 "MI-R2" "gamma10" 0.298557251389538 0.0745446336815716 0.149216476538315 0.447898026240761
2 30 0.1 0 "MI-R2" "gamma01" 0.375908220549201 0.148343258476671 0.0845521951675157 0.667264245930887
3 60 0.1 0 "MI-R1" "gamma10" 0.144582650016892 0.0563544167037162 0.0314221200244102 0.257743180009374
3 60 0.1 0 "MI-R1" "gamma01" 0.275864733013501 0.121006288011875 0.0384909252315681 0.513238540795434
3 60 0.1 0 "MI-R2" "gamma10" 0.141410541191805 0.0504812495820929 0.0413716012471361 0.241449481136475
3 60 0.1 0 "MI-R2" "gamma01" 0.277953872270556 0.139408287618896 0.00240991916077321 0.553497825380338
4 15 0.1 0.3 "MI-R1" "gamma10" 0.0397429732503403 0.0812792319337874 -0.121370328205328 0.200856274706009
4 15 0.1 0.3 "MI-R1" "gamma01" 0.562795441014125 0.372224620214404 -0.170844789076386 1.29643567110464
4 15 0.1 0.3 "MI-R2" "gamma10" -0.0290851493394854 0.0780619515559459 -0.182804619852174 0.124634321173203
