"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
13 0 15 0.1 0.3 "CD" "gamma10" 0.13766698161077 0.0867142703760504 -0.0337006478629359 0.309034611084475
13 0 15 0.1 0.3 "CD" "gamma01" 0.27551566005207 0.341053378862651 -0.46128536982353 1.01231668992767
13 0 15 0.1 0.3 "LD" "gamma10" 0.177784617950816 0.118032291991485 -0.0563880876263463 0.411957323527979
13 0 15 0.1 0.3 "LD" "gamma01" 0.718603767200154 0.368876775086275 -0.0783060557933091 1.51551359019362
13 0 15 0.1 0.3 "MI-R" "gamma10" 0.195319407692035 0.104405152891735 -0.0109569219986288 0.401595737382699
13 0 15 0.1 0.3 "MI-R" "gamma01" 0.351506369312774 0.471518040460322 -0.582747811721804 1.28576055034735
13 0 15 0.1 0.3 "MI-a" "gamma10" 0.195319407692035 0.104405152891735 -0.0132754082333467 0.403914223617417
13 0 15 0.1 0.3 "MI-a" "gamma01" 0.351506369312774 0.471518040460322 -0.74593060608494 1.44894334471049
13 0 15 0.1 0.3 "bayes" "gamma10" 0.179711365767629 0.110378925685695 -0.0366273532285571 0.396050084763815
13 0 15 0.1 0.3 "bayes" "gamma01" 0.595513337200779 0.480857871716946 -0.346950773047016 1.53797744744858
8 0.4 15 0.3 0 "CD" "gamma10" 0.0252005008478379 0.0884486647107433 -0.149594696480847 0.199995698176523
8 0.4 15 0.3 0 "CD" "gamma01" 0.0910770498461606 0.263806546149449 -0.478842343824814 0.660996443517135
8 0.4 15 0.3 0 "LD" "gamma10" 0.145239621669379 0.112239825536604 -0.0774966592077204 0.367975902546479
8 0.4 15 0.3 0 "LD" "gamma01" 0.153082111225959 0.279477144207501 -0.450691551317658 0.756855773769577
8 0.4 15 0.3 0 "MI-R" "gamma10" 0.118407551159871 0.106751344853128 -0.094279350786721 0.331094453106464
8 0.4 15 0.3 0 "MI-R" "gamma01" 0.258132947210222 0.289407367203633 -0.309675384323729 0.825941278744173
8 0.4 15 0.3 0 "MI-a" "gamma10" 0.118407551159871 0.106751344853128 -0.0970787677500723 0.333893870069815
8 0.4 15 0.3 0 "MI-a" "gamma01" 0.258132947210222 0.289407367203633 -0.384226362447334 0.900492256867779
8 0.4 15 0.3 0 "bayes" "gamma10" 0.121728360364389 0.105904322058183 -0.0858402966767816 0.329297017405559
8 0.4 15 0.3 0 "bayes" "gamma01" 0.304510656304177 0.380142445484186 -0.440554845839809 1.04957615844816
14 0.4 15 0.1 0.3 "CD" "gamma10" 0.0803692370060905 0.0893683483629302 -0.0962434697896928 0.256981943801874
14 0.4 15 0.1 0.3 "CD" "gamma01" -0.227102258761708 0.272393546724827 -0.815572739328757 0.361368221805341
14 0.4 15 0.1 0.3 "LD" "gamma10" 0.0476935939320608 0.106351681910577 -0.163357857551718 0.258745045415839
14 0.4 15 0.1 0.3 "LD" "gamma01" 0.121445938739289 0.263074373391628 -0.446891691854573 0.689783569333152
14 0.4 15 0.1 0.3 "MI-R" "gamma10" 0.0893816920059896 0.115859213620544 -0.143349931331597 0.322113315343576
14 0.4 15 0.1 0.3 "MI-R" "gamma01" -0.0519288509333152 0.26315442515199 -0.569715515470741 0.46585781360411
14 0.4 15 0.1 0.3 "MI-a" "gamma10" 0.0893816920059896 0.115859213620544 -0.146857895375139 0.325621279387118
14 0.4 15 0.1 0.3 "MI-a" "gamma01" -0.0519288509333152 0.26315442515199 -0.645617540825443 0.541759838958812
14 0.4 15 0.1 0.3 "bayes" "gamma10" 0.0723605936248073 0.110878968620177 -0.144958191513685 0.2896793787633
14 0.4 15 0.1 0.3 "bayes" "gamma01" -0.0398089613844879 0.33994965383308 -0.706098039454183 0.626480116685208
20 0.4 15 0.3 0.3 "CD" "gamma10" 0.201627535697014 0.0831847374246522 0.0372350868067056 0.366019984587323
20 0.4 15 0.3 0.3 "CD" "gamma01" 0.774877568776973 0.250058858823505 0.234658247903818 1.31509688965013
20 0.4 15 0.3 0.3 "LD" "gamma10" 0.184352009418864 0.0958133698630438 -0.00564949855841651 0.374353517396145
20 0.4 15 0.3 0.3 "LD" "gamma01" 0.822824464295416 0.215314905218598 0.357664891791899 1.28798403679893
20 0.4 15 0.3 0.3 "MI-R" "gamma10" 0.16040476296246 0.0887608510907569 -0.0147947545890843 0.335604280514004
20 0.4 15 0.3 0.3 "MI-R" "gamma01" 0.739573632202219 0.25317647088843 0.242759250639731 1.23638801376471
20 0.4 15 0.3 0.3 "MI-a" "gamma10" 0.16040476296246 0.0887608510907569 -0.016723537393725 0.337533063318645
20 0.4 15 0.3 0.3 "MI-a" "gamma01" 0.739573632202219 0.25317647088843 0.176919271298575 1.30222799310586
20 0.4 15 0.3 0.3 "bayes" "gamma10" 0.204844232483928 0.086962945159521 0.0343999919817347 0.37528847298612
20 0.4 15 0.3 0.3 "bayes" "gamma01" 0.784857368354607 0.32550039380845 0.14688831953644 1.42282641717277
24 0.4 60 0.3 0.3 "CD" "gamma10" 0.163340750352478 0.0423632192843517 0.0801416935298447 0.246539807175112
24 0.4 60 0.3 0.3 "CD" "gamma01" 0.551378349635506 0.137436227957437 0.276269849178135 0.826486850092878
24 0.4 60 0.3 0.3 "LD" "gamma10" 0.129185709053204 0.050447507743642 0.0300253416123556 0.228346076494052
24 0.4 60 0.3 0.3 "LD" "gamma01" 0.553065379112359 0.14197358715653 0.268874367414315 0.837256390810403
24 0.4 60 0.3 0.3 "MI-R" "gamma10" 0.157674904083763 0.0481190481296401 0.0626142006160503 0.252735607551477
24 0.4 60 0.3 0.3 "MI-R" "gamma01" 0.556509211883581 0.148079614940825 0.266120825662174 0.846897598104988
24 0.4 60 0.3 0.3 "MI-a" "gamma10" 0.157674904083763 0.0481190481296401 0.0623564370589908 0.252993371108536
24 0.4 60 0.3 0.3 "MI-a" "gamma01" 0.556509211883581 0.148079614940825 0.259272572262431 0.85374585150473
