"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
16 0.4 30 0.1 0.3 "CD" "gamma10" 0.313688090448763 0.0592778217151178 0.197030313893223 0.430345867004304
16 0.4 30 0.1 0.3 "CD" "gamma01" 0.530329793378876 0.164985471932913 0.192372374379037 0.868287212378714
16 0.4 30 0.1 0.3 "LD" "gamma10" 0.246246048448271 0.0655782310368791 0.116984058993899 0.375508037902642
16 0.4 30 0.1 0.3 "LD" "gamma01" 0.559914551272927 0.176556169768219 0.198255632191695 0.921573470354159
16 0.4 30 0.1 0.3 "MI-R" "gamma10" 0.299317196698462 0.0684803240039531 0.16325386172572 0.435380531671205
16 0.4 30 0.1 0.3 "MI-R" "gamma01" 0.474688819199437 0.184505512851634 0.112034569848693 0.837343068550182
16 0.4 30 0.1 0.3 "MI-a" "gamma10" 0.299317196698462 0.0684803240039531 0.162420240092729 0.436214153304196
16 0.4 30 0.1 0.3 "MI-a" "gamma01" 0.474688819199437 0.184505512851634 0.0912841941145479 0.858093444284327
16 0.4 30 0.1 0.3 "bayes" "gamma10" 0.274329543462882 0.067997344518063 0.141057197163117 0.407601889762648
16 0.4 30 0.1 0.3 "bayes" "gamma01" 0.496785744228488 0.216038436817006 0.0733581887908243 0.920213299666151
1 0 15 0.1 0 "CD" "gamma10" 0.0886494410303474 0.0867131589813322 -0.0827159920680968 0.260014874128792
1 0 15 0.1 0 "CD" "gamma01" -0.0488446792901151 0.279267293947422 -0.652164987909306 0.554475629329076
1 0 15 0.1 0 "LD" "gamma10" 0.0225472878407482 0.112667882076182 -0.201010233674151 0.246104809355647
1 0 15 0.1 0 "LD" "gamma01" 0.0112473774913073 0.277350176116072 -0.587931249854291 0.610426004836906
1 0 15 0.1 0 "MI-R" "gamma10" 0.0130927134387238 0.114621230780274 -0.215431492706277 0.241616919583725
1 0 15 0.1 0 "MI-R" "gamma01" -0.107838612043402 0.269258139063275 -0.636150890617155 0.420473666530351
1 0 15 0.1 0 "MI-a" "gamma10" 0.0130927134387238 0.114621230780274 -0.218475297782091 0.244660724659539
1 0 15 0.1 0 "MI-a" "gamma01" -0.107838612043402 0.269258139063275 -0.705765917687426 0.490088693600622
1 0 15 0.1 0 "bayes" "gamma10" 0.0308544940728865 0.111802717807686 -0.188274806203873 0.249983794349646
1 0 15 0.1 0 "bayes" "gamma01" -0.145210479596558 0.341453692664614 -0.814447419607409 0.524026460414293
23 0 60 0.3 0.3 "CD" "gamma10" 0.213411449483105 0.0425054580731567 0.129933043421389 0.296889855544821
23 0 60 0.3 0.3 "CD" "gamma01" 0.140602300310785 0.132920648486897 -0.12546728576936 0.406671886390929
23 0 60 0.3 0.3 "LD" "gamma10" 0.282203234858296 0.0498059555522731 0.184299139485293 0.3801073302313
23 0 60 0.3 0.3 "LD" "gamma01" 0.117516013102562 0.133297953980356 -0.149308831980703 0.384340858185827
23 0 60 0.3 0.3 "MI-R" "gamma10" 0.274132189303099 0.0476488685101272 0.179582757671797 0.368681620934401
23 0 60 0.3 0.3 "MI-R" "gamma01" 0.139569274657064 0.147055853719939 -0.149608705868752 0.428747255182881
23 0 60 0.3 0.3 "MI-a" "gamma10" 0.274132189303099 0.0476488685101272 0.179303135366419 0.368961243239779
23 0 60 0.3 0.3 "MI-a" "gamma01" 0.139569274657064 0.147055853719939 -0.157220532553655 0.436359081867784
23 0 60 0.3 0.3 "bayes" "gamma10" 0.262970915511662 0.0451192065422015 0.174538895677923 0.351402935345401
