"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
1 0 15 0.1 0 "CD" "gamma10" 0.336444093655068 0.0797296343472041 0.178879734552078 0.494008452758057
1 0 15 0.1 0 "CD" "gamma01" -0.220289722815252 0.289032133994072 -0.844705685806599 0.404126240176095
1 0 15 0.1 0 "LD" "gamma10" 0.351937553469954 0.110487181129365 0.132651083325178 0.571224023614731
1 0 15 0.1 0 "LD" "gamma01" -0.263460680196627 0.211785097972339 -0.72099456776197 0.194073207368716
1 0 15 0.1 0 "MI-R" "gamma10" 0.312709666015439 0.093540988660336 0.128706727497792 0.496712604533086
1 0 15 0.1 0 "MI-R" "gamma01" -0.197976126194135 0.236904887876268 -0.667822307687332 0.271870055299062
1 0 15 0.1 0 "MI-a" "gamma10" 0.312709666015439 0.093540988660336 0.126845196703201 0.498574135327677
1 0 15 0.1 0 "MI-a" "gamma01" -0.197976126194135 0.236904887876268 -0.751607805297232 0.355655552908962
1 0 15 0.1 0 "bayes" "gamma10" 0.31527367620079 0.10272528862138 0.113935810201404 0.516611542200176
1 0 15 0.1 0 "bayes" "gamma01" -0.231011722742132 0.282265929344495 -0.78424277832007 0.322219332835807
10 0.4 30 0.3 0 "CD" "gamma10" 0.228570067466882 0.0581032403975944 0.114223847593443 0.342916287340322
10 0.4 30 0.3 0 "CD" "gamma01" 0.54532323181921 0.15577807140404 0.226226317820086 0.864420145818335
10 0.4 30 0.3 0 "LD" "gamma10" 0.274121757186845 0.0686222731549506 0.138844968747774 0.409398545625915
10 0.4 30 0.3 0 "LD" "gamma01" 0.543408602564383 0.161789438882843 0.211997960489722 0.874819244639044
10 0.4 30 0.3 0 "MI-R" "gamma10" 0.262182980788281 0.0602547124888053 0.14363821915984 0.380727742416722
10 0.4 30 0.3 0 "MI-R" "gamma01" 0.515654131589471 0.175202720523849 0.171939838756287 0.859368424422656
10 0.4 30 0.3 0 "MI-a" "gamma10" 0.262182980788281 0.0602547124888053 0.143048971447621 0.381316990128941
10 0.4 30 0.3 0 "MI-a" "gamma01" 0.515654131589471 0.175202720523849 0.153698710170521 0.877609553008422
10 0.4 30 0.3 0 "bayes" "gamma10" 0.251487417283537 0.0627692032350325 0.128462039604598 0.374512794962476
10 0.4 30 0.3 0 "bayes" "gamma01" 0.537639673951854 0.178797943706299 0.187202143777689 0.888077204126019
