"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
18 0.4 60 0.1 0.3 "CD" "gamma10" 0.198578777031837 0.0425277787509146 0.115056534373931 0.282101019689744
18 0.4 60 0.1 0.3 "CD" "gamma01" 0.268324146426707 0.118622020170528 0.0308763746467324 0.505771918206682
18 0.4 60 0.1 0.3 "LD" "gamma10" 0.132604019452665 0.0524072353580677 0.0295744173796543 0.235633621525676
18 0.4 60 0.1 0.3 "LD" "gamma01" 0.222920266557651 0.114511488768164 -0.00629938264508456 0.452139915760386
18 0.4 60 0.1 0.3 "MI-R" "gamma10" 0.13610017421016 0.0516069406768449 0.0335953654014079 0.238604983018912
18 0.4 60 0.1 0.3 "MI-R" "gamma01" 0.203605624755198 0.124361304313795 -0.0408927772388362 0.448104026749232
18 0.4 60 0.1 0.3 "MI-a" "gamma10" 0.13610017421016 0.0516069406768449 0.0332866956970021 0.238913652723318
18 0.4 60 0.1 0.3 "MI-a" "gamma01" 0.203605624755198 0.124361304313795 -0.0472875212009513 0.454498770711347
18 0.4 60 0.1 0.3 "bayes" "gamma10" 0.140195311828309 0.05128199026492 0.0396844578535323 0.240706165803086
18 0.4 60 0.1 0.3 "bayes" "gamma01" 0.247860050924313 0.130066070057028 -0.00706476199812556 0.502784863846751
4 0.4 30 0.1 0 "CD" "gamma10" 0.177450119282248 0.0604884135005661 0.0584099180369898 0.296490320527506
4 0.4 30 0.1 0 "CD" "gamma01" 0.558454924896476 0.176642040267041 0.196620108072185 0.920289741720766
4 0.4 30 0.1 0 "LD" "gamma10" 0.160320882455839 0.0743276247995208 0.0137316397050639 0.306910125206615
4 0.4 30 0.1 0 "LD" "gamma01" 0.434959434276657 0.218932417504887 -0.0135032933108527 0.883422161864166
4 0.4 30 0.1 0 "MI-R" "gamma10" 0.143311419726492 0.078284580935971 -0.0141912823525342 0.300814121805518
4 0.4 30 0.1 0 "MI-R" "gamma01" 0.384616588655288 0.21620976539267 -0.0393521342628937 0.80858531157347
4 0.4 30 0.1 0 "MI-a" "gamma10" 0.143311419726492 0.078284580935971 -0.0153792752719059 0.30200211472489
4 0.4 30 0.1 0 "MI-a" "gamma01" 0.384616588655288 0.21620976539267 -0.0612494481584993 0.830482625469076
4 0.4 30 0.1 0 "bayes" "gamma10" 0.155015137089996 0.0680942231979207 0.0215529120668398 0.288477362113153
4 0.4 30 0.1 0 "bayes" "gamma01" 0.496343296099954 0.282873725137788 -0.0580790173427935 1.0507656095427
12 0.4 60 0.3 0 "CD" "gamma10" 0.236555820241417 0.0407183971315535 0.156587104598363 0.316524535884471
12 0.4 60 0.3 0 "CD" "gamma01" 0.370403613237661 0.109987890341623 0.150238930096586 0.590568296378736
12 0.4 60 0.3 0 "LD" "gamma10" 0.199515370126079 0.0502496842385782 0.100741115956545 0.298289624295614
12 0.4 60 0.3 0 "LD" "gamma01" 0.39806430218597 0.115008856118438 0.167849064062149 0.628279540309791
12 0.4 60 0.3 0 "MI-R" "gamma10" 0.182315685206883 0.0465115258883407 0.0905170853744298 0.274114285039336
12 0.4 60 0.3 0 "MI-R" "gamma01" 0.383392306925552 0.113007408819577 0.161847601662042 0.604937012189063
12 0.4 60 0.3 0 "MI-a" "gamma10" 0.182315685206883 0.0465115258883407 0.0902731654863911 0.274358204927374
12 0.4 60 0.3 0 "MI-a" "gamma01" 0.383392306925552 0.113007408819577 0.156740819144268 0.610043794706837
12 0.4 60 0.3 0 "bayes" "gamma10" 0.197621825579635 0.0475604703032029 0.104405016697571 0.290838634461699
12 0.4 60 0.3 0 "bayes" "gamma01" 0.364754470607319 0.115129532647836 0.139104733060633 0.590404208154005
22 0.4 30 0.3 0.3 "CD" "gamma10" 0.172000774098281 0.0600918783566649 0.0537409474834527 0.290260600713109
22 0.4 30 0.3 0.3 "CD" "gamma01" 0.130157543117238 0.199189980538091 -0.277864635591043 0.538179721825519
22 0.4 30 0.3 0.3 "LD" "gamma10" 0.201700117693965 0.0757253163346017 0.0523821744579444 0.351018060929986
