"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
6 0.3 60 0.1 0 "CD" "gamma10" 0.291309903197413 0.0439204214976185 0.205052585987241 0.377567220407584
6 0.3 60 0.1 0 "CD" "gamma01" 0.388399705300087 0.124569347178052 0.139047065065223 0.637752345534952
6 0.3 60 0.1 0 "LD" "gamma10" 0.335646413922673 0.0519823154006549 0.233459072115639 0.437833755729707
6 0.3 60 0.1 0 "LD" "gamma01" 0.469191336895869 0.121188244482365 0.226606709042651 0.711775964749086
6 0.3 60 0.1 0 "MI-R" "gamma10" 0.356070545321783 0.0441641942787117 0.269407479585997 0.442733611057568
6 0.3 60 0.1 0 "MI-R" "gamma01" 0.379795571564274 0.118750607300436 0.146569875590681 0.613021267537867
6 0.3 60 0.1 0 "MI-a" "gamma10" 0.356070545321783 0.0441641942787117 0.269213241589033 0.442927849054532
6 0.3 60 0.1 0 "MI-a" "gamma01" 0.379795571564274 0.118750607300436 0.140675212570164 0.618915930558384
6 0.3 60 0.1 0 "bayes" "gamma10" 0.347819144913462 0.0500095581394644 0.24980221207735 0.445836077749574
6 0.3 60 0.1 0 "bayes" "gamma01" 0.35953484056985 0.129069895526126 0.106562493850297 0.612507187289404
15 0 30 0.1 0.3 "CD" "gamma10" 0.281550828089579 0.056085642720285 0.171175207205922 0.391926448973237
15 0 30 0.1 0.3 "CD" "gamma01" -0.216481607834384 0.177082788208134 -0.579219255888941 0.146256040220173
15 0 30 0.1 0.3 "LD" "gamma10" 0.257726525569981 0.0701242922188164 0.119511021637668 0.395942029502293
15 0 30 0.1 0.3 "LD" "gamma01" -0.0751661265898777 0.17997379465076 -0.443825732888486 0.293493479708731
15 0 30 0.1 0.3 "MI-R" "gamma10" 0.258809727787894 0.0623593130426437 0.13640830530217 0.381211150273618
15 0 30 0.1 0.3 "MI-R" "gamma01" -0.124835298164704 0.180656858059148 -0.481141036680266 0.231470440350858
