"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
24 0.3 60 0.3 0.3 "CD" "gamma01" 0.25315621674165 0.0383982432305762 0.177832838433373 0.328479595055084
24 0.3 60 0.3 0.3 "CD" "gamma10" 0.291625592197948 0.114315948732662 0.0677628335976633 0.515488351718537
24 0.3 60 0.3 0.3 "LD" "gamma01" 0.210339619728432 0.0471509400217933 0.117798231162206 0.302881008309025
24 0.3 60 0.3 0.3 "LD" "gamma10" 0.321349494653493 0.105292859487613 0.114906234392469 0.52730678117479
24 0.3 60 0.3 0.3 "MI-R" "gamma01" 0.234820896099223 0.0520384116045846 0.130340419001535 0.339301373196912
24 0.3 60 0.3 0.3 "MI-R" "gamma10" 0.352267624272984 0.119823200121477 0.117127439527684 0.587407809018284
24 0.3 60 0.3 0.3 "MI-a" "gamma01" 0.234820896099223 0.0520384116045846 0.126207220717369 0.343434571481078
24 0.3 60 0.3 0.3 "MI-a" "gamma10" 0.352267624272984 0.119823200121477 0.111374817564173 0.593160430981795
