"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
5 0 60 0.1 0 "CD" "gamma10" 0.211096354960796 0.04467625932148 0.123354613405203 0.29883809651639
5 0 60 0.1 0 "CD" "gamma01" -0.138713925030734 0.116323838834516 -0.371561387048677 0.0941335369872085
5 0 60 0.1 0 "LD" "gamma10" 0.246079087358519 0.0576390717912402 0.132771638754615 0.359386535962423
5 0 60 0.1 0 "LD" "gamma01" -0.0654047879377958 0.106276376690084 -0.278140069309942 0.14733049343435
5 0 60 0.1 0 "MI-R" "gamma10" 0.223001383293784 0.0592231361869994 0.104149217741024 0.341853548846545
5 0 60 0.1 0 "MI-R" "gamma01" -0.139294145705584 0.115242838999598 -0.365788204565311 0.0871999131541439
5 0 60 0.1 0 "MI-a" "gamma10" 0.223001383293784 0.0592231361869994 0.103723687827854 0.342279078759715
5 0 60 0.1 0 "MI-a" "gamma01" -0.139294145705584 0.115242838999598 -0.371649359888537 0.09306106847737
5 0 60 0.1 0 "bayes" "gamma10" 0.234219883703208 0.0541709594186386 0.128046754234695 0.34039301317172
5 0 60 0.1 0 "bayes" "gamma01" -0.15988070545081 0.121674233031898 -0.398357820039863 0.0785964091382442
10 0.4 30 0.3 0 "CD" "gamma10" 0.28854729267013 0.0574541584151767 0.175478455444707 0.401616129895553
10 0.4 30 0.3 0 "CD" "gamma01" 0.254820004538735 0.16140348245713 -0.0758000416370737 0.585440050714543
10 0.4 30 0.3 0 "LD" "gamma10" 0.252962521256814 0.0720138362038584 0.111022712011303 0.394902330502325
10 0.4 30 0.3 0 "LD" "gamma01" 0.226928045032519 0.157003388270507 -0.0946788167868396 0.548534906851878
10 0.4 30 0.3 0 "MI-R" "gamma10" 0.2342862638766 0.0753640904134909 0.0842316616285466 0.384340866124653
10 0.4 30 0.3 0 "MI-R" "gamma01" 0.179465508095119 0.165117197351724 -0.144280332844673 0.503211349034911
10 0.4 30 0.3 0 "MI-a" "gamma10" 0.2342862638766 0.0753640904134909 0.0832776968187584 0.385294830934441
10 0.4 30 0.3 0 "MI-a" "gamma01" 0.179465508095119 0.165117197351724 -0.160868710547351 0.519799726737589
10 0.4 30 0.3 0 "bayes" "gamma10" 0.25816980473711 0.07092672453372 0.119155979109625 0.397183630364595
