"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
17 0 60 0.1 0.3 "MI-R" "gamma01" 0.100344727886432 0.146303095140583 -0.186867452571727 0.38755690834459
17 0 60 0.1 0.3 "MI-a" "gamma10" 0.253535741588105 0.0501121948891905 0.153844150424689 0.353227332751522
17 0 60 0.1 0.3 "MI-a" "gamma01" 0.100344727886432 0.146303095140583 -0.194006487120496 0.394695942893359
17 0 60 0.1 0.3 "bayes" "gamma10" 0.251091351220597 0.0511982826129898 0.150744561228834 0.35143814121236
17 0 60 0.1 0.3 "bayes" "gamma01" 0.098246527727813 0.160738421276703 -0.216794988906351 0.413288044361977
2 0.4 15 0.1 0 "CD" "gamma10" 0.285035931716323 0.0775927360157722 0.131694582273633 0.438377281159014
2 0.4 15 0.1 0 "CD" "gamma01" 0.301541010348497 0.318199521447399 -0.385887262287924 0.988969282984917
2 0.4 15 0.1 0 "LD" "gamma10" 0.117835707524512 0.104386351738597 -0.0892638412474464 0.324935256296471
2 0.4 15 0.1 0 "LD" "gamma01" 0.488237239632483 0.247031617609915 -0.0454421242072787 1.02191660347224
2 0.4 15 0.1 0 "MI-R" "gamma10" 0.133114625048085 0.119136698256204 -0.108620823915681 0.37485007401185
2 0.4 15 0.1 0 "MI-R" "gamma01" 0.251911946909067 0.329072685780983 -0.397630729744536 0.901454623562671
2 0.4 15 0.1 0 "MI-a" "gamma10" 0.133114625048085 0.119136698256204 -0.112888875870892 0.379118125967062
2 0.4 15 0.1 0 "MI-a" "gamma01" 0.251911946909067 0.329072685780983 -0.501480800211635 1.00530469402977
2 0.4 15 0.1 0 "bayes" "gamma10" 0.13564365750546 0.10263580424853 -0.0655188223459617 0.336806137356882
2 0.4 15 0.1 0 "bayes" "gamma01" 0.359882764021535 0.5348174129213 -0.688340103609098 1.40810563165217
6 0.4 60 0.1 0 "CD" "gamma10" 0.262628565814866 0.0426676651274717 0.178831593927489 0.346425537702244
6 0.4 60 0.1 0 "CD" "gamma01" 0.30793057442686 0.0969321710888012 0.113899752782249 0.501961396071471
6 0.4 60 0.1 0 "LD" "gamma10" 0.200223604182486 0.0495830264087136 0.102754935058068 0.297692273306905
6 0.4 60 0.1 0 "LD" "gamma01" 0.444702470224666 0.102884347436281 0.238757073116589 0.650647867332743
6 0.4 60 0.1 0 "MI-R" "gamma10" 0.257357456120725 0.0502370575927088 0.157516776246312 0.357198135995139
6 0.4 60 0.1 0 "MI-R" "gamma01" 0.268417546558276 0.115843932929804 0.0390330490405313 0.49780204407602
6 0.4 60 0.1 0 "MI-a" "gamma10" 0.257357456120725 0.0502370575927088 0.15721304211794 0.357501870123511
6 0.4 60 0.1 0 "MI-a" "gamma01" 0.268417546558276 0.115843932929804 0.0319313063688416 0.50490378674771
6 0.4 60 0.1 0 "bayes" "gamma10" 0.242173575885267 0.0500571036546815 0.144063455551703 0.340283696218831
6 0.4 60 0.1 0 "bayes" "gamma01" 0.312782978299195 0.112085612527273 0.0930992145606294 0.532466742037761
13 0 15 0.1 0.3 "CD" "gamma10" 0.240988451730369 0.0765480449098019 0.089711655648804 0.392265247811935
13 0 15 0.1 0.3 "CD" "gamma01" 0.324055629732716 0.172396083317552 -0.0483834651634727 0.696494724628904
13 0 15 0.1 0.3 "LD" "gamma10" 0.323520043920049 0.0879837948606183 0.149156813875019 0.497883273965079
13 0 15 0.1 0.3 "LD" "gamma01" 0.38009767642991 0.181449875958143 -0.0119009483091224 0.772096301168943
13 0 15 0.1 0.3 "MI-R" "gamma10" 0.296441580817298 0.0826544489284941 0.133331194500825 0.45955196713377
13 0 15 0.1 0.3 "MI-R" "gamma01" 0.289308773665659 0.184673521674146 -0.0743029094320713 0.65292045676339
13 0 15 0.1 0.3 "MI-a" "gamma10" 0.296441580817298 0.0826544489284941 0.131544315115849 0.461338846518746
13 0 15 0.1 0.3 "MI-a" "gamma01" 0.289308773665659 0.184673521674146 -0.128688560015737 0.707306107347056
13 0 15 0.1 0.3 "bayes" "gamma10" 0.299815010790963 0.083118539113749 0.136905667680431 0.462724353901495
13 0 15 0.1 0.3 "bayes" "gamma01" 0.319182636946165 0.236584453676619 -0.144514371562093 0.782879645454424
15 0 30 0.1 0.3 "CD" "gamma10" 0.227003535262073 0.0664663069057522 0.0961989382789538 0.357808132245193
15 0 30 0.1 0.3 "CD" "gamma01" 0.185955695701336 0.230004602910656 -0.285187375546631 0.657098766949302
15 0 30 0.1 0.3 "LD" "gamma10" 0.209581838322766 0.0822262108850744 0.0474782363451363 0.371685440300396
15 0 30 0.1 0.3 "LD" "gamma01" 0.192321665004097 0.212340765581408 -0.242638675707129 0.627282005715323
15 0 30 0.1 0.3 "MI-R" "gamma10" 0.217723112230409 0.0735923109067705 0.0725286176368721 0.362917606823945
15 0 30 0.1 0.3 "MI-R" "gamma01" 0.254882470155868 0.216425721096725 -0.169503076223459 0.679268016535194
15 0 30 0.1 0.3 "MI-a" "gamma10" 0.217723112230409 0.0735923109067705 0.0717547556597888 0.363691468801029
15 0 30 0.1 0.3 "MI-a" "gamma01" 0.254882470155868 0.216425721096725 -0.191397678922517 0.701162619234252
15 0 30 0.1 0.3 "bayes" "gamma10" 0.187501179325327 0.0753043953938967 0.0399072764757252 0.335095082174928
15 0 30 0.1 0.3 "bayes" "gamma01" 0.29549939679106 0.251420665129985 -0.197276051832815 0.788274845414935
23 0 60 0.3 0.3 "CD" "gamma10" 0.188598408738797 0.0419066811905012 0.106295967882882 0.270900849594711
23 0 60 0.3 0.3 "CD" "gamma01" -0.0904668596593683 0.13423389350794 -0.359165191259101 0.178231471940364
23 0 60 0.3 0.3 "LD" "gamma10" 0.197580572093301 0.0522681453773568 0.0948422342635725 0.300318909923029
23 0 60 0.3 0.3 "LD" "gamma01" -0.0576782378323926 0.143989458507335 -0.345904454459131 0.230547978794345
23 0 60 0.3 0.3 "MI-R" "gamma10" 0.205020088441234 0.0480325903717549 0.110363819853869 0.299676357028599
23 0 60 0.3 0.3 "MI-R" "gamma01" -0.0582461163315249 0.14207785839226 -0.336818935834183 0.220326703171133
23 0 60 0.3 0.3 "MI-a" "gamma10" 0.205020088441234 0.0480325903717549 0.110120965137946 0.299919211744523
23 0 60 0.3 0.3 "MI-a" "gamma01" -0.0582461163315249 0.14207785839226 -0.343312890984383 0.226820658321334
23 0 60 0.3 0.3 "bayes" "gamma10" 0.194368014702476 0.0502566017510637 0.095866885285019 0.292869144119934
23 0 60 0.3 0.3 "bayes" "gamma01" -0.0898367921033295 0.141145476607332 -0.36647684283444 0.186803258627781
9 0 30 0.3 0 "CD" "gamma10" 0.174835709460652 0.0619091819099502 0.0529994593923503 0.296671959528953
9 0 30 0.3 0 "CD" "gamma01" 0.0514894424267471 0.150688406962187 -0.257181766580345 0.360160651433839
9 0 30 0.3 0 "LD" "gamma10" 0.221791248052075 0.0721096654630432 0.0796357345791674 0.363946761524983
9 0 30 0.3 0 "LD" "gamma01" 0.090684242692497 0.154902122915118 -0.226618372166076 0.40798685755107
9 0 30 0.3 0 "MI-R" "gamma10" 0.226076258330074 0.0691266144510706 0.0892170097134995 0.362935506946648
9 0 30 0.3 0 "MI-R" "gamma01" 0.0944844497018616 0.159915914413058 -0.219435217285662 0.408404116689385
9 0 30 0.3 0 "MI-a" "gamma10" 0.226076258330074 0.0691266144510706 0.0884325853138707 0.363719931346277
9 0 30 0.3 0 "MI-a" "gamma01" 0.0944844497018616 0.159915914413058 -0.236579722748598 0.425548622152322
9 0 30 0.3 0 "bayes" "gamma10" 0.230036823298816 0.0690254197045104 0.0947494866602145 0.365324159937418
9 0 30 0.3 0 "bayes" "gamma01" 0.0614337998372973 0.162331918661088 -0.25673091427972 0.379598513954315
13 0 15 0.1 0.3 "CD" "gamma10" 0.171667356547946 0.0869952094780689 -0.000255474136939299 0.343590187232832
13 0 15 0.1 0.3 "CD" "gamma01" 0.126185843592129 0.202245212191436 -0.310738373745917 0.563110060930174
13 0 15 0.1 0.3 "LD" "gamma10" 0.0264468384985213 0.113040510481278 -0.197936801373305 0.250830478370347
13 0 15 0.1 0.3 "LD" "gamma01" 0.311619465288501 0.19782576850072 -0.115757124421119 0.738996054998121
13 0 15 0.1 0.3 "MI-R" "gamma10" -0.0313105015881395 0.116737301439457 -0.264581397389809 0.20196039421353
13 0 15 0.1 0.3 "MI-R" "gamma01" 0.30562588609959 0.209148379078647 -0.105382222432855 0.716633994632036
13 0 15 0.1 0.3 "MI-a" "gamma10" -0.0313105015881395 0.116737301439457 -0.26780963478859 0.205188631612311
13 0 15 0.1 0.3 "MI-a" "gamma01" 0.30562588609959 0.209148379078647 -0.163190053415131 0.774441825614311
13 0 15 0.1 0.3 "bayes" "gamma10" 0.0430196889683356 0.118074724793557 -0.188402519111515 0.274441897048187
13 0 15 0.1 0.3 "bayes" "gamma01" 0.332456122292258 0.247400723118451 -0.152440384769071 0.817352629353587
17 0 60 0.1 0.3 "CD" "gamma10" 0.205201342214714 0.0418489980972401 0.123012187814244 0.287390496615185
17 0 60 0.1 0.3 "CD" "gamma01" -0.027444754146208 0.136788046201125 -0.301255777849067 0.246366269556651
17 0 60 0.1 0.3 "LD" "gamma10" 0.18351232724806 0.0500259773318998 0.0851784915810499 0.28184616291507
17 0 60 0.1 0.3 "LD" "gamma01" 0.00197116212186128 0.141198751695588 -0.28066884788668 0.284611172130402
17 0 60 0.1 0.3 "MI-R" "gamma10" 0.197680954233978 0.0491116433180666 0.100246092709281 0.295115815758675
17 0 60 0.1 0.3 "MI-R" "gamma01" -0.0206443950337388 0.150774628824311 -0.317852647785034 0.276563857717556
17 0 60 0.1 0.3 "MI-a" "gamma10" 0.197680954233978 0.0491116433180666 0.0999588719160323 0.295403036551923
17 0 60 0.1 0.3 "MI-a" "gamma01" -0.0206443950337388 0.150774628824311 -0.326194764539231 0.284905974471753
17 0 60 0.1 0.3 "bayes" "gamma10" 0.188077279746457 0.049804478648236 0.0904622953271207 0.285692264165794
17 0 60 0.1 0.3 "bayes" "gamma01" -0.0052080067551652 0.157421939782152 -0.313749339104615 0.303333325594285
4 0.4 30 0.1 0 "CD" "gamma10" 0.149413650780523 0.0600658794824969 0.0312049895217361 0.26762231203931
4 0.4 30 0.1 0 "CD" "gamma01" 0.0241480914588696 0.202969944991004 -0.391616993430492 0.439913176348231
4 0.4 30 0.1 0 "LD" "gamma10" 0.153314602064684 0.0724595549311961 0.0104612857188481 0.29616791841052
4 0.4 30 0.1 0 "LD" "gamma01" -0.0219620866367074 0.174049694210313 -0.378486723284391 0.334562550010976
4 0.4 30 0.1 0 "MI-R" "gamma10" 0.163015045476231 0.070239432632792 0.0239780936069984 0.302051997345463
4 0.4 30 0.1 0 "MI-R" "gamma01" -0.0430299822281832 0.185349501853462 -0.406875014833492 0.320815050377125
4 0.4 30 0.1 0 "MI-a" "gamma10" 0.163015045476231 0.070239432632792 0.0231840539529378 0.302846036999524
4 0.4 30 0.1 0 "MI-a" "gamma01" -0.0430299822281832 0.185349501853462 -0.426742707919368 0.340682743463002
4 0.4 30 0.1 0 "bayes" "gamma10" 0.144493859960856 0.0718728114019703 0.00362573814535461 0.285361981776358
4 0.4 30 0.1 0 "bayes" "gamma01" 0.0351983981628545 0.220698976309366 -0.397363646828361 0.46776044315407
9 0 30 0.3 0 "CD" "gamma10" 0.311822129999207 0.0576546179379365 0.198358791735488 0.425285468262926
9 0 30 0.3 0 "CD" "gamma01" 0.27629813042492 0.165526880318302 -0.0627683133781772 0.615364574228017
9 0 30 0.3 0 "LD" "gamma10" 0.349278052577376 0.0699194648823293 0.211424590948673 0.487131514206078
9 0 30 0.3 0 "LD" "gamma01" 0.1895746507962 0.164225312284255 -0.146825651750421 0.525974953342822
9 0 30 0.3 0 "MI-R" "gamma10" 0.345035924185813 0.0779849515373089 0.187524872356611 0.502546976015015
9 0 30 0.3 0 "MI-R" "gamma01" 0.241491155573578 0.167113836497616 -0.0862969284257275 0.569279239572884
9 0 30 0.3 0 "MI-a" "gamma10" 0.345035924185813 0.0779849515373089 0.186262292965709 0.503809555405917
9 0 30 0.3 0 "MI-a" "gamma01" 0.241491155573578 0.167113836497616 -0.103528380994061 0.586510692141218
9 0 30 0.3 0 "bayes" "gamma10" 0.338179749986553 0.0664869115581709 0.207867797889238 0.468491702083867
9 0 30 0.3 0 "bayes" "gamma01" 0.240315782717271 0.167379067169745 -0.0877411607013408 0.568372726135882
13 0 15 0.1 0.3 "CD" "gamma10" 0.144258496041419 0.0806737513104713 -0.015171658451872 0.30368865053471
13 0 15 0.1 0.3 "CD" "gamma01" -0.0642164584210704 0.284528388438574 -0.678902670677636 0.550469753835495
13 0 15 0.1 0.3 "LD" "gamma10" 0.20042458440596 0.0968053141219066 0.008292832938845 0.392556335873075
13 0 15 0.1 0.3 "LD" "gamma01" 0.0597396529590869 0.373302366094144 -0.746731078134101 0.866210384052274
13 0 15 0.1 0.3 "MI-R" "gamma10" 0.219963498282191 0.0960807074407289 0.0291501469108095 0.410776849653572
13 0 15 0.1 0.3 "MI-R" "gamma01" 0.199497334569397 0.258015684405834 -0.3062586008801 0.705253270018894
13 0 15 0.1 0.3 "MI-a" "gamma10" 0.219963498282191 0.0960807074407289 0.0267777262644044 0.413149270299977
13 0 15 0.1 0.3 "MI-a" "gamma01" 0.199497334569397 0.258015684405834 -0.368126767704843 0.767121436843637
13 0 15 0.1 0.3 "bayes" "gamma10" 0.179628031485073 0.103837008270811 -0.0238887649881043 0.38314482795825
13 0 15 0.1 0.3 "bayes" "gamma01" 0.298187350165443 0.425809823966472 -0.536384569072184 1.13275926940307
17 0 60 0.1 0.3 "CD" "gamma10" 0.140906269528369 0.0431003960429379 0.0562594376767825 0.225553101379955
17 0 60 0.1 0.3 "CD" "gamma01" -0.0596948250458137 0.116025860393742 -0.291945818408962 0.172556168317335
17 0 60 0.1 0.3 "LD" "gamma10" 0.148759117475663 0.0524570951557654 0.0456436488500164 0.25187458610131
17 0 60 0.1 0.3 "LD" "gamma01" 0.0755945987617866 0.115637487837783 -0.155878982465735 0.307068179989308
17 0 60 0.1 0.3 "MI-R" "gamma10" 0.155294947900992 0.0531458096780067 0.0492677245875 0.261322171214483
17 0 60 0.1 0.3 "MI-R" "gamma01" 0.0236123779034167 0.115133016542607 -0.202428872037594 0.249653627844427
17 0 60 0.1 0.3 "MI-a" "gamma10" 0.155294947900992 0.0531458096780067 0.0489230535679624 0.261666842234021
17 0 60 0.1 0.3 "MI-a" "gamma01" 0.0236123779034167 0.115133016542607 -0.208067115662451 0.255291871469285
17 0 60 0.1 0.3 "bayes" "gamma10" 0.151179944514721 0.0496441229561858 0.0538792514765184 0.248480637552923
17 0 60 0.1 0.3 "bayes" "gamma01" 0.0157092023163936 0.127892150033419 -0.234954805654501 0.266373210287288
3 0 30 0.1 0 "CD" "gamma10" 0.190547693738004 0.0627582461529722 0.0670404992274496 0.314054888248559
3 0 30 0.1 0 "CD" "gamma01" -0.220316845692343 0.147903680818216 -0.52328380177818 0.0826501103934947
3 0 30 0.1 0 "LD" "gamma10" 0.26477135238422 0.0780540302348956 0.110884189037835 0.418658515730605
3 0 30 0.1 0 "LD" "gamma01" -0.19731762307841 0.146701554577176 -0.497822135186761 0.103186889029942
3 0 30 0.1 0 "MI-R" "gamma10" 0.250039551035575 0.0810650317898527 0.087684185007593 0.412394917063557
3 0 30 0.1 0 "MI-R" "gamma01" -0.16306868238371 0.139225131917459 -0.436014969603579 0.109877604836158
3 0 30 0.1 0 "MI-a" "gamma10" 0.250039551035575 0.0810650317898527 0.0865455814036411 0.413533520667509
3 0 30 0.1 0 "MI-a" "gamma01" -0.16306868238371 0.139225131917459 -0.449856638611848 0.123719273844427
3 0 30 0.1 0 "bayes" "gamma10" 0.236526086352472 0.0742581353494744 0.0909828155084019 0.382069357196543
3 0 30 0.1 0 "bayes" "gamma01" -0.181322425654017 0.163861551234978 -0.502485164525438 0.139840313217405
8 0.4 15 0.3 0 "CD" "gamma10" 0.405907896664507 0.0880535496728915 0.23189353883447 0.579922254494544
8 0.4 15 0.3 0 "CD" "gamma01" 0.706322778757292 0.24181788916911 0.183906990424353 1.22873856709023
8 0.4 15 0.3 0 "LD" "gamma10" 0.316489064467558 0.0972326882771766 0.123757008053813 0.509221120881304
8 0.4 15 0.3 0 "LD" "gamma01" 0.704083023552713 0.264360323994338 0.132967265582996 1.27519878152243
8 0.4 15 0.3 0 "MI-R" "gamma10" 0.33293060644363 0.0927247480939504 0.150672750062037 0.515188462825223
8 0.4 15 0.3 0 "MI-R" "gamma01" 0.667471068045787 0.275036773911508 0.127907514629952 1.20703462146162
8 0.4 15 0.3 0 "MI-a" "gamma10" 0.33293060644363 0.0927247480939504 0.148870090218742 0.516991122668518
8 0.4 15 0.3 0 "MI-a" "gamma01" 0.667471068045787 0.275036773911508 0.0574223120901317 1.27751982400144
8 0.4 15 0.3 0 "bayes" "gamma10" 0.329188779292285 0.100173750734411 0.132851835656546 0.525525722928024
8 0.4 15 0.3 0 "bayes" "gamma01" 0.713231793602256 0.348068958325061 0.031029171148763 1.39543441605575
11 0 60 0.3 0 "CD" "gamma10" 0.19360841794377 0.0457522420110107 0.10375350495223 0.28346333093531
11 0 60 0.3 0 "CD" "gamma01" -0.0759200071284992 0.126914285459833 -0.329966551321245 0.178126537064247
11 0 60 0.3 0 "LD" "gamma10" 0.22440448437992 0.0589561730011991 0.108512886761103 0.340296081998737
11 0 60 0.3 0 "LD" "gamma01" 0.0101221570292332 0.119319934028374 -0.22872264112242 0.248966955180886
11 0 60 0.3 0 "MI-R" "gamma10" 0.234027820435301 0.0486372602524495 0.138603815909182 0.32945182496142
11 0 60 0.3 0 "MI-R" "gamma01" -0.036617457247091 0.126274037644871 -0.284170524541772 0.21093561004759
11 0 60 0.3 0 "MI-a" "gamma10" 0.234027820435301 0.0486372602524495 0.138390575620471 0.329665065250132
11 0 60 0.3 0 "MI-a" "gamma01" -0.036617457247091 0.126274037644871 -0.289876556410813 0.216641641916631
11 0 60 0.3 0 "bayes" "gamma10" 0.216087049640634 0.0540054801689388 0.110238253541722 0.321935845739546
11 0 60 0.3 0 "bayes" "gamma01" -0.0158491728422792 0.13486194079844 -0.280173719692395 0.248475374007836
20 0.4 15 0.3 0.3 "CD" "gamma10" 0.17427059557046 0.0936826926413469 -0.0108682620943721 0.359409453235293
20 0.4 15 0.3 0.3 "CD" "gamma01" 0.695429926970617 0.308941934268261 0.0280014555104779 1.36285839843076
20 0.4 15 0.3 0.3 "LD" "gamma10" 0.188649162564613 0.105362637218201 -0.0200932249082185 0.397391550037444
20 0.4 15 0.3 0.3 "LD" "gamma01" 0.713134570430034 0.260396113719789 0.15058296808508 1.27568617277499
20 0.4 15 0.3 0.3 "MI-R" "gamma10" 0.187930312866789 0.105843465413537 -0.0215909862354944 0.397451611969072
20 0.4 15 0.3 0.3 "MI-R" "gamma01" 0.722298495221316 0.274699212531373 0.183522707395946 1.26107428304669
20 0.4 15 0.3 0.3 "MI-a" "gamma10" 0.187930312866789 0.105843465413537 -0.0240406112034973 0.399901236937075
20 0.4 15 0.3 0.3 "MI-a" "gamma01" 0.722298495221316 0.274699212531373 0.114103893199759 1.33049309724287
20 0.4 15 0.3 0.3 "bayes" "gamma10" 0.175550437681925 0.105394760812124 -0.0310194976690514 0.382120373032901
20 0.4 15 0.3 0.3 "bayes" "gamma01" 0.676429517560511 0.332107819801132 0.0255101517661751 1.32734888335485
23 0 60 0.3 0.3 "CD" "gamma10" 0.216460289448313 0.0416213881885067 0.13471814851967 0.298202430376955
23 0 60 0.3 0.3 "CD" "gamma01" 0.0450026322514723 0.157970525770605 -0.271209731163164 0.361214995666108
23 0 60 0.3 0.3 "LD" "gamma10" 0.203856989862016 0.0527228359262966 0.100210857445585 0.307503122278447
23 0 60 0.3 0.3 "LD" "gamma01" 0.0597306296536791 0.163912081382939 -0.268375049513187 0.387836308820546
23 0 60 0.3 0.3 "MI-R" "gamma10" 0.188305776436272 0.0503592622357772 0.0882922322178911 0.288319320654652
23 0 60 0.3 0.3 "MI-R" "gamma01" 0.0169211175510396 0.171023833215176 -0.31865111571892 0.352493350820999
23 0 60 0.3 0.3 "MI-a" "gamma10" 0.188305776436272 0.0503592622357772 0.0879917736306923 0.288619779241851
23 0 60 0.3 0.3 "MI-a" "gamma01" 0.0169211175510396 0.171023833215176 -0.326811853539787 0.360654088641866
23 0 60 0.3 0.3 "bayes" "gamma10" 0.19712073665374 0.0504432807229948 0.0982537231746267 0.295987750132854
23 0 60 0.3 0.3 "bayes" "gamma01" 0.0491243307722415 0.169705161645474 -0.283491674043436 0.381740335587919
11 0 60 0.3 0 "CD" "gamma10" 0.205836554605995 0.0444169031598298 0.118604174434993 0.293068934776997
11 0 60 0.3 0 "CD" "gamma01" 0.0843835564174979 0.140569062067802 -0.196995992853517 0.365763105688513
11 0 60 0.3 0 "LD" "gamma10" 0.176809398891028 0.0555780939657896 0.0675612540953127 0.286057543686744
11 0 60 0.3 0 "LD" "gamma01" 0.142442281941002 0.14071642283145 -0.139232241947085 0.424116805829089
11 0 60 0.3 0 "MI-R" "gamma10" 0.174197242872018 0.0521576827521457 0.0709146451959442 0.277479840548092
11 0 60 0.3 0 "MI-R" "gamma01" 0.13165134020502 0.147005277977967 -0.156973942912473 0.420276623322513
11 0 60 0.3 0 "MI-a" "gamma10" 0.174197242872018 0.0521576827521457 0.0706209006165295 0.277773585127506
11 0 60 0.3 0 "MI-a" "gamma01" 0.13165134020502 0.147005277977967 -0.164182039108037 0.427484719518077
11 0 60 0.3 0 "bayes" "gamma10" 0.168970323992051 0.0555344019074867 0.0601248963504041 0.277815751633697
11 0 60 0.3 0 "bayes" "gamma01" 0.135074788521443 0.151938864471924 -0.16271991369544 0.432869490738326
21 0 30 0.3 0.3 "CD" "gamma10" 0.20693002921077 0.0596369629921775 0.0895654685386934 0.324294589882846
21 0 30 0.3 0.3 "CD" "gamma01" 0.0569046813772197 0.128530891967284 -0.206378915669877 0.320188278424316
21 0 30 0.3 0.3 "LD" "gamma10" 0.18415427566325 0.0778717522279662 0.0306130740324931 0.337695477294007
21 0 30 0.3 0.3 "LD" "gamma01" 0.0357503114262644 0.163886557480398 -0.299956083360821 0.371456706213349
21 0 30 0.3 0.3 "MI-R" "gamma10" 0.150456592766475 0.0768172876798448 -0.00258588663367507 0.303499072166626
21 0 30 0.3 0.3 "MI-R" "gamma01" 0.110676717701671 0.15411247978676 -0.191444778207535 0.412798213610877
21 0 30 0.3 0.3 "MI-a" "gamma10" 0.150456592766475 0.0768172876798448 -0.00356927671369969 0.30448246224665
21 0 30 0.3 0.3 "MI-a" "gamma01" 0.110676717701671 0.15411247978676 -0.206711861780505 0.428065297183847
21 0 30 0.3 0.3 "bayes" "gamma10" 0.166940809792595 0.0782756773196263 0.0135233013806487 0.320358318204541
21 0 30 0.3 0.3 "bayes" "gamma01" 0.120011527972496 0.163600706168437 -0.200639963962959 0.440663019907951
1 0 15 0.1 0 "CD" "gamma10" 0.148603385712645 0.0773122243218658 -0.00418360717701327 0.301390378602303
1 0 15 0.1 0 "CD" "gamma01" 0.144792715128269 0.220963603255283 -0.332570127563524 0.622155557820062
1 0 15 0.1 0 "LD" "gamma10" 0.223871777683218 0.0984167100713699 0.0287721282903317 0.418971427076104
1 0 15 0.1 0 "LD" "gamma01" -0.0151259381712844 0.196114301901183 -0.438805129082682 0.408553252740113
1 0 15 0.1 0 "MI-R" "gamma10" 0.20908060991181 0.103168652919169 0.00349148668223404 0.414669733141387
1 0 15 0.1 0 "MI-R" "gamma01" 0.119384124045046 0.214827019589018 -0.302404698162834 0.541172946252926
1 0 15 0.1 0 "MI-a" "gamma10" 0.20908060991181 0.103168652919169 0.00077633409188077 0.41738488573174
1 0 15 0.1 0 "MI-a" "gamma01" 0.119384124045046 0.214827019589018 -0.359702992665953 0.598471240756045
1 0 15 0.1 0 "bayes" "gamma10" 0.207154262534262 0.0959817585180136 0.0190334726661344 0.395275052402389
1 0 15 0.1 0 "bayes" "gamma01" 0.133200174714381 0.294156359401292 -0.44333569553557 0.709736044964333
5 0 60 0.1 0 "CD" "gamma10" 0.19187734812848 0.0456013344866566 0.102318809300797 0.281435886956163
5 0 60 0.1 0 "CD" "gamma01" 0.262007535217951 0.131086219314363 -0.00039004191410591 0.524405112350008
5 0 60 0.1 0 "LD" "gamma10" 0.111086170316041 0.0562780110912224 0.00045103305126297 0.22172130758082
5 0 60 0.1 0 "LD" "gamma01" 0.264555288701039 0.126314372205392 0.0117096013586768 0.517400976043401
5 0 60 0.1 0 "MI-R" "gamma10" 0.133704898619068 0.060177857990349 0.0127928286246622 0.254616968613473
