"ID" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
5 30 0.1 0.3 "MI-R1" "gamma01" -0.0170215882193755 0.143156722110238 -0.297963742012188 0.263920565573438
5 30 0.1 0.3 "MI-R2" "gamma10" 0.191983901437662 0.0780532665301075 0.0370024824274374 0.346965320447886
5 30 0.1 0.3 "MI-R2" "gamma01" 0.0123010055906988 0.145489711442137 -0.273420302069564 0.298022313250961
6 60 0.1 0.3 "MI-R1" "gamma10" 0.186872029266985 0.0500726970824431 0.0873471494001788 0.286396909133792
6 60 0.1 0.3 "MI-R1" "gamma01" 0.349504792848933 0.137538549604485 0.076037420282897 0.62297216541497
6 60 0.1 0.3 "MI-R2" "gamma10" 0.180330805466417 0.0514907137413941 0.0776525833479762 0.283009027584857
6 60 0.1 0.3 "MI-R2" "gamma01" 0.340790449518718 0.126480367739566 0.0920654877308585 0.589515411306577
1 15 0.1 0 "MI-R1" "gamma10" 0.0685590187184009 0.103871960317643 -0.135339424738713 0.272457462175515
1 15 0.1 0 "MI-R1" "gamma01" 0.333676284217826 0.333307288667404 -0.319934478862775 0.987287047298426
1 15 0.1 0 "MI-R2" "gamma10" 0.0444375750911665 0.115434439296215 -0.18385274977212 0.272727899954453
1 15 0.1 0 "MI-R2" "gamma01" 0.45600869474684 0.346241233872203 -0.222722297332923 1.1347396868266
5 30 0.1 0.3 "MI-R1" "gamma10" 0.0934922390779833 0.0644438515389646 -0.03361127129013 0.220595749446097
5 30 0.1 0.3 "MI-R1" "gamma01" 0.286839013613483 0.142810444176305 0.005750785171525 0.567927242055441
5 30 0.1 0.3 "MI-R2" "gamma10" 0.108358557206972 0.0716637154161127 -0.0345791338703973 0.251296248284341
5 30 0.1 0.3 "MI-R2" "gamma01" 0.339477701119978 0.148647455271554 0.0463115645152148 0.632643837724741
6 60 0.1 0.3 "MI-R1" "gamma10" 0.206227050480043 0.0523769217753611 0.101892419974727 0.310561680985358
6 60 0.1 0.3 "MI-R1" "gamma01" 0.413933336314569 0.125867087483961 0.165475088423729 0.662391584205409
6 60 0.1 0.3 "MI-R2" "gamma10" 0.20922609846133 0.0542385667850508 0.100416322015526 0.318035874907134
6 60 0.1 0.3 "MI-R2" "gamma01" 0.426932649669791 0.127621997808452 0.175328747599894 0.678536551739688
1 15 0.1 0 "MI-R1" "gamma10" 0.226071647948233 0.100375442231432 0.0282513917267395 0.423891904169727
1 15 0.1 0 "MI-R1" "gamma01" 0.324005167817704 0.178783229870808 -0.0266052794604255 0.674615615095834
1 15 0.1 0 "MI-R2" "gamma10" 0.190885203824703 0.0969158563887511 0.000141325536927139 0.381629082112479
1 15 0.1 0 "MI-R2" "gamma01" 0.324276048938697 0.178601900804848 -0.025934743634934 0.674486841512328
5 30 0.1 0.3 "MI-R1" "gamma10" 0.197723726052183 0.0629592394421458 0.0725015234579547 0.322945928646412
5 30 0.1 0.3 "MI-R1" "gamma01" -0.07676367108558 0.180826081850173 -0.432151313890254 0.278623971719094
5 30 0.1 0.3 "MI-R2" "gamma10" 0.195529266317797 0.0673086840498335 0.0609248290999737 0.33013370353562
5 30 0.1 0.3 "MI-R2" "gamma01" -0.0819688288290728 0.192244629592186 -0.461035331745439 0.297097674087293
6 60 0.1 0.3 "MI-R1" "gamma10" 0.178156923725954 0.0532168010961064 0.0725768721409189 0.28373697531099
6 60 0.1 0.3 "MI-R1" "gamma01" 0.47790477219721 0.128593078664044 0.224828058047202 0.730981486347217
6 60 0.1 0.3 "MI-R2" "gamma10" 0.174826407901665 0.0541997567145993 0.0670007850828773 0.282652030720453
6 60 0.1 0.3 "MI-R2" "gamma01" 0.535370004189929 0.140550918078822 0.257504805184944 0.813235203194913
6 60 0.1 0.3 "MI-R1" "gamma10" 0.330452855443865 0.0468491863776165 0.238268350494918 0.422637360392811
6 60 0.1 0.3 "MI-R1" "gamma01" 0.31278911856819 0.124937903873876 0.0662750213423504 0.55930321579403
6 60 0.1 0.3 "MI-R2" "gamma10" 0.301397240640455 0.0540397246106857 0.19361168674285 0.40918279453806
6 60 0.1 0.3 "MI-R2" "gamma01" 0.353730924509446 0.126967762626248 0.103750488680711 0.603711360338182
2 30 0.1 0 "MI-R1" "gamma10" 0.258458261837824 0.0736135143510112 0.111988392471795 0.404928131203853
2 30 0.1 0 "MI-R1" "gamma01" 0.42309724038967 0.245389727055794 -0.0595679278885609 0.905762408667901
2 30 0.1 0 "MI-R2" "gamma10" 0.238868648747631 0.0715001799175001 0.0972949953182974 0.380442302176964
2 30 0.1 0 "MI-R2" "gamma01" 0.435693741978494 0.313830595100589 -0.193764043262019 1.06515152721901
3 60 0.1 0 "MI-R1" "gamma10" 0.237088826177487 0.0578409850568203 0.121175084173534 0.35300256818144
3 60 0.1 0 "MI-R1" "gamma01" 0.275696996611427 0.117087270690675 0.0457821778900996 0.505611815332755
3 60 0.1 0 "MI-R2" "gamma10" 0.229172693704323 0.0500001897102269 0.130418579435942 0.327926807972704
3 60 0.1 0 "MI-R2" "gamma01" 0.325216707360248 0.129955420957325 0.0678950750951732 0.582538339625322
4 15 0.1 0.3 "MI-R1" "gamma10" 0.119754260310628 0.0984900159293308 -0.0750463402988981 0.314554860920155
4 15 0.1 0.3 "MI-R1" "gamma01" 0.133909743769941 0.242583146215397 -0.344904131459242 0.612723618999123
4 15 0.1 0.3 "MI-R2" "gamma10" 0.127062091270357 0.0999478168291642 -0.0711174062017262 0.325241588742441
4 15 0.1 0.3 "MI-R2" "gamma01" 0.113020939051239 0.239477433288426 -0.358916224283554 0.584958102386033
2 30 0.1 0 "MI-R1" "gamma10" 0.132643340697697 0.0599502336538888 0.0145713264867672 0.250715354908627
2 30 0.1 0 "MI-R1" "gamma01" 0.138641415271996 0.206053714363032 -0.267343905536401 0.544626736080394
2 30 0.1 0 "MI-R2" "gamma10" 0.108599292697461 0.0643191925808404 -0.0192507024948455 0.236449287889767
2 30 0.1 0 "MI-R2" "gamma01" 0.161658730310012 0.258116012330578 -0.35281907367941 0.676136534299433
3 60 0.1 0 "MI-R1" "gamma10" 0.263790156922003 0.0500029608156378 0.16452022565645 0.363060088187557
3 60 0.1 0 "MI-R1" "gamma01" 0.42515435567419 0.156739065622094 0.116506234951924 0.733802476396456
3 60 0.1 0 "MI-R2" "gamma10" 0.258354686826596 0.0502434103165443 0.15872461072124 0.357984762931953
3 60 0.1 0 "MI-R2" "gamma01" 0.424724456533731 0.156398110334991 0.115775461338062 0.7336734517294
4 15 0.1 0.3 "MI-R1" "gamma10" 0.337621664872328 0.108034248358545 0.122022403438555 0.553220926306101
4 15 0.1 0.3 "MI-R1" "gamma01" 0.388767532004109 0.305286634778697 -0.209855796854864 0.987390860863082
4 15 0.1 0.3 "MI-R2" "gamma10" 0.311474082357522 0.104980390450529 0.102207774846385 0.520740389868659
4 15 0.1 0.3 "MI-R2" "gamma01" 0.358783717360539 0.332332377168859 -0.295057386448651 1.01262482116973
2 30 0.1 0 "MI-R1" "gamma10" 0.261525732789139 0.0690025703110269 0.124970180045135 0.398081285533143
2 30 0.1 0 "MI-R1" "gamma01" -0.00925361718409252 0.2108132066974 -0.423677626876493 0.405170392508308
2 30 0.1 0 "MI-R2" "gamma10" 0.262819433696301 0.0689336894782735 0.126344464724102 0.399294402668501
2 30 0.1 0 "MI-R2" "gamma01" -0.0262395085173067 0.213147288223121 -0.445874863210484 0.39339584617587
3 60 0.1 0 "MI-R1" "gamma10" 0.167241538360433 0.0509160262279447 0.0657941025443613 0.268688974176505
3 60 0.1 0 "MI-R1" "gamma01" 0.12835529688176 0.165886958290613 -0.197130142655418 0.453840736418937
3 60 0.1 0 "MI-R2" "gamma10" 0.171510123230686 0.0491181329142504 0.0740178457132099 0.269002400748162
3 60 0.1 0 "MI-R2" "gamma01" 0.132073735571135 0.169336388310185 -0.200535020882899 0.464682492025169
4 15 0.1 0.3 "MI-R1" "gamma10" 0.228359643766806 0.0868203600686004 0.0576768707984698 0.399042416735142
4 15 0.1 0.3 "MI-R1" "gamma01" 0.764521490064599 0.50718378116981 -0.238525165572443 1.76756814570164
4 15 0.1 0.3 "MI-R2" "gamma10" 0.229687954028722 0.0892115150436218 0.0535766344478542 0.405799273609591
4 15 0.1 0.3 "MI-R2" "gamma01" 0.806674961948714 0.506899133307678 -0.188471738753336 1.80182166265076
3 60 0.1 0 "MI-R1" "gamma10" 0.222761948412738 0.0524809310399212 0.118684010501121 0.326839886324355
3 60 0.1 0 "MI-R1" "gamma01" 0.456101644922897 0.126547971303042 0.207714649261281 0.704488640584513
3 60 0.1 0 "MI-R2" "gamma10" 0.211000792824735 0.0465136204304697 0.119709914317125 0.302291671332346
3 60 0.1 0 "MI-R2" "gamma01" 0.458588674453075 0.126865861212016 0.209804966759732 0.707372382146418
4 15 0.1 0.3 "MI-R1" "gamma10" 0.385912194661914 0.0874450960390954 0.213500702534431 0.558323686789396
4 15 0.1 0.3 "MI-R1" "gamma01" 0.621156619077856 0.321418759762298 -0.0100814703266905 1.2523947084824
4 15 0.1 0.3 "MI-R2" "gamma10" 0.405350765715907 0.086721776231162 0.234666930058907 0.576034601372907
4 15 0.1 0.3 "MI-R2" "gamma01" 0.6304213775393 0.355777559666538 -0.0687153935130755 1.32955814859168
2 30 0.1 0 "MI-R1" "gamma10" 0.119199268990028 0.0773410573117037 -0.0341509908153691 0.272549528795424
2 30 0.1 0 "MI-R1" "gamma01" 0.129991842740496 0.212486396866638 -0.288502935015918 0.54848662049691
2 30 0.1 0 "MI-R2" "gamma10" 0.106663018428559 0.0806137324015874 -0.0551596956390109 0.268485732496129
2 30 0.1 0 "MI-R2" "gamma01" 0.155793319819943 0.220369671335072 -0.278926120462083 0.590512760101969
3 60 0.1 0 "MI-R1" "gamma10" 0.206054706334491 0.0503076229682421 0.106458342114898 0.305651070554083
3 60 0.1 0 "MI-R1" "gamma01" 0.560416156513636 0.139873712492834 0.285483444649699 0.835348868377573
3 60 0.1 0 "MI-R2" "gamma10" 0.213039355071736 0.0525784216425494 0.108210605113294 0.317868105030179
3 60 0.1 0 "MI-R2" "gamma01" 0.619185672905315 0.140748319683916 0.342366508466764 0.896004837343865
4 15 0.1 0.3 "MI-R1" "gamma10" 0.207250136917256 0.100773572557338 0.00602570919077636 0.408474564643735
4 15 0.1 0.3 "MI-R1" "gamma01" 0.349532357578439 0.196399824627196 -0.0358809507289351 0.734945665885814
4 15 0.1 0.3 "MI-R2" "gamma10" 0.194814326695244 0.100544250035014 -0.00673247800819107 0.39636113139868
4 15 0.1 0.3 "MI-R2" "gamma01" 0.360580573626244 0.197651766329014 -0.0274160841914503 0.748577231443939
2 30 0.1 0 "MI-R1" "gamma10" 0.120966749951011 0.0627586029413822 -0.00306329315047961 0.244996793052502
2 30 0.1 0 "MI-R1" "gamma01" 0.396588893253244 0.172234613178567 0.0578598595710837 0.735317926935404
2 30 0.1 0 "MI-R2" "gamma10" 0.104522416118294 0.0678854270243335 -0.0311876537993633 0.240232486035952
2 30 0.1 0 "MI-R2" "gamma01" 0.374421443704669 0.180851594914873 0.0188740349506527 0.729968852458685
3 60 0.1 0 "MI-R1" "gamma10" 0.17898911210834 0.04560949733386 0.0889725353642485 0.269005688852431
3 60 0.1 0 "MI-R1" "gamma01" 0.236188947341172 0.141745240660068 -0.0424599198505907 0.514837814532934
3 60 0.1 0 "MI-R2" "gamma10" 0.184250877500004 0.0437076656577443 0.0983152878903614 0.270186467109646
3 60 0.1 0 "MI-R2" "gamma01" 0.222970754540254 0.139375800431873 -0.0507182261236198 0.496659735204127
4 15 0.1 0.3 "MI-R1" "gamma10" 0.00732863739118475 0.0910119039406535 -0.171291130539499 0.185948405321869
4 15 0.1 0.3 "MI-R1" "gamma01" 0.506973144088732 0.183226747108104 0.147232788434975 0.866713499742489
4 15 0.1 0.3 "MI-R2" "gamma10" -0.0491704625426478 0.0911385602185567 -0.228661952283528 0.130321027198233
4 15 0.1 0.3 "MI-R2" "gamma01" 0.560860058568343 0.204169962020009 0.159899706947729 0.961820410188957
2 30 0.1 0 "MI-R1" "gamma10" 0.176130789649709 0.0732770644382478 0.0292667750845069 0.322994804214912
2 30 0.1 0 "MI-R1" "gamma01" 0.366750518066524 0.216533867403768 -0.05967111125504 0.793172147388087
2 30 0.1 0 "MI-R2" "gamma10" 0.179175215976385 0.0685287596876419 0.0430757173210988 0.315274714631671
2 30 0.1 0 "MI-R2" "gamma01" 0.364380186327757 0.204737919047644 -0.037225431675289 0.765985804330802
3 60 0.1 0 "MI-R1" "gamma10" 0.175987363962213 0.0555756003754233 0.0650149661100663 0.286959761814359
3 60 0.1 0 "MI-R1" "gamma01" 0.430153762284184 0.127838152825617 0.178602535348395 0.681704989219973
3 60 0.1 0 "MI-R2" "gamma10" 0.179067321174296 0.0514760620522272 0.0772583858918354 0.280876256456756
3 60 0.1 0 "MI-R2" "gamma01" 0.477977795887263 0.125805129749159 0.231035787657809 0.724919804116717
5 30 0.1 0.3 "MI-R1" "gamma10" 0.136355594840743 0.0737915958805377 -0.0104527904712324 0.283163980152718
5 30 0.1 0.3 "MI-R1" "gamma01" 0.0183817026355986 0.170947976097332 -0.317255217957499 0.354018623228696
5 30 0.1 0.3 "MI-R2" "gamma10" 0.169606285322053 0.069633866746406 0.0317080992444435 0.307504471399663
5 30 0.1 0.3 "MI-R2" "gamma01" 0.0996873208473398 0.172594422645207 -0.23862499778289 0.437999639477569
6 60 0.1 0.3 "MI-R1" "gamma10" 0.183044438498635 0.0517699423840034 0.0801546399665758 0.285934237030695
6 60 0.1 0.3 "MI-R1" "gamma01" 0.159532495091433 0.143974980860981 -0.123612909109628 0.442677899292495
6 60 0.1 0.3 "MI-R2" "gamma10" 0.178862314113659 0.0478384468356098 0.0845783473881349 0.273146280839184
6 60 0.1 0.3 "MI-R2" "gamma01" 0.163885676930066 0.166201164930542 -0.165663853575578 0.493435207435709
1 15 0.1 0 "MI-R1" "gamma10" 0.0209416140306013 0.0743698282179633 -0.125044142001305 0.166927370062507
1 15 0.1 0 "MI-R1" "gamma01" 0.505857529459384 0.19296679522039 0.12377559015803 0.887939468760739
1 15 0.1 0 "MI-R2" "gamma10" 0.0128636855469373 0.0886828814241889 -0.163915513881738 0.189642884975612
1 15 0.1 0 "MI-R2" "gamma01" 0.475423503878646 0.185278145140358 0.108803145947453 0.84204386180984
5 30 0.1 0.3 "MI-R1" "gamma10" 0.155821744066945 0.0683925381404161 0.0205357605152329 0.291107727618657
5 30 0.1 0.3 "MI-R1" "gamma01" 0.145682829271037 0.167017541509069 -0.183082555800501 0.474448214342574
5 30 0.1 0.3 "MI-R2" "gamma10" 0.127303654742469 0.0641929773413785 0.000994803213836326 0.253612506271101
5 30 0.1 0.3 "MI-R2" "gamma01" 0.219828635139961 0.188954101017436 -0.155232071081203 0.594889341361124
6 60 0.1 0.3 "MI-R1" "gamma10" 0.236303020912757 0.0449167910261895 0.147383602869776 0.325222438955738
6 60 0.1 0.3 "MI-R1" "gamma01" 0.550460463912086 0.160030204649115 0.232453119791525 0.868467808032648
6 60 0.1 0.3 "MI-R2" "gamma10" 0.223059934737411 0.0466289747438337 0.130342867997365 0.315777001477456
6 60 0.1 0.3 "MI-R2" "gamma01" 0.575871447377252 0.149632247279127 0.280878370220966 0.870864524533538
1 15 0.1 0 "MI-R1" "gamma10" -0.00390676822404692 0.101803705199821 -0.205849735265653 0.198036198817559
1 15 0.1 0 "MI-R1" "gamma01" 0.416711015282591 0.20089782677475 0.0224123254759698 0.811009705089211
1 15 0.1 0 "MI-R2" "gamma10" 0.0170092222591302 0.0966613032566597 -0.174145169100149 0.20816361361841
1 15 0.1 0 "MI-R2" "gamma01" 0.413697605969966 0.192715601568718 0.0357234176782003 0.791671794261731
6 60 0.1 0.3 "MI-R1" "gamma10" 0.142484878026043 0.0581015650975989 0.0256263154052573 0.259343440646829
6 60 0.1 0.3 "MI-R1" "gamma01" 0.349927384897835 0.125723217616853 0.103302247100758 0.596552522694913
6 60 0.1 0.3 "MI-R2" "gamma10" 0.143823934555745 0.0583952557258846 0.0260103527708819 0.261637516340607
6 60 0.1 0.3 "MI-R2" "gamma01" 0.388931360770869 0.13845160285179 0.116314270156186 0.661548451385552
1 15 0.1 0 "MI-R1" "gamma10" 0.169580263104684 0.113816797651919 -0.0559270159578932 0.395087542167262
1 15 0.1 0 "MI-R1" "gamma01" 0.560982318335585 0.283782778376952 0.00323887099780351 1.11872576567337
1 15 0.1 0 "MI-R2" "gamma10" 0.127770012617505 0.116414008226987 -0.104208921218691 0.359748946453701
1 15 0.1 0 "MI-R2" "gamma01" 0.587959415580362 0.345061072704278 -0.094957754982762 1.27087658614349
5 30 0.1 0.3 "MI-R1" "gamma10" 0.322856876312007 0.07207583273403 0.179754589623477 0.465959163000537
5 30 0.1 0.3 "MI-R1" "gamma01" 0.441528045656885 0.262986874873509 -0.0749419042165604 0.95799799553033
5 30 0.1 0.3 "MI-R2" "gamma10" 0.322566729924696 0.0674441952125353 0.189724865067657 0.455408594781734
5 30 0.1 0.3 "MI-R2" "gamma01" 0.449917460783982 0.274881825207391 -0.0929836397047414 0.992818561272705
6 60 0.1 0.3 "MI-R1" "gamma10" 0.195136597296008 0.0508448832170284 0.0944535121582036 0.295819682433813
6 60 0.1 0.3 "MI-R1" "gamma01" 0.0261616612162117 0.161635559919314 -0.29119730484318 0.343520627275603
6 60 0.1 0.3 "MI-R2" "gamma10" 0.208455403115046 0.0503381729712594 0.108880644859456 0.308030161370637
6 60 0.1 0.3 "MI-R2" "gamma01" 0.00830299893363322 0.166942038396611 -0.319664634192616 0.336270632059882
1 15 0.1 0 "MI-R1" "gamma10" 0.0768242984328927 0.102050281923477 -0.12592068177374 0.279569278639525
1 15 0.1 0 "MI-R1" "gamma01" 0.284183148573374 0.426659780820586 -0.557514892746531 1.12588118989328
1 15 0.1 0 "MI-R2" "gamma10" 0.101525890840019 0.101006011744991 -0.0987551748133858 0.301806956493423
1 15 0.1 0 "MI-R2" "gamma01" 0.272447291696786 0.47692553681833 -0.668780442933701 1.21367502632727
6 60 0.1 0.3 "MI-R1" "gamma10" 0.188102599348554 0.0489590384928969 0.0916213233774509 0.284583875319658
6 60 0.1 0.3 "MI-R1" "gamma01" 0.401738330368867 0.169484015479361 0.066672651283492 0.736804009454243
6 60 0.1 0.3 "MI-R2" "gamma10" 0.178721461887656 0.0549414830481484 0.068981512084049 0.288461411691263
6 60 0.1 0.3 "MI-R2" "gamma01" 0.399947254388825 0.17621168747006 0.0514972970945189 0.748397211683131
1 15 0.1 0 "MI-R1" "gamma10" 0.397608831972911 0.120894527259351 0.157263162193469 0.637954501752354
1 15 0.1 0 "MI-R1" "gamma01" 0.752364435435706 0.299557791820625 0.163915200909484 1.34081366996193
1 15 0.1 0 "MI-R2" "gamma10" 0.371134053844484 0.125746837452412 0.120461548626858 0.621806559062111
1 15 0.1 0 "MI-R2" "gamma01" 0.790332740223996 0.318510386664622 0.162894733776047 1.41777074667194
5 30 0.1 0.3 "MI-R1" "gamma10" 0.165135424778268 0.071562219195505 0.0235778370664185 0.306693012490118
5 30 0.1 0.3 "MI-R1" "gamma01" 0.735069074569755 0.273163339443592 0.186670410222702 1.28346773891681
5 30 0.1 0.3 "MI-R2" "gamma10" 0.176666673214433 0.0699893489970676 0.0385180536938821 0.314815292734984
5 30 0.1 0.3 "MI-R2" "gamma01" 0.759376699004083 0.251340227556154 0.259669303431765 1.2590840945764
5 30 0.1 0.3 "MI-R1" "gamma10" 0.264214914930067 0.0612820314666428 0.143071006266451 0.385358823593683
5 30 0.1 0.3 "MI-R1" "gamma01" 0.338962781951978 0.172609340587219 0.000161285939968336 0.677764277963987
5 30 0.1 0.3 "MI-R2" "gamma10" 0.238888977324775 0.0626669135422927 0.114521480139823 0.363256474509727
5 30 0.1 0.3 "MI-R2" "gamma01" 0.367461474695428 0.191552136904559 -0.0107642844873898 0.745687233878246
6 60 0.1 0.3 "MI-R1" "gamma10" 0.172413317355444 0.0493297828450363 0.0744741082424016 0.270352526468486
6 60 0.1 0.3 "MI-R1" "gamma01" 0.47630146201683 0.167469470782129 0.143492069200747 0.809110854832914
6 60 0.1 0.3 "MI-R2" "gamma10" 0.170879465258424 0.0475646110971115 0.0768038337371754 0.264955096779673
6 60 0.1 0.3 "MI-R2" "gamma01" 0.511876239391403 0.175273415414905 0.163022126778307 0.8607303520045
1 15 0.1 0 "MI-R1" "gamma10" 0.408015736328031 0.0959979234047422 0.218886240290808 0.597145232365254
1 15 0.1 0 "MI-R1" "gamma01" 0.240513083806002 0.155096202878688 -0.0636747312646045 0.544700898876609
1 15 0.1 0 "MI-R2" "gamma10" 0.339281944084144 0.103215692894443 0.134456315389167 0.544107572779121
1 15 0.1 0 "MI-R2" "gamma01" 0.278050486508393 0.165929378332785 -0.0483391703279826 0.604440143344769
5 30 0.1 0.3 "MI-R1" "gamma10" 0.216528324785822 0.0720441084938903 0.0740273697056857 0.359029279865957
5 30 0.1 0.3 "MI-R1" "gamma01" 0.588289373979841 0.273000399597371 0.0439249695931634 1.13265377836652
5 30 0.1 0.3 "MI-R2" "gamma10" 0.227377655369729 0.0736844828044121 0.0811600545897213 0.373595256149736
5 30 0.1 0.3 "MI-R2" "gamma01" 0.580258368138132 0.274851557695986 0.0346772459602576 1.12583949031601
6 60 0.1 0.3 "MI-R1" "gamma10" 0.195933677372504 0.0505832946899471 0.0954196615810344 0.296447693163974
6 60 0.1 0.3 "MI-R1" "gamma01" 0.25719937329192 0.155427290688106 -0.0488112266337604 0.5632099732176
6 60 0.1 0.3 "MI-R2" "gamma10" 0.185344732649668 0.0445360893158123 0.0978829386434221 0.272806526655913
6 60 0.1 0.3 "MI-R2" "gamma01" 0.272465560228091 0.161150400191589 -0.0441753174057706 0.589106437861952
1 15 0.1 0 "MI-R1" "gamma10" 0.0490947870419984 0.110901646154351 -0.171265653349724 0.269455227433721
1 15 0.1 0 "MI-R1" "gamma01" -0.109751701807134 0.241877630213447 -0.583930955787887 0.364427552173619
1 15 0.1 0 "MI-R2" "gamma10" 0.067119782385203 0.123196479153775 -0.180399794647336 0.314639359417742
1 15 0.1 0 "MI-R2" "gamma01" -0.105984793132983 0.245143388015356 -0.586613488661905 0.374643902395939
5 30 0.1 0.3 "MI-R1" "gamma10" 0.270022326637984 0.0645330854791066 0.143085724854398 0.39695892842157
5 30 0.1 0.3 "MI-R1" "gamma01" 0.150931764408161 0.176015232428146 -0.196726747695475 0.498590276511797
5 30 0.1 0.3 "MI-R2" "gamma10" 0.271854685007214 0.069608078914531 0.133863187081194 0.409846182933234
5 30 0.1 0.3 "MI-R2" "gamma01" 0.184372802015178 0.18250490839116 -0.174846359122848 0.543591963153204
6 60 0.1 0.3 "MI-R1" "gamma10" 0.246714304730758 0.0434238717791751 0.161071744084957 0.332356865376559
6 60 0.1 0.3 "MI-R1" "gamma01" 0.249269059854163 0.139665186219593 -0.0258530210283567 0.524391140736682
6 60 0.1 0.3 "MI-R2" "gamma10" 0.25660231875076 0.0465963288554679 0.163923209240916 0.349281428260604
6 60 0.1 0.3 "MI-R2" "gamma01" 0.268126783944436 0.139022227087674 -0.00500584815534544 0.541259416044217
1 15 0.1 0 "MI-R1" "gamma10" 0.183595977488859 0.111396988206014 -0.0406629275419766 0.407854882519694
1 15 0.1 0 "MI-R1" "gamma01" 0.466256327940932 0.430736374756867 -0.388609551817791 1.32112220769965
1 15 0.1 0 "MI-R2" "gamma10" 0.188042655669009 0.119862507161481 -0.0555139323976099 0.431599243735628
1 15 0.1 0 "MI-R2" "gamma01" 0.33825013461077 0.512280716911377 -0.683021158602965 1.35952142782451
5 30 0.1 0.3 "MI-R1" "gamma10" 0.274769714871546 0.0754781698255477 0.123568186214284 0.425971243528808
