"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
20 0.4 15 0.3 0.3 "CD" "gamma10" 0.301898541324473 0.0743877290929722 0.15489103331786 0.448906049331086
20 0.4 15 0.3 0.3 "CD" "gamma01" 0.298839462011184 0.322141124667682 -0.39710412667855 0.994783050700917
20 0.4 15 0.3 0.3 "LD" "gamma10" 0.407243858607257 0.102419010561386 0.203916415112225 0.61057130210229
20 0.4 15 0.3 0.3 "LD" "gamma01" 0.27646748159138 0.377135031038044 -0.538283218717332 1.09121818190009
20 0.4 15 0.3 0.3 "MI-R" "gamma10" 0.395198035282301 0.0863932564180818 0.225248891585716 0.565147178978885
20 0.4 15 0.3 0.3 "MI-R" "gamma01" 0.374477803266867 0.358916326642636 -0.329112400325289 1.07806800685902
20 0.4 15 0.3 0.3 "MI-a" "gamma10" 0.395198035282301 0.0863932564180818 0.22352771720317 0.566868353361431
20 0.4 15 0.3 0.3 "MI-a" "gamma01" 0.374477803266867 0.358916326642636 -0.416019224285538 1.16497483081927
20 0.4 15 0.3 0.3 "bayes" "gamma10" 0.369838282474621 0.0935761059830402 0.186432484934359 0.553244080014882
20 0.4 15 0.3 0.3 "bayes" "gamma01" 0.383183980966599 0.405495418001815 -0.411572434212973 1.17794039614617
16 0.4 30 0.1 0.3 "CD" "gamma10" 0.151060295991159 0.0585575155644421 0.0358200700733759 0.266300521908943
16 0.4 30 0.1 0.3 "CD" "gamma01" 0.191657886785254 0.171201259914231 -0.159031996707401 0.542347770277908
16 0.4 30 0.1 0.3 "LD" "gamma10" 0.0641341544711346 0.0692515034160539 -0.0723646530585476 0.200632962000817
16 0.4 30 0.1 0.3 "LD" "gamma01" 0.239787951559293 0.164736337185179 -0.0976591380440176 0.577235041162603
16 0.4 30 0.1 0.3 "MI-R" "gamma10" 0.0994700151934116 0.0661195383037304 -0.0305948045721911 0.229534834959014
16 0.4 30 0.1 0.3 "MI-R" "gamma01" 0.127878401413411 0.202454267152871 -0.271883973551123 0.527640776377946
16 0.4 30 0.1 0.3 "MI-a" "gamma10" 0.0994700151934116 0.0661195383037304 -0.0312387775719435 0.230178807958767
16 0.4 30 0.1 0.3 "MI-a" "gamma01" 0.127878401413411 0.202454267152871 -0.297705122024456 0.553461924851278
16 0.4 30 0.1 0.3 "bayes" "gamma10" 0.0876483949395812 0.0748403022988717 -0.0590359021582976 0.23433269203746
16 0.4 30 0.1 0.3 "bayes" "gamma01" 0.159424034749996 0.209206311141771 -0.250612800426355 0.569460869926347
19 0 15 0.3 0.3 "CD" "gamma10" 0.12004587364994 0.0815462838595052 -0.0411086087298468 0.281200356029727
19 0 15 0.3 0.3 "CD" "gamma01" -0.0175634497556329 0.274335086130292 -0.610228371199535 0.57510147168827
19 0 15 0.3 0.3 "LD" "gamma10" 0.114415799908129 0.108532700669218 -0.101019908207433 0.32985150802369
19 0 15 0.3 0.3 "LD" "gamma01" 0.0879602617792629 0.237520628018224 -0.425171858254667 0.601092381813192
19 0 15 0.3 0.3 "MI-R" "gamma10" 0.109685608875497 0.109926948232943 -0.109978590458303 0.329349808209297
19 0 15 0.3 0.3 "MI-R" "gamma01" 0.0530068031413697 0.299609649216958 -0.536209855003263 0.642223461286002
19 0 15 0.3 0.3 "MI-a" "gamma10" 0.109685608875497 0.109926948232943 -0.113019015491952 0.332390233242945
19 0 15 0.3 0.3 "MI-a" "gamma01" 0.0530068031413697 0.299609649216958 -0.621206528588418 0.727220134871158
19 0 15 0.3 0.3 "bayes" "gamma10" 0.113260688973246 0.111782492080561 -0.105828969606787 0.332350347553278
19 0 15 0.3 0.3 "bayes" "gamma01" 0.142745036061118 0.311272765775867 -0.467338374227754 0.75282844634999
24 0.4 60 0.3 0.3 "CD" "gamma10" 0.238125121231456 0.0418157796423864 0.156001206068221 0.320249036394691
24 0.4 60 0.3 0.3 "CD" "gamma01" 0.438590686456009 0.138416733519439 0.161519490871875 0.715661882040142
24 0.4 60 0.3 0.3 "LD" "gamma10" 0.249967199570015 0.0508945792889614 0.149932778445244 0.350001620694785
24 0.4 60 0.3 0.3 "LD" "gamma01" 0.327273939274802 0.139159832622083 0.0487152692244544 0.605832609325149
24 0.4 60 0.3 0.3 "MI-R" "gamma10" 0.242084625611071 0.0493622611400726 0.144350908296642 0.339818342925501
24 0.4 60 0.3 0.3 "MI-R" "gamma01" 0.380323097002107 0.148410557685691 0.0889978050467246 0.671648388957489
24 0.4 60 0.3 0.3 "MI-a" "gamma10" 0.242084625611071 0.0493622611400726 0.14407368596285 0.340095565259292
24 0.4 60 0.3 0.3 "MI-a" "gamma01" 0.380323097002107 0.148410557685691 0.0817807060449616 0.678865487959252
24 0.4 60 0.3 0.3 "bayes" "gamma10" 0.240972910109407 0.0499267768124213 0.143118225692892 0.338827594525923
24 0.4 60 0.3 0.3 "bayes" "gamma01" 0.351734835469003 0.152141412320745 0.0535431467632841 0.649926524174722
12 0.4 60 0.3 0 "CD" "gamma10" 0.226954599241717 0.041017121643849 0.146399204916243 0.30750999356719
12 0.4 60 0.3 0 "CD" "gamma01" 0.409092523999514 0.111403112597097 0.186094965725704 0.632090082273324
12 0.4 60 0.3 0 "LD" "gamma10" 0.226356602984596 0.0486604092314091 0.130710933828267 0.322002272140925
12 0.4 60 0.3 0 "LD" "gamma01" 0.457951060922164 0.120343224860892 0.217057923619696 0.698844198224633
12 0.4 60 0.3 0 "MI-R" "gamma10" 0.222533282701713 0.047455291532391 0.128264733689822 0.316801831713604
12 0.4 60 0.3 0 "MI-R" "gamma01" 0.417699771100602 0.125391140767684 0.171275212637489 0.664124329563714
12 0.4 60 0.3 0 "MI-a" "gamma10" 0.222533282701713 0.047455291532391 0.127980322454145 0.317086242949281
