"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
21 0 30 0.3 0.3 "MI-R" "gamma01" 0.263429192833009 0.17626785044788 -0.082420860235012 0.609279245901031
21 0 30 0.3 0.3 "MI-a" "gamma10" 0.173798982877585 0.0716856376492514 0.0290073183780384 0.318590647377132
21 0 30 0.3 0.3 "MI-a" "gamma01" 0.263429192833009 0.17626785044788 -0.100899237805943 0.627757623471962
21 0 30 0.3 0.3 "bayes" "gamma10" 0.176121315849069 0.0686321828552631 0.0416047092723858 0.310637922425752
21 0 30 0.3 0.3 "bayes" "gamma01" 0.296617564213812 0.184181965012547 -0.064372453812596 0.65760758224022
1 0 15 0.1 0 "CD" "gamma10" 0.146730747488125 0.090095209828168 -0.0313184071462141 0.324779902122463
1 0 15 0.1 0 "CD" "gamma01" 0.455496706946911 0.493086689094011 -0.609752321090805 1.52074573498463
1 0 15 0.1 0 "LD" "gamma10" 0.174288764170015 0.118507800434605 -0.0609164150760636 0.409493943416094
1 0 15 0.1 0 "LD" "gamma01" 0.307498370997271 0.388697138497193 -0.532230743868841 1.14722748586338
1 0 15 0.1 0 "MI-R" "gamma10" 0.141101288278545 0.0999107207735774 -0.0560083421351038 0.338210918692194
1 0 15 0.1 0 "MI-R" "gamma01" 0.304145556051624 0.452418092000606 -0.585480483320577 1.19377159542382
1 0 15 0.1 0 "MI-a" "gamma10" 0.141101288278545 0.0999107207735774 -0.0581543285609385 0.340356905118028
1 0 15 0.1 0 "MI-a" "gamma01" 0.304145556051624 0.452418092000606 -0.713314313456517 1.32160542555976
1 0 15 0.1 0 "bayes" "gamma10" 0.163059298653292 0.102586293080149 -0.0380061410912709 0.364124738397855
1 0 15 0.1 0 "bayes" "gamma01" 0.455284892975399 0.801374954200305 -1.11538115536963 2.02595094132043
4 0.4 30 0.1 0 "CD" "gamma10" 0.241571773879827 0.0612057912838539 0.121119784975588 0.362023762784067
4 0.4 30 0.1 0 "CD" "gamma01" 0.535550658096212 0.129317559918711 0.270655644799191 0.800445671393234
4 0.4 30 0.1 0 "LD" "gamma10" 0.243583229160549 0.0707834483876629 0.10406486751997 0.383101590801128
4 0.4 30 0.1 0 "LD" "gamma01" 0.474851927849616 0.137585010393884 0.193021809954811 0.75668204574442
4 0.4 30 0.1 0 "MI-R" "gamma10" 0.226147675805109 0.076640044619643 0.0723443253315258 0.379951026278692
4 0.4 30 0.1 0 "MI-R" "gamma01" 0.541388851072412 0.128462743965075 0.289415614512142 0.793362087632681
4 0.4 30 0.1 0 "MI-a" "gamma10" 0.226147675805109 0.076640044619643 0.071230032857522 0.381065318752696
4 0.4 30 0.1 0 "MI-a" "gamma01" 0.541388851072412 0.128462743965075 0.276175808146383 0.80660189399844
4 0.4 30 0.1 0 "bayes" "gamma10" 0.234886933079489 0.0684634030971106 0.100701128750104 0.369072737408873
4 0.4 30 0.1 0 "bayes" "gamma01" 0.561591899809871 0.148226637594291 0.271073028575589 0.852110771044153
8 0.4 15 0.3 0 "CD" "gamma10" 0.332974784550465 0.0890718254276723 0.15694807625619 0.50900149284474
8 0.4 15 0.3 0 "CD" "gamma01" 0.725854738153195 0.376841237533981 -0.0882612598778667 1.53997073618426
8 0.4 15 0.3 0 "LD" "gamma10" 0.266871793395865 0.117647344574142 0.0335188432505419 0.500224743541188
8 0.4 15 0.3 0 "LD" "gamma01" 0.786005835931234 0.33738128389981 0.0571378849169091 1.51487378694556
8 0.4 15 0.3 0 "MI-R" "gamma10" 0.311373599439257 0.113728752769302 0.0865303624980816 0.536216836380433
8 0.4 15 0.3 0 "MI-R" "gamma01" 0.778854576855007 0.343808976809666 0.104941724902318 1.4527674288077
8 0.4 15 0.3 0 "MI-a" "gamma10" 0.311373599439257 0.113728752769302 0.0839686000282494 0.538778598850265
8 0.4 15 0.3 0 "MI-a" "gamma01" 0.778854576855007 0.343808976809666 0.0227544940279273 1.53495465968209
8 0.4 15 0.3 0 "bayes" "gamma10" 0.284385867157949 0.115909084671695 0.0572082357204229 0.511563498595476
8 0.4 15 0.3 0 "bayes" "gamma01" 0.883849757393435 0.505504969561907 -0.106921776953919 1.87462129174079
12 0.4 60 0.3 0 "CD" "gamma10" 0.253686029414235 0.0432714659563389 0.168703225564153 0.338668833264318
12 0.4 60 0.3 0 "CD" "gamma01" 0.410608588920806 0.110827561506603 0.188763121327857 0.632454056513755
12 0.4 60 0.3 0 "LD" "gamma10" 0.223139161502986 0.0545497325352825 0.115910173373224 0.330368149632748
12 0.4 60 0.3 0 "LD" "gamma01" 0.407340802648121 0.103527305736564 0.200108384668791 0.614573220627451
12 0.4 60 0.3 0 "MI-R" "gamma10" 0.228770871743523 0.0494736849809631 0.131157382012365 0.326384361474681
12 0.4 60 0.3 0 "MI-R" "gamma01" 0.346356364750679 0.113214896677306 0.123490161621646 0.569222567879712
12 0.4 60 0.3 0 "MI-a" "gamma10" 0.228770871743523 0.0494736849809631 0.130899860905875 0.32664188258117
12 0.4 60 0.3 0 "MI-a" "gamma01" 0.346356364750679 0.113214896677306 0.117447293985636 0.575265435515722
12 0.4 60 0.3 0 "bayes" "gamma10" 0.229171377457035 0.0529957092139261 0.125301696062583 0.333041058851488
12 0.4 60 0.3 0 "bayes" "gamma01" 0.347446974503959 0.10878791803307 0.134226573206046 0.560667375801872
22 0.4 30 0.3 0.3 "CD" "gamma10" 0.208566696855214 0.0601075238341854 0.0902760801983791 0.326857313512049
22 0.4 30 0.3 0.3 "CD" "gamma01" 0.200901936129417 0.237045795073828 -0.284664363432344 0.686468235691179
22 0.4 30 0.3 0.3 "LD" "gamma10" 0.222851994457247 0.076253297881994 0.0725150589837875 0.373188929930707
22 0.4 30 0.3 0.3 "LD" "gamma01" 0.235312501573776 0.230520128503663 -0.236886575980685 0.707511579128237
22 0.4 30 0.3 0.3 "MI-R" "gamma10" 0.205919458197786 0.066530619513651 0.0747708953936254 0.337068021001947
22 0.4 30 0.3 0.3 "MI-R" "gamma01" 0.272611769175429 0.248419135925199 -0.214476891664746 0.759700430015603
22 0.4 30 0.3 0.3 "MI-a" "gamma10" 0.205919458197786 0.066530619513651 0.0740857023728006 0.337753214022772
22 0.4 30 0.3 0.3 "MI-a" "gamma01" 0.272611769175429 0.248419135925199 -0.239484206350184 0.784707744701042
22 0.4 30 0.3 0.3 "bayes" "gamma10" 0.197406383981303 0.0685380801546794 0.0630742153086116 0.331738552653994
22 0.4 30 0.3 0.3 "bayes" "gamma01" 0.27197316108056 0.276155588079351 -0.269281845684446 0.813228167845567
5 0 60 0.1 0 "CD" "gamma10" 0.197001657111716 0.0430897757202087 0.1123756829959 0.281627631227532
5 0 60 0.1 0 "CD" "gamma01" 0.0402388756779199 0.128890849626211 -0.217764191565201 0.29824194292104
5 0 60 0.1 0 "LD" "gamma10" 0.184761873218584 0.0505938880161948 0.0853191247559656 0.284204621681203
5 0 60 0.1 0 "LD" "gamma01" 0.111732679231094 0.141135507856864 -0.170780734479709 0.394246092941897
5 0 60 0.1 0 "MI-R" "gamma10" 0.20115493941601 0.0466933365450859 0.109306105852723 0.293003772979297
5 0 60 0.1 0 "MI-R" "gamma01" 0.0931919761042351 0.136158351807098 -0.174292191935516 0.360676144143986
5 0 60 0.1 0 "MI-a" "gamma10" 0.20115493941601 0.0466933365450859 0.109081339032781 0.293228539799239
5 0 60 0.1 0 "MI-a" "gamma01" 0.0931919761042351 0.136158351807098 -0.181115012203134 0.367498964411604
5 0 60 0.1 0 "bayes" "gamma10" 0.193160539288408 0.0516982995555597 0.0918337340975476 0.294487344479268
5 0 60 0.1 0 "bayes" "gamma01" 0.094338256042701 0.142892273818523 -0.185725454310639 0.374401966396041
16 0.4 30 0.1 0.3 "CD" "gamma10" 0.171446970598451 0.0588978542864239 0.0555369636827603 0.287356977514143
16 0.4 30 0.1 0.3 "CD" "gamma01" 0.22346980612543 0.155943273666034 -0.0959655093670054 0.542905121617865
16 0.4 30 0.1 0.3 "LD" "gamma10" 0.208207738984059 0.0760498221197989 0.0582719654718676 0.35814351249625
16 0.4 30 0.1 0.3 "LD" "gamma01" 0.10940933721675 0.172135705592096 -0.243194671476063 0.462013345909563
16 0.4 30 0.1 0.3 "MI-R" "gamma10" 0.188349864525878 0.0720644194432209 0.0457225663354415 0.330977162716314
16 0.4 30 0.1 0.3 "MI-R" "gamma01" 0.142790789100799 0.18454582050802 -0.221953379751182 0.507534957952781
16 0.4 30 0.1 0.3 "MI-a" "gamma10" 0.188349864525878 0.0720644194432209 0.044910519104128 0.331789209947627
16 0.4 30 0.1 0.3 "MI-a" "gamma01" 0.142790789100799 0.18454582050802 -0.246013812225258 0.531595390426857
16 0.4 30 0.1 0.3 "bayes" "gamma10" 0.181727038764857 0.0677538849332192 0.0489318644830768 0.314522213046638
16 0.4 30 0.1 0.3 "bayes" "gamma01" 0.16395249665572 0.191705829645005 -0.21178402507486 0.5396890183863
20 0.4 15 0.3 0.3 "CD" "gamma10" 0.0475554741172556 0.0877166378682397 -0.125793067382268 0.22090401561678
20 0.4 15 0.3 0.3 "CD" "gamma01" 0.372192819549212 0.1958687213084 -0.0509558267468999 0.795341465845324
20 0.4 15 0.3 0.3 "LD" "gamma10" 0.0613681330092656 0.0983232596360833 -0.133726545495883 0.256462811514415
20 0.4 15 0.3 0.3 "LD" "gamma01" 0.23832545619345 0.193885258546753 -0.180538179321141 0.65718909170804
20 0.4 15 0.3 0.3 "MI-R" "gamma10" 0.0763848369335537 0.105122292556337 -0.13462483362311 0.287394507490218
20 0.4 15 0.3 0.3 "MI-R" "gamma01" 0.29593658890191 0.177388577632538 -0.0518965147120443 0.643769692515864
20 0.4 15 0.3 0.3 "MI-a" "gamma10" 0.0763848369335537 0.105122292556337 -0.137768309835227 0.290537983702334
20 0.4 15 0.3 0.3 "MI-a" "gamma01" 0.29593658890191 0.177388577632538 -0.0959653876314202 0.68783856543524
20 0.4 15 0.3 0.3 "bayes" "gamma10" 0.0393423010226249 0.107294976741834 -0.170951989113432 0.249636591158681
20 0.4 15 0.3 0.3 "bayes" "gamma01" 0.304744428110854 0.197402707080376 -0.0821577682173923 0.691646624439101
23 0 60 0.3 0.3 "CD" "gamma10" 0.158861371693696 0.0404858765885433 0.0793493137409009 0.238373429646491
23 0 60 0.3 0.3 "CD" "gamma01" -0.149877624236645 0.15768096471694 -0.465510368227431 0.165755119754141
23 0 60 0.3 0.3 "LD" "gamma10" 0.149152778656463 0.0480360185642468 0.0547271968849924 0.243578360427934
23 0 60 0.3 0.3 "LD" "gamma01" -0.213896009358634 0.154498090095227 -0.523157537569296 0.0953655188520285
23 0 60 0.3 0.3 "MI-R" "gamma10" 0.147138483846374 0.0459063142485029 0.056227753876638 0.23804921381611
23 0 60 0.3 0.3 "MI-R" "gamma01" -0.212483818895954 0.164691414387206 -0.536185121469491 0.111217483677583
23 0 60 0.3 0.3 "MI-a" "gamma10" 0.147138483846374 0.0459063142485029 0.0559688042557263 0.238308163437022
23 0 60 0.3 0.3 "MI-a" "gamma01" -0.212483818895954 0.164691414387206 -0.544580604167408 0.1196129663755
23 0 60 0.3 0.3 "bayes" "gamma10" 0.146152426475723 0.0484814459769747 0.0511305384424286 0.241174314509018
23 0 60 0.3 0.3 "bayes" "gamma01" -0.230880088374958 0.165917456284957 -0.556072327099972 0.0943121503500557
10 0.4 30 0.3 0 "CD" "gamma10" 0.248290172358893 0.0604133371231235 0.129397720187587 0.3671826245302
10 0.4 30 0.3 0 "CD" "gamma01" 0.668703335913141 0.195529558009079 0.268179192855275 1.06922747897101
10 0.4 30 0.3 0 "LD" "gamma10" 0.132254917287633 0.0771777219872463 -0.0199133786948432 0.284423213270109
10 0.4 30 0.3 0 "LD" "gamma01" 0.512462348063801 0.211226886431817 0.0797836853576934 0.945141010769908
10 0.4 30 0.3 0 "MI-R" "gamma10" 0.105209363989981 0.0682973628113018 -0.0290686669349911 0.239487394914954
10 0.4 30 0.3 0 "MI-R" "gamma01" 0.603022620146182 0.205089237718656 0.199870635842987 1.00617460444938
10 0.4 30 0.3 0 "MI-a" "gamma10" 0.105209363989981 0.0682973628113018 -0.0297234403301052 0.240142168310068
10 0.4 30 0.3 0 "MI-a" "gamma01" 0.603022620146182 0.205089237718656 0.17673015766026 1.0293150826321
10 0.4 30 0.3 0 "bayes" "gamma10" 0.114753678077205 0.077815402199321 -0.0377617076759629 0.267269063830373
10 0.4 30 0.3 0 "bayes" "gamma01" 0.631133079964059 0.221373003515257 0.197249965924697 1.06501619400342
16 0.4 30 0.1 0.3 "CD" "gamma10" 0.153305479990538 0.0553530251503871 0.0443716384148407 0.262239321566235
16 0.4 30 0.1 0.3 "CD" "gamma01" 0.323643362422349 0.170174314903064 -0.0249429195751992 0.672229644419898
16 0.4 30 0.1 0.3 "LD" "gamma10" 0.120668406283509 0.0624010876399348 -0.00234102606260056 0.243677838629618
16 0.4 30 0.1 0.3 "LD" "gamma01" 0.278296737075619 0.229549304770092 -0.191913698209571 0.748507172360809
16 0.4 30 0.1 0.3 "MI-R" "gamma10" 0.104717832035409 0.0649507863557288 -0.0239596753590813 0.2333953394299
16 0.4 30 0.1 0.3 "MI-R" "gamma01" 0.338837342576279 0.212431348581351 -0.0833128701943329 0.76098755534689
16 0.4 30 0.1 0.3 "MI-a" "gamma10" 0.104717832035409 0.0649507863557288 -0.024706805691987 0.234142469762805
16 0.4 30 0.1 0.3 "MI-a" "gamma01" 0.338837342576279 0.212431348581351 -0.114406293270456 0.792080978423013
16 0.4 30 0.1 0.3 "bayes" "gamma10" 0.103586237213887 0.0677963911493041 -0.029292247720539 0.236464722148313
16 0.4 30 0.1 0.3 "bayes" "gamma01" 0.405488053030433 0.226530891827269 -0.0385043363367527 0.849480442397618
20 0.4 15 0.3 0.3 "CD" "gamma10" 0.227885488448249 0.082513633897609 0.0648192967017998 0.390951680194698
20 0.4 15 0.3 0.3 "CD" "gamma01" 0.444094683917977 0.312502943571742 -0.231026880426774 1.11921624826273
20 0.4 15 0.3 0.3 "LD" "gamma10" 0.189926631240861 0.0955592547528029 0.000450281364531735 0.379402981117191
20 0.4 15 0.3 0.3 "LD" "gamma01" 0.56040269144945 0.272699352237112 -0.0287284417613123 1.14953382466021
20 0.4 15 0.3 0.3 "MI-R" "gamma10" 0.237708238331584 0.121078867449507 -0.00757886868888807 0.482995345352057
20 0.4 15 0.3 0.3 "MI-R" "gamma01" 0.490265684164711 0.296517374727229 -0.0912768752293427 1.07180824355876
20 0.4 15 0.3 0.3 "MI-a" "gamma10" 0.237708238331584 0.121078867449507 -0.0118040572386885 0.487220533901857
20 0.4 15 0.3 0.3 "MI-a" "gamma01" 0.490265684164711 0.296517374727229 -0.165992540385982 1.1465239087154
20 0.4 15 0.3 0.3 "bayes" "gamma10" 0.23872309896292 0.11075149415928 0.0216541591767326 0.455792038749107
20 0.4 15 0.3 0.3 "bayes" "gamma01" 0.532009380356482 0.350985744891929 -0.155910038718662 1.21992879943163
23 0 60 0.3 0.3 "CD" "gamma10" 0.149220025341911 0.0426681956424634 0.0654220115519667 0.233018039131856
23 0 60 0.3 0.3 "CD" "gamma01" -0.063999668290467 0.121917606123769 -0.308044272093547 0.180044935512613
23 0 60 0.3 0.3 "LD" "gamma10" 0.154293728345848 0.0519495908195187 0.0521661594284868 0.256421297263209
23 0 60 0.3 0.3 "LD" "gamma01" -0.0345227408648135 0.122008003421339 -0.27874829451896 0.209702812789333
23 0 60 0.3 0.3 "MI-R" "gamma10" 0.155046442625436 0.0495249398152514 0.0565179659345576 0.253574919316314
23 0 60 0.3 0.3 "MI-R" "gamma01" -0.0276164535795258 0.127491136995339 -0.277644265896064 0.222411358737013
23 0 60 0.3 0.3 "MI-a" "gamma10" 0.155046442625436 0.0495249398152514 0.0562126265700237 0.253880258680848
23 0 60 0.3 0.3 "MI-a" "gamma01" -0.0276164535795258 0.127491136995339 -0.283561695115446 0.228328787956394
23 0 60 0.3 0.3 "bayes" "gamma10" 0.150133035445945 0.0514250743916831 0.0493417417359528 0.250924329155937
23 0 60 0.3 0.3 "bayes" "gamma01" -0.0244716902484007 0.131209673161346 -0.281637924067911 0.23269454357111
10 0.4 30 0.3 0 "CD" "gamma10" 0.120776738212937 0.058252339811546 0.00613709314919765 0.235416383276677
10 0.4 30 0.3 0 "CD" "gamma01" 0.468090145740156 0.148137029226121 0.164645197109038 0.771535094371274
10 0.4 30 0.3 0 "LD" "gamma10" 0.169141863882618 0.0739961444878611 0.0232673844055439 0.315016343359692
10 0.4 30 0.3 0 "LD" "gamma01" 0.416750112406882 0.151043192668998 0.107352157824152 0.726148066989612
10 0.4 30 0.3 0 "MI-R" "gamma10" 0.158018262681573 0.063476376816538 0.0333217711055205 0.282714754257626
10 0.4 30 0.3 0 "MI-R" "gamma01" 0.446328505362433 0.164305876191627 0.123699844780956 0.768957165943911
10 0.4 30 0.3 0 "MI-a" "gamma10" 0.158018262681573 0.063476376816538 0.0327294346832052 0.283307090679941
10 0.4 30 0.3 0 "MI-a" "gamma01" 0.446328505362433 0.164305876191627 0.105878298759022 0.786778711965844
10 0.4 30 0.3 0 "bayes" "gamma10" 0.162058944258034 0.072875338036149 0.0192259063459997 0.304891982170068
10 0.4 30 0.3 0 "bayes" "gamma01" 0.411870630117715 0.169047781782167 0.0805430661582812 0.743198194077149
16 0.4 30 0.1 0.3 "CD" "gamma10" 0.207719058637493 0.0665468082046879 0.0767560364242966 0.33868208085069
16 0.4 30 0.1 0.3 "CD" "gamma01" 0.179826841471992 0.137809553653236 -0.102463232438912 0.462116915382896
16 0.4 30 0.1 0.3 "LD" "gamma10" 0.18590623683942 0.0785488914691614 0.0310478520161381 0.340764621662701
16 0.4 30 0.1 0.3 "LD" "gamma01" 0.157293880732473 0.145358189183354 -0.140458872109133 0.455046633574079
16 0.4 30 0.1 0.3 "MI-R" "gamma10" 0.191987301597325 0.0851521708637311 0.0214616945791756 0.362512908615475
16 0.4 30 0.1 0.3 "MI-R" "gamma01" 0.196442931457767 0.133039815546277 -0.0645252132410777 0.457411076156611
16 0.4 30 0.1 0.3 "MI-a" "gamma10" 0.191987301597325 0.0851521708637311 0.0202675448461598 0.363707058348491
16 0.4 30 0.1 0.3 "MI-a" "gamma01" 0.196442931457767 0.133039815546277 -0.0782884980981847 0.471174361013718
16 0.4 30 0.1 0.3 "bayes" "gamma10" 0.185002809403766 0.0804359575124814 0.0273512296173083 0.342654389190224
16 0.4 30 0.1 0.3 "bayes" "gamma01" 0.211088035938564 0.145945379582131 -0.0749596517524402 0.497135723629568
20 0.4 15 0.3 0.3 "CD" "gamma10" 0.129202871972984 0.0855619283370548 -0.039887460780018 0.298293204725986
20 0.4 15 0.3 0.3 "CD" "gamma01" 0.425341922533801 0.219310033369416 -0.0484485996052941 0.899132444672897
20 0.4 15 0.3 0.3 "LD" "gamma10" 0.10869325515329 0.106899145107958 -0.103391604095415 0.320778114401996
20 0.4 15 0.3 0.3 "LD" "gamma01" 0.594314737857678 0.188841612726309 0.186347236687876 1.00228223902748
20 0.4 15 0.3 0.3 "MI-R" "gamma10" 0.120081204929705 0.10517868945703 -0.0892537510111377 0.329416160870547
20 0.4 15 0.3 0.3 "MI-R" "gamma01" 0.568977286514997 0.218617952333712 0.139429890361301 0.998524682668693
20 0.4 15 0.3 0.3 "MI-a" "gamma10" 0.120081204929705 0.10517868945703 -0.0919593887364076 0.332121798595817
20 0.4 15 0.3 0.3 "MI-a" "gamma01" 0.568977286514997 0.218617952333712 0.0793691920299963 1.058585381
20 0.4 15 0.3 0.3 "bayes" "gamma10" 0.104816545034176 0.10521810693642 -0.101407155082691 0.311040245151043
20 0.4 15 0.3 0.3 "bayes" "gamma01" 0.591919150566326 0.266544449546912 0.0695016291753248 1.11433667195733
24 0.4 60 0.3 0.3 "CD" "gamma10" 0.20134382368016 0.041340710398766 0.120152918653132 0.282534728707188
24 0.4 60 0.3 0.3 "CD" "gamma01" 0.404446879081891 0.1416610225786 0.120881533364414 0.688012224799369
24 0.4 60 0.3 0.3 "LD" "gamma10" 0.189512273162949 0.0506974863367138 0.0898612248853538 0.289163321440544
24 0.4 60 0.3 0.3 "LD" "gamma01" 0.309451477019085 0.144935657398385 0.019331237528653 0.599571716509517
24 0.4 60 0.3 0.3 "MI-R" "gamma10" 0.184664828324627 0.0456824638984722 0.0948181117132386 0.274511544936016
24 0.4 60 0.3 0.3 "MI-R" "gamma01" 0.398584507595636 0.149774552957562 0.104520983219976 0.692648031971296
24 0.4 60 0.3 0.3 "MI-a" "gamma10" 0.184664828324627 0.0456824638984722 0.0945991887750798 0.274730467874175
24 0.4 60 0.3 0.3 "MI-a" "gamma01" 0.398584507595636 0.149774552957562 0.0971759715870086 0.699993043604263
24 0.4 60 0.3 0.3 "bayes" "gamma10" 0.178265354896168 0.0491170735655065 0.0819976596817711 0.274533050110565
24 0.4 60 0.3 0.3 "bayes" "gamma01" 0.401469890527922 0.150459075388431 0.1065755216194 0.696364259436445
12 0.4 60 0.3 0 "CD" "gamma10" 0.130543526887339 0.041985354045513 0.0480865768263856 0.213000476948293
12 0.4 60 0.3 0 "CD" "gamma01" 0.412488093445829 0.117778631292138 0.176728547929662 0.648247638961996
12 0.4 60 0.3 0 "LD" "gamma10" 0.182579059911095 0.0515725342623247 0.081216077032617 0.283942042789573
12 0.4 60 0.3 0 "LD" "gamma01" 0.455115394766501 0.120581053314822 0.213746192089574 0.696484597443429
12 0.4 60 0.3 0 "MI-R" "gamma10" 0.171574908247025 0.0539935660378219 0.0636099428387977 0.279539873655252
12 0.4 60 0.3 0 "MI-R" "gamma01" 0.442888795191292 0.128640400591899 0.189429647848792 0.696347942533792
12 0.4 60 0.3 0 "MI-a" "gamma10" 0.171574908247025 0.0539935660378219 0.0632453933678445 0.279904423126205
12 0.4 60 0.3 0 "MI-a" "gamma01" 0.442888795191292 0.128640400591899 0.182396281592438 0.703381308790146
12 0.4 60 0.3 0 "bayes" "gamma10" 0.173946084027279 0.0481497487362026 0.0795743106396689 0.268317857414889
12 0.4 60 0.3 0 "bayes" "gamma01" 0.441925762011403 0.126410544617135 0.194165647295726 0.689685876727081
23 0 60 0.3 0.3 "CD" "gamma10" 0.241846363869555 0.0393344263582771 0.164595691494974 0.319097036244136
23 0 60 0.3 0.3 "CD" "gamma01" 0.0621900436540969 0.138552577871399 -0.215153073944476 0.33953316125267
23 0 60 0.3 0.3 "LD" "gamma10" 0.202243433929551 0.0483856245635485 0.107142295905676 0.297344571953427
23 0 60 0.3 0.3 "LD" "gamma01" 0.110544874693183 0.136680671999048 -0.163051216192033 0.384140965578398
23 0 60 0.3 0.3 "MI-R" "gamma10" 0.20495606487446 0.0509718220804377 0.103420637011459 0.306491492737461
23 0 60 0.3 0.3 "MI-R" "gamma01" 0.0444275034777161 0.14541817123544 -0.241301371625318 0.33015637858075
23 0 60 0.3 0.3 "MI-a" "gamma10" 0.20495606487446 0.0509718220804377 0.10309899624109 0.306813133507829
23 0 60 0.3 0.3 "MI-a" "gamma01" 0.0444275034777161 0.14541817123544 -0.248636000075783 0.337491007031216
23 0 60 0.3 0.3 "bayes" "gamma10" 0.221929230016217 0.0498595815834072 0.124206245828503 0.319652214203932
23 0 60 0.3 0.3 "bayes" "gamma01" 0.0189645531638865 0.148840133794852 -0.272756748528146 0.310685854855919
7 0 15 0.3 0 "CD" "gamma10" 0.233602019138198 0.0803360713957106 0.0748391989402018 0.392364839336194
7 0 15 0.3 0 "CD" "gamma01" -0.509765723658192 0.318165509496603 -1.19712051794217 0.177589070625783
