"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
17 0 60 0.1 0.3 "CD" "gamma01" 0.0321843280827449 0.12909482714054 -0.226227044517181 0.290595700682671
17 0 60 0.1 0.3 "LD" "gamma10" 0.125072941750056 0.0465286965112955 0.0336083730553749 0.216537510444736
17 0 60 0.1 0.3 "LD" "gamma01" 0.0218197704175714 0.123339408091764 -0.225070879243837 0.268710420078979
17 0 60 0.1 0.3 "MI-R" "gamma10" 0.112359925928437 0.0476490064408321 0.0175714240670271 0.207148427789848
17 0 60 0.1 0.3 "MI-R" "gamma01" 0.00222590564448631 0.129174061106225 -0.251550325800485 0.256002137089458
17 0 60 0.1 0.3 "MI-a" "gamma10" 0.112359925928437 0.0476490064408321 0.0172781014684188 0.207441750388456
17 0 60 0.1 0.3 "MI-a" "gamma01" 0.00222590564448631 0.129174061106225 -0.25803462472188 0.262486436010852
17 0 60 0.1 0.3 "bayes" "gamma10" 0.126720943457495 0.0471157729410824 0.0343757253892067 0.219066161525783
17 0 60 0.1 0.3 "bayes" "gamma01" 0.0121162017876454 0.141300512155791 -0.26482771303477 0.289060116610061
3 0 30 0.1 0 "CD" "gamma10" 0.168593278115764 0.0638239162073743 0.0429888624946598 0.294197693736869
3 0 30 0.1 0 "CD" "gamma01" 0.207112237779834 0.165308040224949 -0.131505932413126 0.545730407972795
3 0 30 0.1 0 "LD" "gamma10" 0.188303739002209 0.0821941929597068 0.0262586773148573 0.35034880068956
3 0 30 0.1 0 "LD" "gamma01" -0.0873235559943192 0.149803244071362 -0.394181591014193 0.219534479025554
3 0 30 0.1 0 "MI-R" "gamma10" 0.154050418584914 0.0796845435854481 -0.00442830949545708 0.312529146665285
3 0 30 0.1 0 "MI-R" "gamma01" 0.126913477886756 0.166614362525569 -0.201002739990767 0.454829695764279
3 0 30 0.1 0 "MI-a" "gamma10" 0.154050418584914 0.0796845435854481 -0.00541620840879964 0.313517045578628
3 0 30 0.1 0 "MI-a" "gamma01" 0.126913477886756 0.166614362525569 -0.220515562633359 0.47434251840687
3 0 30 0.1 0 "bayes" "gamma10" 0.155328450904226 0.0801519998071943 -0.00176658200673638 0.312423483815188
3 0 30 0.1 0 "bayes" "gamma01" 0.0881470960226117 0.180380275338779 -0.265391747162813 0.441685939208037
8 0.4 15 0.3 0 "CD" "gamma10" 0.168269747948737 0.0894645989357107 -0.00853317243497487 0.34507266833245
8 0.4 15 0.3 0 "CD" "gamma01" 0.373578963597928 0.19477814447955 -0.0472136346996734 0.79437156189553
8 0.4 15 0.3 0 "LD" "gamma10" 0.186277721267209 0.103630407150772 -0.019322054972922 0.391877497507341
8 0.4 15 0.3 0 "LD" "gamma01" 0.176825121709992 0.257967812664923 -0.380480455147573 0.734130698567557
8 0.4 15 0.3 0 "MI-R" "gamma10" 0.166046310369565 0.121915923864403 -0.0808265151801245 0.412919135919255
8 0.4 15 0.3 0 "MI-R" "gamma01" 0.354358330928786 0.252084512624619 -0.141515387955101 0.850232049812672
8 0.4 15 0.3 0 "MI-a" "gamma10" 0.166046310369565 0.121915923864403 -0.0850495887942848 0.417142209533416
8 0.4 15 0.3 0 "MI-a" "gamma01" 0.354358330928786 0.252084512624619 -0.213606439498701 0.922323101356272
8 0.4 15 0.3 0 "bayes" "gamma10" 0.1638635742311 0.115683829813382 -0.0628725657967905 0.39059971425899
8 0.4 15 0.3 0 "bayes" "gamma01" 0.360162229763436 0.290053703623078 -0.208332582920252 0.928657042447124
11 0 60 0.3 0 "CD" "gamma10" 0.205340784562715 0.0423526516330275 0.12216248203208 0.28851908709335
11 0 60 0.3 0 "CD" "gamma01" 0.0338350538209933 0.129568810827589 -0.225525100212498 0.293195207854484
11 0 60 0.3 0 "LD" "gamma10" 0.205434007730132 0.0498166243929231 0.107520901634815 0.303347113825448
11 0 60 0.3 0 "LD" "gamma01" 0.0808112137043855 0.118073873101637 -0.155539322503907 0.317161749912678
11 0 60 0.3 0 "MI-R" "gamma10" 0.227499013253436 0.0517158795397622 0.124560247321054 0.330437779185818
11 0 60 0.3 0 "MI-R" "gamma01" 0.100922782829728 0.136728906035348 -0.167810138249295 0.369655703908751
11 0 60 0.3 0 "MI-a" "gamma10" 0.227499013253436 0.0517158795397622 0.124238444310521 0.330759582196351
11 0 60 0.3 0 "MI-a" "gamma01" 0.100922782829728 0.136728906035348 -0.174773371420924 0.37661893708038
11 0 60 0.3 0 "bayes" "gamma10" 0.208924585737715 0.0526071571864297 0.105816452323275 0.312032719152154
11 0 60 0.3 0 "bayes" "gamma01" 0.0956281480300594 0.135343087042656 -0.169639428130017 0.360895724190135
20 0.4 15 0.3 0.3 "CD" "gamma10" 0.290559993275448 0.0934743104791634 0.105832947380502 0.475287039170393
20 0.4 15 0.3 0.3 "CD" "gamma01" 1.0250677483669 0.390583338450123 0.181263746242654 1.86887175049114
20 0.4 15 0.3 0.3 "LD" "gamma10" 0.29704651358488 0.118973359721437 0.0610909150661195 0.53300211210364
20 0.4 15 0.3 0.3 "LD" "gamma01" 0.982763002030662 0.472512574482824 -0.0380383536665702 2.00356435772789
20 0.4 15 0.3 0.3 "MI-R" "gamma10" 0.288391143506934 0.114992697168751 0.0600681458110442 0.516714141202823
20 0.4 15 0.3 0.3 "MI-R" "gamma01" 0.932582935255821 0.487700706581264 -0.0250883298508113 1.89025420036245
20 0.4 15 0.3 0.3 "MI-a" "gamma10" 0.288391143506934 0.114992697168751 0.0572404821073546 0.519541804906513
20 0.4 15 0.3 0.3 "MI-a" "gamma01" 0.932582935255821 0.487700706581264 -0.155897529283755 2.0210633997954
20 0.4 15 0.3 0.3 "bayes" "gamma10" 0.26473219341585 0.103638925316803 0.06160363239848 0.467860754433221
20 0.4 15 0.3 0.3 "bayes" "gamma01" 1.05614479092382 0.613947736742515 -0.147170661481388 2.25946024332903
23 0 60 0.3 0.3 "CD" "gamma10" 0.223021844284852 0.0425167830065133 0.139521196670445 0.306522491899258
23 0 60 0.3 0.3 "CD" "gamma01" -0.106062776278449 0.152239353942799 -0.410802952840726 0.198677400283827
23 0 60 0.3 0.3 "LD" "gamma10" 0.216918625587988 0.0504739387989736 0.117699345130767 0.316137906045208
23 0 60 0.3 0.3 "LD" "gamma01" 0.0265594184623982 0.157322851767167 -0.28835648457553 0.341475321500326
23 0 60 0.3 0.3 "MI-R" "gamma10" 0.227791676280799 0.0501476493112582 0.127731296759429 0.327852055802168
23 0 60 0.3 0.3 "MI-R" "gamma01" -0.0810871384261079 0.17429918828484 -0.424255830223617 0.262081553371401
23 0 60 0.3 0.3 "MI-a" "gamma10" 0.227791676280799 0.0501476493112582 0.127405225693259 0.328178126868338
23 0 60 0.3 0.3 "MI-a" "gamma01" -0.0810871384261079 0.17429918828484 -0.433601455457238 0.271427178605022
23 0 60 0.3 0.3 "bayes" "gamma10" 0.214106991569155 0.0464717142178887 0.123024105402255 0.305189877736055
23 0 60 0.3 0.3 "bayes" "gamma01" -0.0642728901931987 0.167571328694706 -0.392706659276345 0.264160878889948
11 0 60 0.3 0 "CD" "gamma10" 0.214925568879965 0.0436255945027531 0.129247275840124 0.300603861919805
11 0 60 0.3 0 "CD" "gamma01" -0.106684942873773 0.157103238738452 -0.421161242672375 0.20779135692483
11 0 60 0.3 0 "LD" "gamma10" 0.262176581225321 0.0568324993684018 0.150453879845301 0.373899282605341
11 0 60 0.3 0 "LD" "gamma01" -0.0488068333357998 0.137942805851814 -0.324929359621428 0.227315692949828
11 0 60 0.3 0 "MI-R" "gamma10" 0.250418433744272 0.0509500529864099 0.150137367851158 0.350699499637387
11 0 60 0.3 0 "MI-R" "gamma01" -0.031170886634901 0.157386433502811 -0.339929717016737 0.277587943746935
11 0 60 0.3 0 "MI-a" "gamma10" 0.250418433744272 0.0509500529864099 0.149888000016099 0.350948867472446
11 0 60 0.3 0 "MI-a" "gamma01" -0.031170886634901 0.157386433502811 -0.347373381823112 0.28503160855331
11 0 60 0.3 0 "bayes" "gamma10" 0.258996842059966 0.0560352370124438 0.149169795650411 0.368823888469522
11 0 60 0.3 0 "bayes" "gamma01" -0.0306932717296753 0.16909036897866 -0.362104305060437 0.300717761601086
22 0.4 30 0.3 0.3 "CD" "gamma10" 0.239500495601961 0.0657722066074593 0.110061876570841 0.368939114633082
22 0.4 30 0.3 0.3 "CD" "gamma01" 0.445271270620067 0.15398235088046 0.129852723366112 0.760689817874022
22 0.4 30 0.3 0.3 "LD" "gamma10" 0.209494486864447 0.0789028021089079 0.053920344749731 0.365068628979162
22 0.4 30 0.3 0.3 "LD" "gamma01" 0.388943109542688 0.146320908357265 0.0892183158696996 0.688667903215677
22 0.4 30 0.3 0.3 "MI-R" "gamma10" 0.230253493281327 0.0869883940672471 0.0547563923783208 0.405750594184334
22 0.4 30 0.3 0.3 "MI-R" "gamma01" 0.397909985577795 0.165029421625544 0.074298383678926 0.721521587476664
22 0.4 30 0.3 0.3 "MI-a" "gamma10" 0.230253493281327 0.0869883940672471 0.0533742210569358 0.407132765505719
22 0.4 30 0.3 0.3 "MI-a" "gamma01" 0.397909985577795 0.165029421625544 0.057573091684042 0.738246879471548
22 0.4 30 0.3 0.3 "bayes" "gamma10" 0.22466010229902 0.0812117243562036 0.0654880474384672 0.383832157159574
22 0.4 30 0.3 0.3 "bayes" "gamma01" 0.394925296540541 0.186970176547097 0.0284704843251343 0.761380108755947
3 0 30 0.1 0 "CD" "gamma10" 0.244740398401913 0.0617057458942463 0.123304507060985 0.366176289742841
3 0 30 0.1 0 "CD" "gamma01" 0.0132085164956728 0.188911692877133 -0.373759544362477 0.400176577353822
3 0 30 0.1 0 "LD" "gamma10" 0.23091998203774 0.0749850510911903 0.0830834543007238 0.378756509774757
3 0 30 0.1 0 "LD" "gamma01" 0.0659282804823947 0.211308135611775 -0.366916813624203 0.498773374588992
3 0 30 0.1 0 "MI-R" "gamma10" 0.237177224643951 0.0795263700022194 0.0774760811229059 0.396878368164996
3 0 30 0.1 0 "MI-R" "gamma01" 0.00354038642761149 0.200442321000893 -0.392461413028184 0.399542185883407
3 0 30 0.1 0 "MI-a" "gamma10" 0.237177224643951 0.0795263700022194 0.0763067976619416 0.39804765162596
3 0 30 0.1 0 "MI-a" "gamma01" 0.00354038642761149 0.200442321000893 -0.418350334625705 0.425431107480928
3 0 30 0.1 0 "bayes" "gamma10" 0.232480325284397 0.0746136546041384 0.0862402495053746 0.378720401063419
3 0 30 0.1 0 "bayes" "gamma01" 0.0213499925296312 0.207408119781059 -0.385162452342414 0.427862437401676
8 0.4 15 0.3 0 "CD" "gamma10" 0.206413446492146 0.0836254456586983 0.0411500553102106 0.371676837674081
8 0.4 15 0.3 0 "CD" "gamma01" 0.313029089563794 0.317898794861949 -0.373749502783256 0.999807681910844
8 0.4 15 0.3 0 "LD" "gamma10" 0.212168946889332 0.104935628608059 0.00416832640820927 0.420169567370455
8 0.4 15 0.3 0 "LD" "gamma01" 0.0833311576679369 0.310519764146412 -0.587506008006191 0.754168323342065
8 0.4 15 0.3 0 "MI-R" "gamma10" 0.212773024058019 0.0964863751315297 0.0228985219066745 0.402647526209363
8 0.4 15 0.3 0 "MI-R" "gamma01" 0.142688445197469 0.300158487624194 -0.446377954592016 0.731754844986953
8 0.4 15 0.3 0 "MI-a" "gamma10" 0.212773024058019 0.0964863751315297 0.0209557084837909 0.404590339632246
8 0.4 15 0.3 0 "MI-a" "gamma01" 0.142688445197469 0.300158487624194 -0.52482011499329 0.810197005388227
8 0.4 15 0.3 0 "bayes" "gamma10" 0.193030984734931 0.106275190617009 -0.0152645613245352 0.401326530794398
8 0.4 15 0.3 0 "bayes" "gamma01" 0.113959408637202 0.34982279294088 -0.571680666498135 0.79959948377254
11 0 60 0.3 0 "CD" "gamma10" 0.153757425973115 0.0405863355937294 0.0740480720021699 0.23346677994406
11 0 60 0.3 0 "CD" "gamma01" -0.106886739990755 0.117889205932135 -0.342867624697107 0.129094144715597
11 0 60 0.3 0 "LD" "gamma10" 0.169946657598643 0.0483578315179351 0.074899523917493 0.264993791279794
11 0 60 0.3 0 "LD" "gamma01" -0.1435247078554 0.118199253308193 -0.38012621981532 0.093076804104521
11 0 60 0.3 0 "MI-R" "gamma10" 0.15654037203991 0.0497772626009822 0.0571679420696445 0.255912802010176
11 0 60 0.3 0 "MI-R" "gamma01" -0.117451338518917 0.11752592865981 -0.347884207828467 0.112981530790633
11 0 60 0.3 0 "MI-a" "gamma10" 0.15654037203991 0.0497772626009822 0.056841311888852 0.256239432190968
11 0 60 0.3 0 "MI-a" "gamma01" -0.117451338518917 0.11752592865981 -0.353254425736444 0.118351748698611
11 0 60 0.3 0 "bayes" "gamma10" 0.158706510214035 0.0476606098434623 0.0652934314396334 0.252119588988436
11 0 60 0.3 0 "bayes" "gamma01" -0.117905538273279 0.121158319939167 -0.355371481781428 0.11956040523487
22 0.4 30 0.3 0.3 "CD" "gamma10" 0.248285376949792 0.0538452884686373 0.142318736324384 0.354252017575201
22 0.4 30 0.3 0.3 "CD" "gamma01" 0.368814716962048 0.128126039385681 0.10636042283448 0.631269011089616
22 0.4 30 0.3 0.3 "LD" "gamma10" 0.24420383585867 0.0618319550676601 0.122295736880906 0.366111934836435
22 0.4 30 0.3 0.3 "LD" "gamma01" 0.252263825009122 0.143240975324635 -0.0411520118435759 0.54567966186182
22 0.4 30 0.3 0.3 "MI-R" "gamma10" 0.262130932874505 0.0572907346741304 0.149380590479393 0.374881275269616
22 0.4 30 0.3 0.3 "MI-R" "gamma01" 0.318547075025192 0.151813903080086 0.0202495950768656 0.616844554973518
22 0.4 30 0.3 0.3 "MI-a" "gamma10" 0.262130932874505 0.0572907346741304 0.148815133480901 0.375446732268108
22 0.4 30 0.3 0.3 "MI-a" "gamma01" 0.318547075025192 0.151813903080086 0.00337063869417459 0.633723511356209
22 0.4 30 0.3 0.3 "bayes" "gamma10" 0.244160873441473 0.0650676361037946 0.116630650118877 0.371691096764068
22 0.4 30 0.3 0.3 "bayes" "gamma01" 0.338036668033028 0.165005654564353 0.0146315278414386 0.661441808224617
1 0 15 0.1 0 "CD" "gamma10" 0.23589415630817 0.0800502112655905 0.0776962624210027 0.394092050195338
1 0 15 0.1 0 "CD" "gamma01" -0.483671507511739 0.189363026605357 -0.892765454882882 -0.0745775601405955
1 0 15 0.1 0 "LD" "gamma10" 0.221513252166829 0.0906646769236212 0.041741945968979 0.401284558364678
1 0 15 0.1 0 "LD" "gamma01" -0.313590280957745 0.189463306728736 -0.722900870364303 0.0957203084488134
1 0 15 0.1 0 "MI-R" "gamma10" 0.211212964256941 0.0853589954789683 0.0429630036894295 0.379462924824453
1 0 15 0.1 0 "MI-R" "gamma01" -0.437967078313626 0.200167125514612 -0.832748484910794 -0.0431856717164572
1 0 15 0.1 0 "MI-a" "gamma10" 0.211212964256941 0.0853589954789683 0.0411691056825061 0.381256822831376
1 0 15 0.1 0 "MI-a" "gamma01" -0.437967078313626 0.200167125514612 -0.894578428936424 0.0186442723091725
1 0 15 0.1 0 "bayes" "gamma10" 0.229591388507323 0.0876100202809431 0.0578789040718506 0.401303872942795
1 0 15 0.1 0 "bayes" "gamma01" -0.514486775060941 0.266546478185419 -1.03690827251035 0.00793472238847104
5 0 60 0.1 0 "CD" "gamma10" 0.198762617317511 0.0424016548677267 0.115488075101198 0.282037159533824
5 0 60 0.1 0 "CD" "gamma01" -0.143163556125213 0.123248039289202 -0.389871311257029 0.103544199006602
5 0 60 0.1 0 "LD" "gamma10" 0.189917887755958 0.0511981099962819 0.0892855305870546 0.290550244924861
5 0 60 0.1 0 "LD" "gamma01" -0.131510755393279 0.128912030814961 -0.389556221392255 0.126534710605697
5 0 60 0.1 0 "MI-R" "gamma10" 0.192190939459532 0.0553035681079438 0.0815006598772898 0.302881219041774
5 0 60 0.1 0 "MI-R" "gamma01" -0.0709704769534468 0.13287174324303 -0.33249677319352 0.190555819286627
5 0 60 0.1 0 "MI-a" "gamma10" 0.192190939459532 0.0553035681079438 0.0811210201716984 0.303260858747366
5 0 60 0.1 0 "MI-a" "gamma01" -0.0709704769534468 0.13287174324303 -0.339562507813224 0.19762155390633
5 0 60 0.1 0 "bayes" "gamma10" 0.181589186463289 0.051174904272959 0.0812882171760039 0.281890155750573
5 0 60 0.1 0 "bayes" "gamma01" -0.0880691378424318 0.143047465666478 -0.368437018628458 0.192298742943595
16 0.4 30 0.1 0.3 "CD" "gamma10" 0.197120102043073 0.0567053320005918 0.0855249428649199 0.308715261221227
16 0.4 30 0.1 0.3 "CD" "gamma01" 0.440150865931827 0.196039010858996 0.0385831560177835 0.84171857584587
16 0.4 30 0.1 0.3 "LD" "gamma10" 0.189451996369035 0.0814789241970787 0.0287537595854163 0.350150233152654
16 0.4 30 0.1 0.3 "LD" "gamma01" 0.584970154902983 0.158845111819682 0.259590693412282 0.910349616393683
16 0.4 30 0.1 0.3 "MI-R" "gamma10" 0.18140954159384 0.0770535746524221 0.0272526379759171 0.335566445211763
16 0.4 30 0.1 0.3 "MI-R" "gamma01" 0.503827526724406 0.184270388185472 0.139399855766096 0.868255197682716
16 0.4 30 0.1 0.3 "MI-a" "gamma10" 0.18140954159384 0.0770535746524221 0.0261901581816065 0.336628925006074
16 0.4 30 0.1 0.3 "MI-a" "gamma01" 0.503827526724406 0.184270388185472 0.115032143185934 0.892622910262878
16 0.4 30 0.1 0.3 "bayes" "gamma10" 0.181161419298518 0.067587388152939 0.0486925727096288 0.313630265887408
16 0.4 30 0.1 0.3 "bayes" "gamma01" 0.645768528141468 0.22095697070514 0.212700823426322 1.07883623285661
22 0.4 30 0.3 0.3 "CD" "gamma10" 0.248976567829316 0.057026486759149 0.136749381377226 0.361203754281406
22 0.4 30 0.3 0.3 "CD" "gamma01" 0.460608978240729 0.156203640066876 0.140640326353326 0.780577630128133
22 0.4 30 0.3 0.3 "LD" "gamma10" 0.195341292210162 0.0685419395905248 0.060230254816299 0.330452329604024
22 0.4 30 0.3 0.3 "LD" "gamma01" 0.441576517331934 0.153978249399165 0.126166371581555 0.756986663082314
22 0.4 30 0.3 0.3 "MI-R" "gamma10" 0.180368591215798 0.0732929872384182 0.0338811337441767 0.32685604868742
22 0.4 30 0.3 0.3 "MI-R" "gamma01" 0.487539425116498 0.153457520709509 0.186709835939168 0.788369014293827
22 0.4 30 0.3 0.3 "MI-a" "gamma10" 0.180368591215798 0.0732929872384182 0.032887915681977 0.32784926674962
22 0.4 30 0.3 0.3 "MI-a" "gamma01" 0.487539425116498 0.153457520709509 0.171549787886046 0.803529062346949
22 0.4 30 0.3 0.3 "bayes" "gamma10" 0.18501028808142 0.0688521070823584 0.0500626379403019 0.319957938222537
22 0.4 30 0.3 0.3 "bayes" "gamma01" 0.486716559618542 0.182478293590448 0.129065676220937 0.844367443016147
2 0.4 15 0.1 0 "CD" "gamma10" 0.237682010374101 0.0901216042785797 0.0595806941476889 0.415783326600513
2 0.4 15 0.1 0 "CD" "gamma01" 1.04052683539839 0.208127713933799 0.590894245674559 1.49015942512223
2 0.4 15 0.1 0 "LD" "gamma10" 0.178111287083585 0.106371968612993 -0.0330354017989645 0.389257975966134
2 0.4 15 0.1 0 "LD" "gamma01" 0.849536198836164 0.263438450099953 0.280412028333088 1.41866036933924
2 0.4 15 0.1 0 "MI-R" "gamma10" 0.190067964218075 0.102196918976975 -0.0133672743968816 0.393503202833032
2 0.4 15 0.1 0 "MI-R" "gamma01" 0.730066416219576 0.328191143610659 0.0802090151195956 1.37992381731956
2 0.4 15 0.1 0 "MI-a" "gamma10" 0.190067964218075 0.102196918976975 -0.0160045680897067 0.396140496525857
2 0.4 15 0.1 0 "MI-a" "gamma01" 0.730066416219576 0.328191143610659 -0.0317170584731244 1.49184989091228
2 0.4 15 0.1 0 "bayes" "gamma10" 0.18621983186117 0.103030763556835 -0.0157167540098884 0.388156417732228
2 0.4 15 0.1 0 "bayes" "gamma01" 0.869033788742773 0.383600087246521 0.117191433273169 1.62087614421238
5 0 60 0.1 0 "CD" "gamma10" 0.230630219554531 0.043938158649458 0.144338067543589 0.316922371565473
5 0 60 0.1 0 "CD" "gamma01" -0.0130298365150688 0.131250148191079 -0.275755552945805 0.249695879915667
5 0 60 0.1 0 "LD" "gamma10" 0.207134913184926 0.0526825160900612 0.103582791802113 0.310687034567738
5 0 60 0.1 0 "LD" "gamma01" -0.215520135994598 0.146637717089417 -0.509047418127628 0.0780071461384315
5 0 60 0.1 0 "MI-R" "gamma10" 0.181067819820296 0.0536235715641702 0.0742414062412315 0.287894233399361
5 0 60 0.1 0 "MI-R" "gamma01" -0.12257798368136 0.14503701455638 -0.407309413983088 0.162153446620368
5 0 60 0.1 0 "MI-a" "gamma10" 0.181067819820296 0.0536235715641702 0.0739025301115638 0.288233109529029
5 0 60 0.1 0 "MI-a" "gamma01" -0.12257798368136 0.14503701455638 -0.41439147644045 0.169235509077731
5 0 60 0.1 0 "bayes" "gamma10" 0.187915181620996 0.0522018439203643 0.085601447610501 0.290228915631491
5 0 60 0.1 0 "bayes" "gamma01" -0.14560694653833 0.151569789463928 -0.442678275031948 0.151464381955288
17 0 60 0.1 0.3 "CD" "gamma10" 0.235693398724585 0.0427928443553889 0.151650581647149 0.319736215802022
17 0 60 0.1 0.3 "CD" "gamma01" 0.227236051575677 0.130112870171313 -0.0332131555585598 0.487685258709913
17 0 60 0.1 0.3 "LD" "gamma10" 0.218982252290845 0.0526776734178119 0.115420984590169 0.322543519991521
17 0 60 0.1 0.3 "LD" "gamma01" 0.20527464262773 0.133659450327108 -0.0622738160132833 0.472823101268743
17 0 60 0.1 0.3 "MI-R" "gamma10" 0.224224620116945 0.0581544195073576 0.106697469764626 0.341751770469264
17 0 60 0.1 0.3 "MI-R" "gamma01" 0.191694918077845 0.13833049853972 -0.0801455034369716 0.463535339592662
17 0 60 0.1 0.3 "MI-a" "gamma10" 0.224224620116945 0.0581544195073576 0.106227919316978 0.342221320916912
17 0 60 0.1 0.3 "MI-a" "gamma01" 0.191694918077845 0.13833049853972 -0.0871557249962626 0.470545561151953
17 0 60 0.1 0.3 "bayes" "gamma10" 0.229134162890631 0.0545595685583878 0.122199373504147 0.336068952277114
17 0 60 0.1 0.3 "bayes" "gamma01" 0.194255185774338 0.146170843497276 -0.0922344030701643 0.48074477461884
2 0.4 15 0.1 0 "CD" "gamma10" 0.103327543242357 0.0783897045239485 -0.0515888019123325 0.258243888397046
2 0.4 15 0.1 0 "CD" "gamma01" 0.222492350625116 0.2571020724188 -0.332942908140087 0.777927609390318
2 0.4 15 0.1 0 "LD" "gamma10" 0.13583900840586 0.0950626963334959 -0.052762673593849 0.324440690405569
2 0.4 15 0.1 0 "LD" "gamma01" 0.2126329650451 0.279248163809538 -0.390646015423814 0.815911945514015
2 0.4 15 0.1 0 "MI-R" "gamma10" 0.124033235069215 0.107645029928688 -0.0945100560669403 0.34257652620537
2 0.4 15 0.1 0 "MI-R" "gamma01" 0.187733552206298 0.311225190434166 -0.440797396183212 0.816264500595808
2 0.4 15 0.1 0 "MI-a" "gamma10" 0.124033235069215 0.107645029928688 -0.0984031629532126 0.346469633091642
2 0.4 15 0.1 0 "MI-a" "gamma01" 0.187733552206298 0.311225190434166 -0.600172766882163 0.975639871294759
2 0.4 15 0.1 0 "bayes" "gamma10" 0.114635655280602 0.0882772044089236 -0.0583844860167689 0.287655796577972
2 0.4 15 0.1 0 "bayes" "gamma01" 0.34827435166354 0.397961273800814 -0.431715412227739 1.12826411555482
6 0.4 60 0.1 0 "CD" "gamma10" 0.1639738829963 0.041907240422192 0.0816703438397836 0.246277422152815
6 0.4 60 0.1 0 "CD" "gamma01" 0.239485250367659 0.0998478405699516 0.0396180821446412 0.439352418590677
6 0.4 60 0.1 0 "LD" "gamma10" 0.17606680995787 0.0504204941344767 0.076957490182372 0.275176129733368
6 0.4 60 0.1 0 "LD" "gamma01" 0.232044788662497 0.0983264274843368 0.0352230596135616 0.428866517711433
6 0.4 60 0.1 0 "MI-R" "gamma10" 0.181818151116572 0.0500228096417877 0.0823045297324105 0.281331772500734
