"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
14 0.3 15 0.1 0.3 "bayes" "gamma10" 0.41611625457843 0.0878523478190706 0.243928816895766 0.588303692261095
14 0.3 15 0.1 0.3 "bayes" "gamma01" 0.224229413312845 0.320632225932553 -0.404198201797869 0.852657028423559
15 0 30 0.1 0.3 "CD" "gamma10" 0.302700872622905 0.0567633448618908 0.191256812241152 0.414144933034254
15 0 30 0.1 0.3 "CD" "gamma01" 0.238784275473571 0.203482297674997 -0.159180280308772 0.6367488351928
15 0 30 0.1 0.3 "LD" "gamma10" 0.319687885250358 0.0737819986172385 0.174752016732931 0.464623753853589
15 0 30 0.1 0.3 "LD" "gamma01" 0.18324216959174 0.227628627925514 -0.260703516796308 0.629905446137323
15 0 30 0.1 0.3 "MI-R" "gamma10" 0.283724983697482 0.0671859456345347 0.150952180569872 0.416497786825092
15 0 30 0.1 0.3 "MI-R" "gamma01" 0.0535789085267333 0.238161931494636 -0.41420951179499 0.521367328848456
15 0 30 0.1 0.3 "MI-a" "gamma10" 0.283724983697482 0.0671859456345347 -0.124172563977808 0.691622531372772
15 0 30 0.1 0.3 "MI-a" "gamma01" 0.0535789085267333 0.238161931494636 -1.13085576959613 1.23801358664959
15 0 30 0.1 0.3 "bayes" "gamma10" 0.28647167914386 0.0673031285591271 0.154559971121101 0.418383387166618
15 0 30 0.1 0.3 "bayes" "gamma01" 0.0843606987035142 0.258587005624484 -0.422460519190531 0.59118191659756
16 0.3 30 0.1 0.3 "CD" "gamma10" 0.244633775501513 0.055914696177589 0.134855875766743 0.354411675265443
16 0.3 30 0.1 0.3 "CD" "gamma01" 0.437142039326434 0.170253664760827 0.104165046033206 0.770119035913637
16 0.3 30 0.1 0.3 "LD" "gamma10" 0.307370372879171 0.0664139457890264 0.17683988700734 0.437900858826665
16 0.3 30 0.1 0.3 "LD" "gamma01" 0.420739407619904 0.173310555181231 0.0823501786643002 0.759988602911574
16 0.3 30 0.1 0.3 "MI-R" "gamma10" 0.311806197114713 0.0699837006855254 0.171565933732911 0.452046460496516
16 0.3 30 0.1 0.3 "MI-R" "gamma01" 0.434862572032173 0.17493489854922 0.0912169764650047 0.778508167599341
16 0.3 30 0.1 0.3 "MI-a" "gamma10" 0.311806197114713 0.0699837006855254 -0.326479033201494 0.950091427430921
16 0.3 30 0.1 0.3 "MI-a" "gamma01" 0.434862572032173 0.17493489854922 -0.439708906109164 1.30943405017351
16 0.3 30 0.1 0.3 "bayes" "gamma10" 0.295777739606377 0.0661205069945143 0.1661839272576 0.425371551955153
16 0.3 30 0.1 0.3 "bayes" "gamma01" 0.504793360273671 0.207999580334071 0.0971216740194459 0.912465046527897
17 0 60 0.1 0.3 "CD" "gamma10" 0.255985535315465 0.0417183081110103 0.17414939796763 0.337821672668911
17 0 60 0.1 0.3 "CD" "gamma01" 0.105397557718619 0.130419250039795 -0.149999988980211 0.36079510546736
17 0 60 0.1 0.3 "LD" "gamma10" 0.233895791332041 0.0492545499417396 0.137245101599082 0.330546481080519
17 0 60 0.1 0.3 "LD" "gamma01" 0.163590679205926 0.118154169478378 -0.0673357504267224 0.395388783658389
17 0 60 0.1 0.3 "MI-R" "gamma10" 0.242545442492879 0.0528621061760108 0.136386055039841 0.348704829945917
17 0 60 0.1 0.3 "MI-R" "gamma01" 0.132267625843653 0.137728409050023 -0.138761927895592 0.403297179582898
17 0 60 0.1 0.3 "MI-a" "gamma10" 0.242545442492879 0.0528621061760108 -0.272920441606801 0.758011326592559
17 0 60 0.1 0.3 "MI-a" "gamma01" 0.132267625843653 0.137728409050023 -0.601114010680352 0.865649262367658
17 0 60 0.1 0.3 "bayes" "gamma10" 0.236794917014725 0.0476272805864727 0.143447162383655 0.330142671645795
17 0 60 0.1 0.3 "bayes" "gamma01" 0.131879856690263 0.140240762197214 -0.142986986380724 0.406746699761249
18 0.3 60 0.1 0.3 "CD" "gamma10" 0.338993891157722 0.0421230051981774 0.256363885502793 0.42162389681831
18 0.3 60 0.1 0.3 "CD" "gamma01" 0.405329200092024 0.103684209257387 0.202286375224294 0.608372025794417
18 0.3 60 0.1 0.3 "LD" "gamma10" 0.340109969206029 0.0524675139701662 0.237149117319886 0.443070821109208
18 0.3 60 0.1 0.3 "LD" "gamma01" 0.399079893956232 0.114167475782709 0.175982879951827 0.623075693802611
18 0.3 60 0.1 0.3 "MI-R" "gamma10" 0.334841213716641 0.0525184301149076 0.230289209531472 0.439393217901811
