"ID" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
4 15 0.1 0.3 "MI-R2" "gamma10" 0.16033385962568 0.130797104793782 -0.102360580399656 0.423028299651016
4 15 0.1 0.3 "MI-R2" "gamma01" 0.323789457903156 0.237999215068714 -0.144852230647838 0.79243114645415
1 15 0.1 0 "MI-R1" "gamma10" 0.302421193054235 0.12310660565772 0.0542426766635886 0.550599709444881
1 15 0.1 0 "MI-R1" "gamma01" 0.557447938033303 0.167168106637254 0.229191719481311 0.885704156585295
1 15 0.1 0 "MI-R2" "gamma10" 0.312725222418411 0.105425609039972 0.104315223907513 0.521135220929308
1 15 0.1 0 "MI-R2" "gamma01" 0.564520719698806 0.167794831665955 0.235055677618915 0.893985761778697
6 60 0.1 0.3 "MI-R1" "gamma10" 0.194189306710282 0.0412306921340638 0.113239548722356 0.275139064698207
6 60 0.1 0.3 "MI-R1" "gamma01" 0.437321160112843 0.130946318323325 0.180084766164576 0.69455755406111
6 60 0.1 0.3 "MI-R2" "gamma10" 0.191572996140373 0.0421042226709626 0.108727121410232 0.274418870870514
6 60 0.1 0.3 "MI-R2" "gamma01" 0.454602742552583 0.147659585312638 0.162400599486605 0.746804885618562
1 15 0.1 0 "MI-R1" "gamma10" 0.132395155679273 0.106169720352189 -0.0779811145213881 0.342771425879935
1 15 0.1 0 "MI-R1" "gamma01" 0.304006915643314 0.333314689143212 -0.351251804773867 0.959265636060495
1 15 0.1 0 "MI-R2" "gamma10" 0.190716649142499 0.104211527562153 -0.0157766959606692 0.397209994245667
1 15 0.1 0 "MI-R2" "gamma01" 0.416553869894097 0.338724084874259 -0.255349406402415 1.08845714619061
5 30 0.1 0.3 "MI-R1" "gamma10" 0.213939862557634 0.0655988881433935 0.0838099816119725 0.344069743503296
5 30 0.1 0.3 "MI-R1" "gamma01" 0.10719167154828 0.214132860169337 -0.313637113964902 0.528020457061461
5 30 0.1 0.3 "MI-R2" "gamma10" 0.202242755571872 0.0666891483529498 0.0697473272471072 0.334738183896636
5 30 0.1 0.3 "MI-R2" "gamma01" 0.121586317055999 0.213453086158536 -0.297528060418928 0.540700694530926
5 30 0.1 0.3 "MI-R1" "gamma10" 0.110190401508517 0.084504746288079 -0.0598383292620147 0.280219132279049
5 30 0.1 0.3 "MI-R1" "gamma01" 0.452733074551047 0.215430043976528 0.0204905618458004 0.884975587256294
5 30 0.1 0.3 "MI-R2" "gamma10" 0.130103948820319 0.0733790912779466 -0.0148747867500061 0.275082684390643
5 30 0.1 0.3 "MI-R2" "gamma01" 0.490737580158254 0.170987006617323 0.154372524584617 0.827102635731891
6 60 0.1 0.3 "MI-R1" "gamma10" 0.239206720562856 0.05055457925946 0.139646706907859 0.338766734217854
6 60 0.1 0.3 "MI-R1" "gamma01" 0.284276239912529 0.16840852892661 -0.0475616003626552 0.616114080187713
6 60 0.1 0.3 "MI-R2" "gamma10" 0.227218276976504 0.0542197515964642 0.119643870053351 0.334792683899657
6 60 0.1 0.3 "MI-R2" "gamma01" 0.286760712529966 0.173920070498073 -0.0560152804924242 0.629536705552356
1 15 0.1 0 "MI-R1" "gamma10" 0.130392671759783 0.0826495042096541 -0.0325490850463533 0.293334428565919
1 15 0.1 0 "MI-R1" "gamma01" 0.370546293125902 0.397594629201144 -0.417157793660439 1.15825037991224
1 15 0.1 0 "MI-R2" "gamma10" 0.141350211627323 0.0859936500431112 -0.028462541611911 0.311162964866558
1 15 0.1 0 "MI-R2" "gamma01" 0.352738631307567 0.398270995362065 -0.429368260532101 1.13484552314724
5 30 0.1 0.3 "MI-R1" "gamma10" 0.131930247598265 0.0684079850475965 -0.00381416161266607 0.267674656809196
5 30 0.1 0.3 "MI-R1" "gamma01" 0.299720572522367 0.15456291283722 -0.00356108564967778 0.603002230694412
5 30 0.1 0.3 "MI-R2" "gamma10" 0.126374943520754 0.0650188869035842 -0.00216271152536304 0.254912598566871
5 30 0.1 0.3 "MI-R2" "gamma01" 0.361935312570412 0.167927671014405 0.0316702799414861 0.692200345199338
1 15 0.1 0 "MI-R1" "gamma10" 0.324910907637453 0.102401301302353 0.121901704685918 0.527920110588988
1 15 0.1 0 "MI-R1" "gamma01" 0.0372783836919702 0.255876325412347 -0.464555814803905 0.539112582187845
1 15 0.1 0 "MI-R2" "gamma10" 0.286036900353333 0.0996329377375294 0.0892928595384851 0.482780941168182
1 15 0.1 0 "MI-R2" "gamma01" 0.035742933776552 0.278300861118376 -0.511284934333533 0.582770801886637
5 30 0.1 0.3 "MI-R1" "gamma10" 0.226188837732701 0.0702300135125071 0.0878046025500518 0.364573072915351
5 30 0.1 0.3 "MI-R1" "gamma01" 0.279198509792912 0.229922426684458 -0.180317691104934 0.738714710690759
5 30 0.1 0.3 "MI-R2" "gamma10" 0.237791933602919 0.0716634174406608 0.0963445882968985 0.37923927890894
5 30 0.1 0.3 "MI-R2" "gamma01" 0.329077408720593 0.210150089487704 -0.0844277306819448 0.74258254812313
6 60 0.1 0.3 "MI-R1" "gamma10" 0.253901965684593 0.0449585053291576 0.165595862504925 0.342208068864261
6 60 0.1 0.3 "MI-R1" "gamma01" 0.487358350110308 0.122701890446832 0.246498667175573 0.728218033045043
6 60 0.1 0.3 "MI-R2" "gamma10" 0.248272644881203 0.048520135429483 0.152355794103137 0.34418949565927
6 60 0.1 0.3 "MI-R2" "gamma01" 0.503936799576116 0.115772353535474 0.276848522603522 0.73102507654871
1 15 0.1 0 "MI-R1" "gamma10" -0.020532093182332 0.107786833976428 -0.233172629304179 0.192108442939515
1 15 0.1 0 "MI-R1" "gamma01" 0.301893288349382 0.190042441570727 -0.0710445250881118 0.674831101786876
1 15 0.1 0 "MI-R2" "gamma10" -0.00701519130094256 0.109740790722927 -0.223231676898606 0.209201294296721
1 15 0.1 0 "MI-R2" "gamma01" 0.367142854480534 0.219225906355131 -0.064324552657865 0.798610261618934
5 30 0.1 0.3 "MI-R1" "gamma10" 0.169098161595339 0.0896615411037879 -0.0154002033429978 0.353596526533676
5 30 0.1 0.3 "MI-R1" "gamma01" 0.319015511595658 0.136664304419778 0.0488540809812275 0.589176942210089
5 30 0.1 0.3 "MI-R2" "gamma10" 0.175769444113092 0.0736792580896878 0.0282116978918993 0.323327190334284
5 30 0.1 0.3 "MI-R2" "gamma01" 0.392319363892799 0.142457224125699 0.110051711857451 0.674587015928147
6 60 0.1 0.3 "MI-R1" "gamma10" 0.238630303972306 0.0501504113379072 0.139483551003876 0.337777056940736
6 60 0.1 0.3 "MI-R1" "gamma01" 0.497302828784902 0.140978111841726 0.219162594289943 0.77544306327986
6 60 0.1 0.3 "MI-R2" "gamma10" 0.250244646855196 0.0509311173240295 0.149310059879029 0.351179233831364
6 60 0.1 0.3 "MI-R2" "gamma01" 0.513770720339768 0.14807147905353 0.221285893673788 0.806255547005748
2 30 0.1 0 "MI-R1" "gamma10" 0.214789764889658 0.0623982553279492 0.0912463726581331 0.338333157121184
2 30 0.1 0 "MI-R1" "gamma01" 0.440425873738988 0.181062883545459 0.0837234994644266 0.797128248013549
2 30 0.1 0 "MI-R2" "gamma10" 0.224442719264565 0.0734515109307088 0.0757382806784142 0.373147157850716
2 30 0.1 0 "MI-R2" "gamma01" 0.410235040679575 0.196548043248163 0.0211102585752197 0.79935982278393
3 60 0.1 0 "MI-R1" "gamma10" 0.204450026715139 0.0482526245119814 0.109541564489579 0.2993584889407
3 60 0.1 0 "MI-R1" "gamma01" 0.238441078059787 0.128140875757646 -0.0128435390534037 0.489725695172978
3 60 0.1 0 "MI-R2" "gamma10" 0.194711401752207 0.0591564237822067 0.0758166772383055 0.313606126266108
3 60 0.1 0 "MI-R2" "gamma01" 0.196792835997795 0.134838348261534 -0.0677653790424478 0.461351051038038
4 15 0.1 0.3 "MI-R1" "gamma10" 0.293097400289964 0.0834231311533215 0.128573667942913 0.457621132637015
4 15 0.1 0.3 "MI-R1" "gamma01" 0.499098924548041 0.172324806534557 0.15835152608996 0.839846323006122
4 15 0.1 0.3 "MI-R2" "gamma10" 0.305331286548161 0.0832073572560606 0.141121181375747 0.469541391720575
4 15 0.1 0.3 "MI-R2" "gamma01" 0.56151787292338 0.179779309396755 0.207903757801406 0.915131988045353
2 30 0.1 0 "MI-R1" "gamma10" 0.245815581000284 0.0613195356435382 0.124466055517792 0.367165106482777
2 30 0.1 0 "MI-R1" "gamma01" 0.325477494560263 0.155427015782679 0.0185881537056263 0.632366835414901
2 30 0.1 0 "MI-R2" "gamma10" 0.262615177193047 0.062054341262464 0.139965651680739 0.385264702705354
2 30 0.1 0 "MI-R2" "gamma01" 0.341535046218577 0.163240193401933 0.0199143736192852 0.66315571881787
3 60 0.1 0 "MI-R1" "gamma10" 0.188751282877526 0.048900855939564 0.0923894141204699 0.285113151634582
3 60 0.1 0 "MI-R1" "gamma01" 0.288566770643446 0.131180665960697 0.030469279704715 0.546664261582176
3 60 0.1 0 "MI-R2" "gamma10" 0.187758879101396 0.0529397974922364 0.0825475767286503 0.292970181474141
3 60 0.1 0 "MI-R2" "gamma01" 0.283571179831301 0.15078815970188 -0.0155404291365198 0.582682788799121
4 15 0.1 0.3 "MI-R1" "gamma10" 0.326772279383414 0.104029802509721 0.121721533542694 0.531823025224135
4 15 0.1 0.3 "MI-R1" "gamma01" 0.534628276386947 0.320063138935334 -0.0947016567362849 1.16395820951018
4 15 0.1 0.3 "MI-R2" "gamma10" 0.303042540506295 0.111963526035673 0.0810022323426034 0.525082848669987
4 15 0.1 0.3 "MI-R2" "gamma01" 0.571451334465206 0.344588049664511 -0.109651560519441 1.25255422944985
2 30 0.1 0 "MI-R1" "gamma10" 0.0821780122977937 0.0841294150978547 -0.087753183498623 0.25210920809421
2 30 0.1 0 "MI-R1" "gamma01" 0.306483306467255 0.188574063185532 -0.0674173016949133 0.680383914629423
2 30 0.1 0 "MI-R2" "gamma10" 0.142908584965964 0.0787816711375961 -0.0150494437131674 0.300866613645095
2 30 0.1 0 "MI-R2" "gamma01" 0.354641102094388 0.186831262770082 -0.0133929138802793 0.722675118069055
3 60 0.1 0 "MI-R1" "gamma10" 0.19765888132451 0.0526335100932719 0.0929036008945028 0.302414161754517
3 60 0.1 0 "MI-R1" "gamma01" 0.17457788016357 0.132247184612517 -0.0851975498581353 0.434353310185275
3 60 0.1 0 "MI-R2" "gamma10" 0.188357530546293 0.0502774552009051 0.0889358728456157 0.287779188246971
3 60 0.1 0 "MI-R2" "gamma01" 0.207894574262899 0.135628059851121 -0.0585049202670332 0.474294068792831
4 15 0.1 0.3 "MI-R1" "gamma10" 0.224748766120158 0.093827988158223 0.0371764481756645 0.412321084064651
4 15 0.1 0.3 "MI-R1" "gamma01" 0.364172733116741 0.200289196145177 -0.0297946902169678 0.75814015645045
4 15 0.1 0.3 "MI-R2" "gamma10" 0.238436577848686 0.0959091972432086 0.0465149119513724 0.430358243745999
4 15 0.1 0.3 "MI-R2" "gamma01" 0.382644726223427 0.201991166773004 -0.016307227266126 0.78159667971298
1 15 0.1 0 "MI-R1" "gamma10" 0.276248474934178 0.0963717617302799 0.0850740839590992 0.467422865909257
1 15 0.1 0 "MI-R1" "gamma01" 0.466252655991245 0.297858916599119 -0.119617628048332 1.05212294003082
1 15 0.1 0 "MI-R2" "gamma10" 0.294865156158472 0.0939795786562283 0.108869700602097 0.480860611714847
1 15 0.1 0 "MI-R2" "gamma01" 0.530161943724051 0.370302642062141 -0.205564338339951 1.26588822578805
5 30 0.1 0.3 "MI-R1" "gamma10" 0.183536170647378 0.0763919059175732 0.032432304322558 0.334640036972198
5 30 0.1 0.3 "MI-R1" "gamma01" 0.186142867212802 0.152271520849798 -0.113381841694637 0.48566757612024
5 30 0.1 0.3 "MI-R2" "gamma10" 0.189878590819777 0.0927618614123905 0.00143165106104595 0.378325530578508
5 30 0.1 0.3 "MI-R2" "gamma01" 0.20127459697203 0.157339984040934 -0.107998734747468 0.510547928691527
5 30 0.1 0.3 "MI-R1" "gamma10" 0.196349075604287 0.0686031450674433 0.0601152002413232 0.33258295096725
5 30 0.1 0.3 "MI-R1" "gamma01" 0.187726515448825 0.189729283817391 -0.185154435490451 0.5606074663881
5 30 0.1 0.3 "MI-R2" "gamma10" 0.217337787481643 0.0633878336359093 0.0923863886520083 0.342289186311279
5 30 0.1 0.3 "MI-R2" "gamma01" 0.235598636629392 0.209408984658523 -0.17829309075163 0.649490364010414
6 60 0.1 0.3 "MI-R1" "gamma10" 0.330296874170126 0.046457197037581 0.237707192173542 0.422886556166711
6 60 0.1 0.3 "MI-R1" "gamma01" 0.45520613500341 0.159667232014002 0.139223485616839 0.77118878438998
6 60 0.1 0.3 "MI-R2" "gamma10" 0.318535875147918 0.039445092007969 0.241111793912666 0.39595995638317
6 60 0.1 0.3 "MI-R2" "gamma01" 0.460523163913252 0.159590971972665 0.14574036124274 0.775305966583764
1 15 0.1 0 "MI-R1" "gamma10" 0.168804312919251 0.113020895920124 -0.0564595410815328 0.394068166920036
1 15 0.1 0 "MI-R1" "gamma01" 0.222923194570319 0.302778850874275 -0.371279349815285 0.817125738955923
1 15 0.1 0 "MI-R2" "gamma10" 0.172205993384556 0.108402247934224 -0.0425328478434277 0.38694483461254
1 15 0.1 0 "MI-R2" "gamma01" 0.197691253683455 0.328719074454813 -0.447153655593099 0.842536162960009
5 30 0.1 0.3 "MI-R1" "gamma10" 0.205841584140285 0.0691363317563269 0.0687241817287637 0.342958986551805
5 30 0.1 0.3 "MI-R1" "gamma01" 0.177611653601724 0.144570745255948 -0.106974575526003 0.462197882729452
5 30 0.1 0.3 "MI-R2" "gamma10" 0.213368009554704 0.0671435218309329 0.0807118797733454 0.346024139336062
5 30 0.1 0.3 "MI-R2" "gamma01" 0.237829052524016 0.15952254131589 -0.0770621603519451 0.552720265399977
6 60 0.1 0.3 "MI-R1" "gamma10" 0.2561769723619 0.0547362334422314 0.147124082649495 0.365229862074305
6 60 0.1 0.3 "MI-R1" "gamma01" 0.319515549174059 0.136890255970282 0.0504358339020099 0.588595264446108
6 60 0.1 0.3 "MI-R2" "gamma10" 0.249122033558596 0.0575890000510925 0.133571244018263 0.364672823098929
6 60 0.1 0.3 "MI-R2" "gamma01" 0.342939543843904 0.152353591155736 0.0427729653122816 0.643106122375527
1 15 0.1 0 "MI-R1" "gamma10" 0.562465344682805 0.0810918830204384 0.403011319517707 0.721919369847903
1 15 0.1 0 "MI-R1" "gamma01" 0.747250591648989 0.346362008075393 0.0634857538095388 1.43101542948844
1 15 0.1 0 "MI-R2" "gamma10" 0.559257214212936 0.0756252200023181 0.410864596681186 0.707649831744686
1 15 0.1 0 "MI-R2" "gamma01" 0.780847471057333 0.332828373108293 0.126713908593339 1.43498103352133
5 30 0.1 0.3 "MI-R1" "gamma10" 0.232931433142413 0.0702905081652534 0.0941698774025207 0.371692988882305
5 30 0.1 0.3 "MI-R1" "gamma01" 0.308894220263184 0.218709531112658 -0.121398049439845 0.739186489966212
5 30 0.1 0.3 "MI-R2" "gamma10" 0.25672123668819 0.0677945684140839 0.123162029377672 0.390280443998709
5 30 0.1 0.3 "MI-R2" "gamma01" 0.270572708683666 0.221817697024981 -0.16608001129922 0.707225428666551
1 15 0.1 0 "MI-R1" "gamma10" 0.123659344741482 0.0964119388119997 -0.0667535581622017 0.314072247645165
1 15 0.1 0 "MI-R1" "gamma01" 0.457858385268968 0.332984139438673 -0.20135758690957 1.1170743574475
1 15 0.1 0 "MI-R2" "gamma10" 0.128611221998817 0.0940728684911496 -0.0571600445365762 0.314382488534211
1 15 0.1 0 "MI-R2" "gamma01" 0.459117975661233 0.346577411579089 -0.227393187022653 1.14562913834512
4 15 0.1 0.3 "MI-R1" "gamma10" 0.202820542744587 0.0906544410876897 0.0236734997237519 0.381967585765423
4 15 0.1 0.3 "MI-R1" "gamma01" 0.291839766483131 0.213352320242033 -0.127256839586476 0.710936372552737
4 15 0.1 0.3 "MI-R2" "gamma10" 0.217453844345038 0.0878473739466024 0.044647238333808 0.390260450356269
4 15 0.1 0.3 "MI-R2" "gamma01" 0.304644135364518 0.217554377912842 -0.122856105235557 0.732144375964593
3 60 0.1 0 "MI-R1" "gamma10" 0.264857289515818 0.0495664712727662 0.166145627767843 0.363568951263794
3 60 0.1 0 "MI-R1" "gamma01" 0.395457106333232 0.14727413647773 0.106271463536096 0.684642749130369
3 60 0.1 0 "MI-R2" "gamma10" 0.281340406357999 0.0509515509827824 0.179622584985317 0.383058227730681
3 60 0.1 0 "MI-R2" "gamma01" 0.418248493749709 0.147483231307944 0.128421540438632 0.708075447060787
4 15 0.1 0.3 "MI-R1" "gamma10" 0.216210077184 0.104965339823633 0.00501510940748631 0.427405044960514
4 15 0.1 0.3 "MI-R1" "gamma01" 0.504080344108054 0.191925845427529 0.120736887121178 0.887423801094931
4 15 0.1 0.3 "MI-R2" "gamma10" 0.209315094561186 0.0935429394958161 0.0242168136124924 0.39441337550988
4 15 0.1 0.3 "MI-R2" "gamma01" 0.534370962609909 0.162884350323879 0.213146987000954 0.855594938218864
2 30 0.1 0 "MI-R1" "gamma10" 0.300472211186846 0.0578719502470045 0.186875522111246 0.414068900262445
2 30 0.1 0 "MI-R1" "gamma01" 0.239146827929076 0.133017421751849 -0.0229162738253743 0.501209929683526
2 30 0.1 0 "MI-R2" "gamma10" 0.315636622041605 0.0633171687051425 0.190319210105747 0.440954033977464
2 30 0.1 0 "MI-R2" "gamma01" 0.278851837740726 0.137760349521564 0.0082853401328733 0.549418335348579
3 60 0.1 0 "MI-R1" "gamma10" 0.202155630865422 0.0541381943317862 0.0944571624581184 0.309854099272725
3 60 0.1 0 "MI-R1" "gamma01" 0.325631856663106 0.146235378314763 0.0372186966583273 0.614045016667886
3 60 0.1 0 "MI-R2" "gamma10" 0.200449522198476 0.0575700259558955 0.0850113122096653 0.315887732187286
3 60 0.1 0 "MI-R2" "gamma01" 0.362869450995896 0.146208443416127 0.0751535787189939 0.650585323272798
4 15 0.1 0.3 "MI-R1" "gamma10" 0.340781359520373 0.0928926928846182 0.157568016834281 0.523994702206466
4 15 0.1 0.3 "MI-R1" "gamma01" -0.0212269096767897 0.300477006848006 -0.613166384522862 0.570712565169282
4 15 0.1 0.3 "MI-R2" "gamma10" 0.326874881631768 0.0970066165959758 0.134372316357032 0.519377446906504
4 15 0.1 0.3 "MI-R2" "gamma01" 0.00148888360570571 0.308946999848547 -0.606239231208211 0.609216998419623
2 30 0.1 0 "MI-R1" "gamma10" 0.173325606421484 0.0674470623719346 0.0380835160531878 0.308567696789779
2 30 0.1 0 "MI-R1" "gamma01" 0.264191118615691 0.225948378127389 -0.180781739669184 0.709163976900566
2 30 0.1 0 "MI-R2" "gamma10" 0.16265680312096 0.0600382759492216 0.043724365523913 0.281589240718008
2 30 0.1 0 "MI-R2" "gamma01" 0.277588778504288 0.300829343001298 -0.323685975867131 0.878863532875707
3 60 0.1 0 "MI-R1" "gamma10" 0.277350405803881 0.0453772804608982 0.1878288502948 0.366871961312963
3 60 0.1 0 "MI-R1" "gamma01" 0.401076612234961 0.136918535465222 0.13242109946532 0.669732125004602
3 60 0.1 0 "MI-R2" "gamma10" 0.267425868736716 0.0446160294652432 0.179441487070352 0.35541025040308
3 60 0.1 0 "MI-R2" "gamma01" 0.467912979106692 0.158700786172934 0.153437587558581 0.782388370654804
4 15 0.1 0.3 "MI-R1" "gamma10" 0.0660096645102543 0.110721423122492 -0.15282653635488 0.284845865375389
4 15 0.1 0.3 "MI-R1" "gamma01" 0.700902826630483 0.2897448030548 0.131454806419539 1.27035084684143
4 15 0.1 0.3 "MI-R2" "gamma10" 0.0658164210856333 0.110950134865952 -0.153838342648541 0.285471184819807
4 15 0.1 0.3 "MI-R2" "gamma01" 0.678901973372466 0.267645014514397 0.154166674110923 1.20363727263401
2 30 0.1 0 "MI-R1" "gamma10" 0.237386815214478 0.0688009176213903 0.100848006509214 0.373925623919741
2 30 0.1 0 "MI-R1" "gamma01" 0.337936098417242 0.156361024228345 0.0297716839095599 0.646100512924925
2 30 0.1 0 "MI-R2" "gamma10" 0.235725698034842 0.0629747842148026 0.111873070049913 0.35957832601977
2 30 0.1 0 "MI-R2" "gamma01" 0.398500885533752 0.165970494802052 0.0717520891562412 0.725249681911262
3 60 0.1 0 "MI-R1" "gamma10" 0.220140632590604 0.0462085006544619 0.128119656224576 0.312161608956632
3 60 0.1 0 "MI-R1" "gamma01" 0.358224672977162 0.138057267721138 0.0863336874154329 0.63011565853889
3 60 0.1 0 "MI-R2" "gamma10" 0.209616467556541 0.0446517159454669 0.121103023264528 0.298129911848554
3 60 0.1 0 "MI-R2" "gamma01" 0.355827500097196 0.135310713448759 0.0897782640914542 0.621876736102938
4 15 0.1 0.3 "MI-R1" "gamma10" 0.0832751446842607 0.119983718209771 -0.157143000375452 0.323693289743973
4 15 0.1 0.3 "MI-R1" "gamma01" 0.229226566006281 0.232761751224841 -0.235532369320693 0.693985501333254
4 15 0.1 0.3 "MI-R2" "gamma10" 0.147375155505562 0.104203669275938 -0.0583117524984252 0.35306206350955
4 15 0.1 0.3 "MI-R2" "gamma01" 0.203439109153208 0.239583934785431 -0.269493327533 0.676371545839416
1 15 0.1 0 "MI-R1" "gamma10" 0.242509139687535 0.105860632930133 0.0306274255503263 0.454390853824744
1 15 0.1 0 "MI-R1" "gamma01" 0.377772362029759 0.226429324464233 -0.0670099630254 0.822554687084918
1 15 0.1 0 "MI-R2" "gamma10" 0.260603996958237 0.0979957988131975 0.0656443666670573 0.455563627249416
1 15 0.1 0 "MI-R2" "gamma01" 0.396953487958093 0.242698202964614 -0.0791607446348455 0.873067720551031
6 60 0.1 0.3 "MI-R1" "gamma10" 0.204284964356208 0.0543057225376512 0.0962581631945846 0.312311765517831
6 60 0.1 0.3 "MI-R1" "gamma01" 0.315163025021713 0.147410935638742 0.0251879064307181 0.605138143612708
6 60 0.1 0.3 "MI-R2" "gamma10" 0.204179722685216 0.0558033675491434 0.0928279553028766 0.315531490067555
6 60 0.1 0.3 "MI-R2" "gamma01" 0.34834768216144 0.149886844038564 0.053928629971194 0.642766734351687
1 15 0.1 0 "MI-R1" "gamma10" 0.112795322391301 0.0863303116503007 -0.0575193765981978 0.283110021380799
1 15 0.1 0 "MI-R1" "gamma01" 0.632097999314786 0.29848645258253 0.046535196055036 1.21766080257454
1 15 0.1 0 "MI-R2" "gamma10" 0.175194546492023 0.0952365986085357 -0.0151207012932464 0.365509794277292
1 15 0.1 0 "MI-R2" "gamma01" 0.649684690186134 0.290548719736231 0.0784833405807981 1.22088603979147
5 30 0.1 0.3 "MI-R1" "gamma10" 0.185490763516205 0.0845354082957626 0.0148275430986882 0.356153983933723
5 30 0.1 0.3 "MI-R1" "gamma01" 0.528216343544559 0.181586091268555 0.17036487637266 0.886067810716458
5 30 0.1 0.3 "MI-R2" "gamma10" 0.225774004053339 0.0660128703617246 0.0960112829080847 0.355536725198593
5 30 0.1 0.3 "MI-R2" "gamma01" 0.533210789705264 0.180172898506755 0.178311672038159 0.888109907372368
1 15 0.1 0 "MI-R1" "gamma10" 0.196723977707079 0.0924655904711321 0.0128476019862586 0.380600353427899
1 15 0.1 0 "MI-R1" "gamma01" 0.510643770309854 0.199335101353307 0.115240409093208 0.9060471315265
1 15 0.1 0 "MI-R2" "gamma10" 0.22843798653488 0.0900617332115527 0.0489000646425805 0.40797590842718
1 15 0.1 0 "MI-R2" "gamma01" 0.498639379036037 0.181374237176053 0.141982035468749 0.855296722603325
5 30 0.1 0.3 "MI-R1" "gamma10" 0.364515816269904 0.0752877542011276 0.214495299660533 0.514536332879274
5 30 0.1 0.3 "MI-R1" "gamma01" 0.277233532547322 0.179100882943302 -0.0746213014998812 0.629088366594525
5 30 0.1 0.3 "MI-R2" "gamma10" 0.313687037013176 0.0753252559716998 0.164263919149494 0.463110154876857
