"ID" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
6 60 0.1 0.3 "MI-R2" "gamma10" 0.188244549018578 0.0480820802210221 0.0928765172407132 0.283612580796444
6 60 0.1 0.3 "MI-R2" "gamma01" 0.352785148967734 0.119034950566133 0.11817279776485 0.587397500170618
1 15 0.1 0 "MI-R1" "gamma10" 0.206482763995944 0.0851586103819655 0.0390059279812213 0.373959600010666
1 15 0.1 0 "MI-R1" "gamma01" 0.483279633712954 0.188128992786132 0.111378669449799 0.85518059797611
1 15 0.1 0 "MI-R2" "gamma10" 0.21245391062874 0.093166616729213 0.027714584096668 0.397193237160812
1 15 0.1 0 "MI-R2" "gamma01" 0.523175944199649 0.201699497572587 0.124748167389952 0.921603721009345
5 30 0.1 0.3 "MI-R1" "gamma10" 0.12802245958264 0.0653401104335933 -0.00201364867466844 0.258058567839949
5 30 0.1 0.3 "MI-R1" "gamma01" 0.42062065774287 0.194429309274264 0.0366364574564549 0.804604858029285
5 30 0.1 0.3 "MI-R2" "gamma10" 0.113329249741774 0.0609462332427774 -0.00694797083491572 0.233606470318463
5 30 0.1 0.3 "MI-R2" "gamma01" 0.410726118047687 0.201933639983781 0.0104972288423029 0.810955007253072
6 60 0.1 0.3 "MI-R1" "gamma10" 0.252777569076907 0.0422895941854003 0.169445304628599 0.336109833525216
6 60 0.1 0.3 "MI-R1" "gamma01" 0.31416785930308 0.140466971399416 0.037528945566646 0.590806773039514
6 60 0.1 0.3 "MI-R2" "gamma10" 0.244842416296816 0.041173275860778 0.163772231756988 0.325912600836643
6 60 0.1 0.3 "MI-R2" "gamma01" 0.308119383463184 0.144693133790391 0.0221638532356671 0.594074913690701
1 15 0.1 0 "MI-R1" "gamma10" 0.143667521991955 0.0890554581674662 -0.032810933161185 0.320145977145096
1 15 0.1 0 "MI-R1" "gamma01" 0.0125696525211694 0.332875684108863 -0.642484922631617 0.667624227673956
1 15 0.1 0 "MI-R2" "gamma10" 0.137884640417285 0.085625984125227 -0.0311236732932288 0.306892954127798
1 15 0.1 0 "MI-R2" "gamma01" 0.0485081195053757 0.318702428991072 -0.577437279253003 0.674453518263754
5 30 0.1 0.3 "MI-R1" "gamma10" 0.202215659691734 0.080511786795081 0.0393687650974117 0.365062554286056
5 30 0.1 0.3 "MI-R1" "gamma01" 0.702421801321054 0.251429520857822 0.202397680674876 1.20244592196723
5 30 0.1 0.3 "MI-R2" "gamma10" 0.185002649050642 0.0737199875558139 0.03763113021456 0.332374167886724
5 30 0.1 0.3 "MI-R2" "gamma01" 0.710268952029861 0.26866380035896 0.171771005954635 1.24876689810509
6 60 0.1 0.3 "MI-R1" "gamma10" 0.164904789879403 0.0492706980315216 0.0674374853644904 0.262372094394315
6 60 0.1 0.3 "MI-R1" "gamma01" 0.40481457278814 0.159045891252078 0.0913533845789413 0.718275760997339
6 60 0.1 0.3 "MI-R2" "gamma10" 0.143991549401517 0.0479046016111218 0.0494788178093868 0.238504280993648
6 60 0.1 0.3 "MI-R2" "gamma01" 0.44590244351072 0.167264745121335 0.116159411039422 0.775645475982017
2 30 0.1 0 "MI-R1" "gamma10" 0.130308296557902 0.0774556430448277 -0.0251701183074378 0.285786711423241
2 30 0.1 0 "MI-R1" "gamma01" 0.0814675089185865 0.185454471558054 -0.282056514977053 0.444991532814226
2 30 0.1 0 "MI-R2" "gamma10" 0.0879492760974464 0.063775758631481 -0.037328891878331 0.213227444073224
2 30 0.1 0 "MI-R2" "gamma01" 0.0900174294350523 0.21260423467601 -0.327472661099143 0.507507519969247
3 60 0.1 0 "MI-R1" "gamma10" 0.148378927064781 0.0544970620169129 0.0394996561293352 0.257258198000228
3 60 0.1 0 "MI-R1" "gamma01" 0.110007525305965 0.135984832319229 -0.15833444651302 0.378349497124951
3 60 0.1 0 "MI-R2" "gamma10" 0.128917770435518 0.0518620045077898 0.0258408960842831 0.231994644786754
3 60 0.1 0 "MI-R2" "gamma01" 0.0776843359505686 0.13735372230654 -0.193031732070136 0.348400403971274
4 15 0.1 0.3 "MI-R1" "gamma10" 0.197655391079558 0.108368964643641 -0.0172545827056958 0.412565364864812
4 15 0.1 0.3 "MI-R1" "gamma01" 0.174290708218074 0.317118207419668 -0.449636732501452 0.798218148937601
4 15 0.1 0.3 "MI-R2" "gamma10" 0.220395726782563 0.133651521164415 -0.051576044808644 0.49236749837377
4 15 0.1 0.3 "MI-R2" "gamma01" 0.168716794038596 0.378809144515873 -0.590907678595864 0.928341266673056
2 30 0.1 0 "MI-R1" "gamma10" 0.0829521549584062 0.0789574837295043 -0.074059813295162 0.239964123211974
2 30 0.1 0 "MI-R1" "gamma01" 0.121667160200471 0.14921427317107 -0.172040695787969 0.415375016188911
2 30 0.1 0 "MI-R2" "gamma10" 0.0871667713757757 0.0811729346733446 -0.0751449699862683 0.24947851273782
2 30 0.1 0 "MI-R2" "gamma01" 0.125325418830672 0.148081161805173 -0.165705139693021 0.416355977354364
3 60 0.1 0 "MI-R1" "gamma10" 0.160642647670687 0.0475809472458891 0.0667493666229707 0.254535928718403
3 60 0.1 0 "MI-R1" "gamma01" 0.353509369363317 0.147699275510374 0.0604999533415917 0.646518785385042
3 60 0.1 0 "MI-R2" "gamma10" 0.159883993339316 0.0448031130792051 0.0717920977100439 0.247975888968588
3 60 0.1 0 "MI-R2" "gamma01" 0.395741616278531 0.147894240065487 0.104575454792855 0.686907777764207
4 15 0.1 0.3 "MI-R1" "gamma10" 0.0965015830933207 0.125875023476267 -0.157162688920839 0.35016585510748
4 15 0.1 0.3 "MI-R1" "gamma01" -0.244625521129652 0.803449053505028 -1.89570511827879 1.40645407601949
4 15 0.1 0.3 "MI-R2" "gamma10" 0.0806745444863255 0.11901435247424 -0.156810981696831 0.318160070669482
4 15 0.1 0.3 "MI-R2" "gamma01" -0.372694110857599 0.823020527582194 -2.03477795457768 1.28938973286248
3 60 0.1 0 "MI-R1" "gamma10" 0.203959221317736 0.0452158821872529 0.114371429397512 0.29354701323796
