"ID" "gamma01" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
14 0.4 15 0.1 0.3 "CD" "gamma10" 0.044915361026488 0.0860752581137846 -0.125189431129735 0.215020153182711
14 0.4 15 0.1 0.3 "CD" "gamma01" 0.312145149149229 0.270525380596649 -0.272289403869438 0.896579702167897
14 0.4 15 0.1 0.3 "LD" "gamma10" 0.0213253733302789 0.100384184216508 -0.177717920381669 0.220368667042226
14 0.4 15 0.1 0.3 "LD" "gamma01" 0.363604786032247 0.313654377171586 -0.314004299371605 1.0412138714361
14 0.4 15 0.1 0.3 "MI-R" "gamma10" 0.0275794169148929 0.0952797144670864 -0.160308791760955 0.215467625590741
14 0.4 15 0.1 0.3 "MI-R" "gamma01" 0.34009634958282 0.338176375118539 -0.325177038197124 1.00536973736276
14 0.4 15 0.1 0.3 "MI-a" "gamma10" 0.0275794169148929 0.0952797144670864 -0.162333215781558 0.217492049611344
14 0.4 15 0.1 0.3 "MI-a" "gamma01" 0.34009634958282 0.338176375118539 -0.42211997705146 1.1023126762171
14 0.4 15 0.1 0.3 "bayes" "gamma10" 0.0282479650051735 0.0981175132372339 -0.164058827192437 0.220554757202784
14 0.4 15 0.1 0.3 "bayes" "gamma01" 0.447089039496788 0.45536892671054 -0.445417656534531 1.33959573552811
11 0 60 0.3 0 "CD" "gamma10" 0.220345712261198 0.0416232206285712 0.138599972520009 0.302091452002386
11 0 60 0.3 0 "CD" "gamma01" -0.00894732757571419 0.136475625318346 -0.282132972935102 0.264238317783674
11 0 60 0.3 0 "LD" "gamma10" 0.198996859384896 0.0477773382615966 0.105086296674588 0.292907422095205
11 0 60 0.3 0 "LD" "gamma01" 0.00952839358021629 0.132932287288597 -0.256564490092786 0.275621277253219
11 0 60 0.3 0 "MI-R" "gamma10" 0.226010152565845 0.0509751209823123 0.124273152688306 0.327747152443385
11 0 60 0.3 0 "MI-R" "gamma01" -0.0285484426175959 0.148174375386217 -0.319084530394372 0.261987645159181
11 0 60 0.3 0 "MI-a" "gamma10" 0.226010152565845 0.0509751209823123 0.123940218059309 0.328080087072381
11 0 60 0.3 0 "MI-a" "gamma01" -0.0285484426175959 0.148174375386217 -0.325874546118733 0.268777660883542
11 0 60 0.3 0 "bayes" "gamma10" 0.220504085932664 0.04912998803632 0.124211078820593 0.316797093044735
11 0 60 0.3 0 "bayes" "gamma01" -0.0233160513697453 0.154857000005964 -0.326830194135355 0.280198091395864
3 0 30 0.1 0 "CD" "gamma10" 0.147380708203399 0.052221072881673 0.044610497094796 0.250150919312002
3 0 30 0.1 0 "CD" "gamma01" -0.110034268630381 0.230704098330271 -0.582610191291539 0.362541654030778
3 0 30 0.1 0 "LD" "gamma10" 0.143444801997363 0.0578727058357659 0.0293831619160271 0.2575064420787
3 0 30 0.1 0 "LD" "gamma01" 0.121875000587731 0.217494529544561 -0.323642347032745 0.567392348208206
3 0 30 0.1 0 "MI-R" "gamma10" 0.16096224243228 0.0583830063842583 0.0456012119622551 0.276323272902304
3 0 30 0.1 0 "MI-R" "gamma01" -0.151364239900739 0.263044804402241 -0.674005686134457 0.371277206332979
3 0 30 0.1 0 "MI-a" "gamma10" 0.16096224243228 0.0583830063842583 0.0449658924558426 0.276958592408717
3 0 30 0.1 0 "MI-a" "gamma01" -0.151364239900739 0.263044804402241 -0.712375615753102 0.409647135951624
3 0 30 0.1 0 "bayes" "gamma10" 0.177002124385885 0.0604881059967459 0.0584476151392219 0.295556633632548
3 0 30 0.1 0 "bayes" "gamma01" -0.169124330773211 0.27402996802234 -0.706213198781661 0.367964537235238
7 0 15 0.3 0 "CD" "gamma10" 0.165958157084945 0.0854367007615958 -0.00288469676224318 0.334801010932132
7 0 15 0.3 0 "CD" "gamma01" 0.0850886843483756 0.162386321899233 -0.265725635721005 0.435903004417756
7 0 15 0.3 0 "LD" "gamma10" 0.151382991312919 0.0941257847506862 -0.0352933026817815 0.338059285307619
7 0 15 0.3 0 "LD" "gamma01" 0.0291837607230823 0.189143329543885 -0.379435560002539 0.437803081448704
7 0 15 0.3 0 "MI-R" "gamma10" 0.126651733258032 0.0920359758722147 -0.0553081304957418 0.308611597011805
7 0 15 0.3 0 "MI-R" "gamma01" 0.0773780825870162 0.184134565648057 -0.283838760064781 0.438594925238813
7 0 15 0.3 0 "MI-a" "gamma10" 0.126651733258032 0.0920359758722147 -0.0573821306951081 0.310685597211171
7 0 15 0.3 0 "MI-a" "gamma01" 0.0773780825870162 0.184134565648057 -0.330908919611535 0.485665084785567
7 0 15 0.3 0 "bayes" "gamma10" 0.148135542147612 0.0984337019182423 -0.0447909684770937 0.341062052772318
7 0 15 0.3 0 "bayes" "gamma01" 0.0706829160067848 0.240023977640374 -0.399755435594395 0.541121267607965
10 0.4 30 0.3 0 "CD" "gamma10" 0.167967616184633 0.0697785026924363 0.0306446724604985 0.305290559908768
10 0.4 30 0.3 0 "CD" "gamma01" 0.589327465463983 0.180205907346724 0.220192397861261 0.958462533066704
10 0.4 30 0.3 0 "LD" "gamma10" 0.089519643926688 0.0843631276632414 -0.0768061994417581 0.255845487295134
10 0.4 30 0.3 0 "LD" "gamma01" 0.405348013254097 0.187530599506456 0.0212089939199297 0.789487032588264
10 0.4 30 0.3 0 "MI-R" "gamma10" 0.0728762565239686 0.0861912909633981 -0.0991107875878629 0.2448633006358
10 0.4 30 0.3 0 "MI-R" "gamma01" 0.537898002689619 0.201381753091421 0.140421749306233 0.935374256073005
10 0.4 30 0.3 0 "MI-a" "gamma10" 0.0728762565239686 0.0861912909633981 -0.100245707162566 0.245998220210503
10 0.4 30 0.3 0 "MI-a" "gamma01" 0.537898002689619 0.201381753091421 0.114997186711318 0.960798818667919
10 0.4 30 0.3 0 "bayes" "gamma10" 0.0734085509889644 0.0880835328021161 -0.0992320009342355 0.246049102912164
10 0.4 30 0.3 0 "bayes" "gamma01" 0.55473555628627 0.201726686322839 0.159358516372896 0.950112596199644
16 0.4 30 0.1 0.3 "CD" "gamma10" 0.261483429500822 0.0601828887074513 0.143044496015007 0.379922362986636
16 0.4 30 0.1 0.3 "CD" "gamma01" 0.410489321313988 0.183140350454796 0.0353433194914994 0.785635323136477
16 0.4 30 0.1 0.3 "LD" "gamma10" 0.238624923004817 0.0712973073183114 0.0980549024078972 0.379194943601737
16 0.4 30 0.1 0.3 "LD" "gamma01" 0.274866978303975 0.190915814724509 -0.116206340059368 0.665940296667317
16 0.4 30 0.1 0.3 "MI-R" "gamma10" 0.22783872209836 0.0734079443608604 0.0815022892285903 0.374175154968131
16 0.4 30 0.1 0.3 "MI-R" "gamma01" 0.31297200520635 0.192269842748641 -0.0639636434893903 0.68990765390209
16 0.4 30 0.1 0.3 "MI-a" "gamma10" 0.22783872209836 0.0734079443608604 0.0805524382730546 0.375125005923666
16 0.4 30 0.1 0.3 "MI-a" "gamma01" 0.31297200520635 0.192269842748641 -0.0830641510806504 0.70900816149335
16 0.4 30 0.1 0.3 "bayes" "gamma10" 0.233995063326683 0.0738641734811076 0.0892239435558935 0.378766183097472
16 0.4 30 0.1 0.3 "bayes" "gamma01" 0.386624662442175 0.231930033626255 -0.0679498503984481 0.841199175282798
20 0.4 15 0.3 0.3 "CD" "gamma10" 0.143776979626813 0.0846631861003658 -0.0235372287819329 0.31109118803556
20 0.4 15 0.3 0.3 "CD" "gamma01" 0.430203669614683 0.197153146439374 0.00428019152403969 0.856127147705326
20 0.4 15 0.3 0.3 "LD" "gamma10" 0.0774886971420679 0.109561281271987 -0.13977543506992 0.294752829354056
20 0.4 15 0.3 0.3 "LD" "gamma01" 0.371189963003803 0.240081226003512 -0.147473992659343 0.88985391866695
20 0.4 15 0.3 0.3 "MI-R" "gamma10" 0.087502887235407 0.114131716544313 -0.140765228092299 0.315771002563114
