"ID" "N2" "ICC" "beta" "method" "parameter" "est" "se" "ci_l" "ci_u"
2 30 0.1 0 "MI-R1" "gamma01" 0.0969702799132123 0.214553307006066 -0.325047224753047 0.518987784579472
2 30 0.1 0 "MI-R2" "gamma10" 0.270766980732742 0.0594388021211615 0.153682992355357 0.387850969110126
2 30 0.1 0 "MI-R2" "gamma01" 0.166849318015353 0.232610630604104 -0.292354172376715 0.626052808407422
3 60 0.1 0 "MI-R1" "gamma10" 0.150451291879666 0.0443168664712441 0.063322386687111 0.23758019707222
3 60 0.1 0 "MI-R1" "gamma01" 0.539325234064928 0.172388687536779 0.194431009980152 0.884219458149705
3 60 0.1 0 "MI-R2" "gamma10" 0.126225754286986 0.0486424727799328 0.0297139861013709 0.222737522472601
3 60 0.1 0 "MI-R2" "gamma01" 0.513151527152187 0.169909385991673 0.176770208105365 0.849532846199008
4 15 0.1 0.3 "MI-R1" "gamma10" 0.0359800304237736 0.121374719465746 -0.209026736364828 0.280986797212375
4 15 0.1 0.3 "MI-R1" "gamma01" 0.0521806221222219 0.33112307740667 -0.598306599675322 0.702667843919766
4 15 0.1 0.3 "MI-R2" "gamma10" 0.0560414475552948 0.115315716521157 -0.175315052176051 0.287397947286641
4 15 0.1 0.3 "MI-R2" "gamma01" 0.0911778850225444 0.344890683994646 -0.586748593393381 0.76910436343847
2 30 0.1 0 "MI-R1" "gamma10" 0.147659081662028 0.0770153854274194 -0.00506993567707917 0.300388099001136
2 30 0.1 0 "MI-R1" "gamma01" 0.299966013532109 0.220807578455824 -0.133778512274356 0.733710539338573
2 30 0.1 0 "MI-R2" "gamma10" 0.146661136345485 0.0742225603949211 1.78073031363857e-05 0.293304465387834
2 30 0.1 0 "MI-R2" "gamma01" 0.284326695139736 0.218640511191483 -0.144773322588816 0.713426712868287
3 60 0.1 0 "MI-R1" "gamma10" 0.146110595142257 0.0458519975392516 0.055986266870591 0.236234923413923
3 60 0.1 0 "MI-R1" "gamma01" 0.401045096766172 0.168793189327755 0.0652571338629955 0.736833059669348
3 60 0.1 0 "MI-R2" "gamma10" 0.150330974693466 0.0495595120343231 0.0519111473064467 0.248750802080484
3 60 0.1 0 "MI-R2" "gamma01" 0.47315193733471 0.154069139648706 0.169965539308167 0.776338335361253
4 15 0.1 0.3 "MI-R1" "gamma10" 0.0105420638194503 0.128611334386951 -0.246992433524919 0.26807656116382
4 15 0.1 0.3 "MI-R1" "gamma01" 0.363800071444866 0.235319619549008 -0.0975157333845554 0.825115876274287
4 15 0.1 0.3 "MI-R2" "gamma10" 0.0344612959019171 0.121162878167501 -0.206345086552907 0.275267678356741
4 15 0.1 0.3 "MI-R2" "gamma01" 0.368015893999837 0.263263232286765 -0.148921525337318 0.884953313336993
2 30 0.1 0 "MI-R1" "gamma10" 0.151824448452765 0.0774119179539366 -0.00333919753633255 0.306988094441863
2 30 0.1 0 "MI-R1" "gamma01" 0.426391860656541 0.245892452757363 -0.0586015686965113 0.911385290009594
2 30 0.1 0 "MI-R2" "gamma10" 0.174251918658704 0.0796667405534594 0.0132124458597307 0.335291391457678
2 30 0.1 0 "MI-R2" "gamma01" 0.444554686084839 0.264434155674344 -0.0770128840035785 0.966122256173256
3 60 0.1 0 "MI-R1" "gamma10" 0.253800859550762 0.052714416617391 0.149017294061226 0.358584425040298
3 60 0.1 0 "MI-R1" "gamma01" 0.118093307892168 0.121339094405245 -0.119852385136756 0.356039000921091
3 60 0.1 0 "MI-R2" "gamma10" 0.273462877666911 0.0564053615374735 0.160335916051614 0.386589839282209
3 60 0.1 0 "MI-R2" "gamma01" 0.12518020996842 0.129642792279483 -0.129951018540555 0.380311438477395
4 15 0.1 0.3 "MI-R1" "gamma10" 0.187426352523921 0.105311121555751 -0.0223096326381879 0.397162337686029
4 15 0.1 0.3 "MI-R1" "gamma01" 0.270530143034421 0.365463065007956 -0.44673201816904 0.987792304237882
4 15 0.1 0.3 "MI-R2" "gamma10" 0.162828636973701 0.10727982633488 -0.0516586510065224 0.377315924953925
4 15 0.1 0.3 "MI-R2" "gamma01" 0.263930165314884 0.338341763634398 -0.39987223766156 0.927732568291327
2 30 0.1 0 "MI-R1" "gamma10" 0.16268362184414 0.0652547937209806 0.0330819883184956 0.292285255369785
2 30 0.1 0 "MI-R1" "gamma01" 0.610799549615539 0.23662101384038 0.145295184963206 1.07630391426787
2 30 0.1 0 "MI-R2" "gamma10" 0.154628320173989 0.0775425881191896 -0.00294249617886577 0.312199136526843
2 30 0.1 0 "MI-R2" "gamma01" 0.617143211583671 0.251619379660701 0.120291550231185 1.11399487293616
3 60 0.1 0 "MI-R1" "gamma10" 0.218681655857482 0.046572280720062 0.126550398145999 0.310812913568965
3 60 0.1 0 "MI-R1" "gamma01" 0.33059637834697 0.158540168859497 0.0192681989724703 0.64192455772147
3 60 0.1 0 "MI-R2" "gamma10" 0.198885753089871 0.0447037667657509 0.110769565351307 0.287001940828436
3 60 0.1 0 "MI-R2" "gamma01" 0.323120711147364 0.176016547357028 -0.0248778799256735 0.671119302220401
4 15 0.1 0.3 "MI-R1" "gamma10" 0.319550215549188 0.109284415758246 0.104910922951082 0.534189508147295
4 15 0.1 0.3 "MI-R1" "gamma01" 0.603610119645612 0.235394576187964 0.141179876513116 1.06604036277811
4 15 0.1 0.3 "MI-R2" "gamma10" 0.338904661495047 0.122406788583269 0.0957226446744416 0.582086678315652
4 15 0.1 0.3 "MI-R2" "gamma01" 0.62609619150783 0.238938159458631 0.157412807908262 1.0947795751074
1 15 0.1 0 "MI-R1" "gamma10" 0.298300230783666 0.0823936779547769 0.133941892677985 0.462658568889347
1 15 0.1 0 "MI-R1" "gamma01" 0.785020584433921 0.281869745969652 0.231871486986539 1.3381696818813
1 15 0.1 0 "MI-R2" "gamma10" 0.252424769044108 0.0956046866032234 0.0586809981042343 0.446168539983981
1 15 0.1 0 "MI-R2" "gamma01" 0.834026747230042 0.296140628703379 0.246227858525032 1.42182563593505
6 60 0.1 0.3 "MI-R1" "gamma10" 0.182019909399152 0.0479598289263693 0.0873645558113954 0.276675262986909
6 60 0.1 0.3 "MI-R1" "gamma01" 0.385309652967065 0.146580491776153 0.0969254466902016 0.673693859243929
6 60 0.1 0.3 "MI-R2" "gamma10" 0.168386536683808 0.0497099847408551 0.0697564192271253 0.267016654140491
6 60 0.1 0.3 "MI-R2" "gamma01" 0.433172637241915 0.140288904864927 0.157636883707116 0.708708390776715
2 30 0.1 0 "MI-R1" "gamma10" 0.190550782686773 0.0692229060644853 0.0530775377620512 0.328024027611496
2 30 0.1 0 "MI-R1" "gamma01" 0.245781090000452 0.190396854646138 -0.13237096849069 0.623933148491594
2 30 0.1 0 "MI-R2" "gamma10" 0.190836578154557 0.0653926726452895 0.0616343297672201 0.320038826541894
2 30 0.1 0 "MI-R2" "gamma01" 0.297637674861408 0.174652158459775 -0.0456106399935737 0.640885989716389
1 15 0.1 0 "MI-R1" "gamma10" 0.183719101752068 0.0952845403270741 -0.00521464225415064 0.372652845758287
1 15 0.1 0 "MI-R1" "gamma01" 0.357915914416528 0.245824689532127 -0.125398932053867 0.841230760886924
1 15 0.1 0 "MI-R2" "gamma10" 0.169219617757276 0.0947575279578898 -0.0179746219711115 0.356413857485663
1 15 0.1 0 "MI-R2" "gamma01" 0.434093645263131 0.250011561480739 -0.0573423284287322 0.925529618954995
6 60 0.1 0.3 "MI-R1" "gamma10" 0.234223551006323 0.0573497056027481 0.118459839986485 0.349987262026161
6 60 0.1 0.3 "MI-R1" "gamma01" 0.411565272559967 0.141318413500088 0.131008693884719 0.692121851235216
6 60 0.1 0.3 "MI-R2" "gamma10" 0.207117996308243 0.0563893261069507 0.0936838981956196 0.320552094420867
6 60 0.1 0.3 "MI-R2" "gamma01" 0.445809899818655 0.141727312137885 0.165469711885681 0.726150087751628
1 15 0.1 0 "MI-R1" "gamma10" 0.196407154646397 0.0884269218757806 0.0208792721731317 0.371935037119662
1 15 0.1 0 "MI-R1" "gamma01" 0.224845733708716 0.360705500741201 -0.489216507587147 0.938907975004579
1 15 0.1 0 "MI-R2" "gamma10" 0.185682277448216 0.0971538891273107 -0.00966203859641931 0.381026593492852
1 15 0.1 0 "MI-R2" "gamma01" 0.226811029675165 0.3984462915836 -0.560863068855391 1.01448512820572
5 30 0.1 0.3 "MI-R1" "gamma10" 0.258667341285927 0.0772515537691127 0.106190799535277 0.411143883036577
5 30 0.1 0.3 "MI-R1" "gamma01" 0.183008912262108 0.180089919785712 -0.170645040668396 0.536662865192611
5 30 0.1 0.3 "MI-R2" "gamma10" 0.231711592190005 0.0769462995375962 0.0799574827860237 0.383465701593986
5 30 0.1 0.3 "MI-R2" "gamma01" 0.250348305381073 0.185454142524675 -0.114417548430409 0.615114159192555
6 60 0.1 0.3 "MI-R1" "gamma10" 0.285050780890178 0.0534487863917405 0.17903610051787 0.391065461262486
6 60 0.1 0.3 "MI-R1" "gamma01" 0.401827807207493 0.115989922169517 0.172839852715757 0.63081576169923
6 60 0.1 0.3 "MI-R2" "gamma10" 0.274778873732377 0.049383835774461 0.177481469116442 0.372076278348311
6 60 0.1 0.3 "MI-R2" "gamma01" 0.449401010834987 0.105954534980565 0.241180947109412 0.657621074560561
1 15 0.1 0 "MI-R1" "gamma10" 0.22089163159087 0.106806135033985 0.00519997286978208 0.436583290311958
1 15 0.1 0 "MI-R1" "gamma01" 0.279654175174834 0.198891850899132 -0.113236224150978 0.672544574500647
1 15 0.1 0 "MI-R2" "gamma10" 0.243842935472219 0.094247274249485 0.0564140740939184 0.43127179685052
1 15 0.1 0 "MI-R2" "gamma01" 0.331267044009676 0.19103616175215 -0.0444431608287754 0.706977248848128
5 30 0.1 0.3 "MI-R1" "gamma10" 0.237950168598547 0.0705611511028173 0.0976338950237942 0.3782664421733
5 30 0.1 0.3 "MI-R1" "gamma01" 0.0355335220489855 0.286369965251579 -0.530515915339712 0.601582959437683
5 30 0.1 0.3 "MI-R2" "gamma10" 0.240505990415025 0.070048441718685 0.101603301767251 0.379408679062799
5 30 0.1 0.3 "MI-R2" "gamma01" 0.166768502712078 0.295967127312899 -0.418539073916124 0.752076079340281
6 60 0.1 0.3 "MI-R1" "gamma10" 0.221678053950342 0.0520852019150882 0.117970071206989 0.325386036693696
6 60 0.1 0.3 "MI-R1" "gamma01" 0.27765503538521 0.135372192296815 0.011898707575384 0.543411363195035
6 60 0.1 0.3 "MI-R2" "gamma10" 0.229922289367817 0.0476753160657672 0.135898383507532 0.323946195228102
6 60 0.1 0.3 "MI-R2" "gamma01" 0.320529586639413 0.14572477188604 0.0335577266203628 0.607501446658463
1 15 0.1 0 "MI-R1" "gamma10" 0.412877860251194 0.0932550145353657 0.229727039673778 0.596028680828611
1 15 0.1 0 "MI-R1" "gamma01" 0.231413520011655 0.209713801262437 -0.179814571347166 0.642641611370476
1 15 0.1 0 "MI-R2" "gamma10" 0.389498997921126 0.108301392358686 0.173615323967255 0.605382671874998
1 15 0.1 0 "MI-R2" "gamma01" 0.217734187775148 0.211243487379755 -0.196399033309705 0.631867408860001
5 30 0.1 0.3 "MI-R1" "gamma10" 0.231423114398508 0.0661856930917423 0.100313515120951 0.362532713676065
5 30 0.1 0.3 "MI-R1" "gamma01" 0.17997039670234 0.185445947331892 -0.184764077328258 0.544704870732938
5 30 0.1 0.3 "MI-R2" "gamma10" 0.23423733303743 0.066499146863777 0.1020631114788 0.366411554596059
5 30 0.1 0.3 "MI-R2" "gamma01" 0.197462447378712 0.179538031738044 -0.15485842101365 0.549783315771073
6 60 0.1 0.3 "MI-R1" "gamma10" 0.236632227113472 0.0472447887300807 0.143590248130562 0.329674206096382
6 60 0.1 0.3 "MI-R1" "gamma01" 0.30974671631358 0.108549349222398 0.0958107222913706 0.523682710335789
6 60 0.1 0.3 "MI-R2" "gamma10" 0.237061877107115 0.0533153382602356 0.130513662600844 0.343610091613386
6 60 0.1 0.3 "MI-R2" "gamma01" 0.342706878408822 0.108571283215703 0.129187791223311 0.556225965594334
1 15 0.1 0 "MI-R1" "gamma10" 0.291943463688562 0.0884433899232792 0.118139532207742 0.465747395169381
1 15 0.1 0 "MI-R1" "gamma01" 0.596824523217248 0.276603930429052 0.0459429521874777 1.14770609424702
1 15 0.1 0 "MI-R2" "gamma10" 0.253960142005828 0.10396941293474 0.0470469530036242 0.460873331008031
1 15 0.1 0 "MI-R2" "gamma01" 0.65553545365399 0.250785131223859 0.161681011101141 1.14938989620684
5 30 0.1 0.3 "MI-R1" "gamma10" 0.237189608588946 0.0729199028676635 0.0921215109315112 0.38225770624638
5 30 0.1 0.3 "MI-R1" "gamma01" 0.1581938093997 0.250404334503194 -0.334449079526934 0.650836698326334
5 30 0.1 0.3 "MI-R2" "gamma10" 0.230977965147358 0.0833525982008792 0.0624179432427668 0.39953798705195
5 30 0.1 0.3 "MI-R2" "gamma01" 0.0872162439603403 0.2800521562377 -0.46672155946102 0.641154047381701
6 60 0.1 0.3 "MI-R1" "gamma10" 0.156021892608723 0.0492202494016581 0.0581450531252853 0.253898732092161
6 60 0.1 0.3 "MI-R1" "gamma01" 0.396132130211769 0.159401231688676 0.0833685585925416 0.708895701830997
6 60 0.1 0.3 "MI-R2" "gamma10" 0.153150753130087 0.0453886275499731 0.0637105962819379 0.242590909978235
6 60 0.1 0.3 "MI-R2" "gamma01" 0.41217560823733 0.190954777603119 0.0331109396271481 0.791240276847513
6 60 0.1 0.3 "MI-R1" "gamma10" 0.172061369815224 0.049651414926691 0.0739490661838028 0.270173673446644
6 60 0.1 0.3 "MI-R1" "gamma01" 0.336770332657176 0.143049275050591 0.0562302458326538 0.617310419481699
6 60 0.1 0.3 "MI-R2" "gamma10" 0.16697838723696 0.0577067444762184 0.0510422992224569 0.282914475251464
6 60 0.1 0.3 "MI-R2" "gamma01" 0.379953575829247 0.185099047025308 0.00853622034320256 0.751370931315291
2 30 0.1 0 "MI-R1" "gamma10" 0.159251568543812 0.0717248374030243 0.018161118115535 0.30034201897209
2 30 0.1 0 "MI-R1" "gamma01" 0.389946320536526 0.225939478585702 -0.0555462206850004 0.835438861758052
2 30 0.1 0 "MI-R2" "gamma10" 0.176203842356335 0.0690638315785714 0.0404224705308219 0.311985214181848
2 30 0.1 0 "MI-R2" "gamma01" 0.45243228947469 0.232251477013815 -0.00342671243951631 0.908291291388896
3 60 0.1 0 "MI-R1" "gamma10" 0.120675002346414 0.0469424598969637 0.0280823590615965 0.213267645631232
3 60 0.1 0 "MI-R1" "gamma01" 0.449045922906139 0.169080007266308 0.110056204201442 0.788035641610836
3 60 0.1 0 "MI-R2" "gamma10" 0.11889581647413 0.0448770129894822 0.030674379363159 0.2071172535851
3 60 0.1 0 "MI-R2" "gamma01" 0.460453666646987 0.140622145818866 0.184495479577517 0.736411853716457
4 15 0.1 0.3 "MI-R1" "gamma10" 0.0759426684295064 0.109977725818773 -0.145534338409092 0.297419675268104
4 15 0.1 0.3 "MI-R1" "gamma01" 0.473657632921751 0.300351200534319 -0.118986364729261 1.06630163057276
4 15 0.1 0.3 "MI-R2" "gamma10" 0.100228987871666 0.107865355459075 -0.116209219555843 0.316667195299175
4 15 0.1 0.3 "MI-R2" "gamma01" 0.541046777666193 0.368684049484875 -0.186912430615913 1.2690059859483
2 30 0.1 0 "MI-R1" "gamma10" 0.0674720528826255 0.0657418125385679 -0.0618547466623179 0.196798852427569
2 30 0.1 0 "MI-R1" "gamma01" 0.27031311255312 0.148389563329242 -0.0212947317245122 0.561920956830751
2 30 0.1 0 "MI-R2" "gamma10" 0.0764966731205227 0.0828303359931136 -0.0904267441855622 0.243420090426608
2 30 0.1 0 "MI-R2" "gamma01" 0.259398873046837 0.156922914796823 -0.0487700393710554 0.56756778546473
3 60 0.1 0 "MI-R1" "gamma10" 0.232612209255006 0.0518073595277358 0.128986746264263 0.336237672245748
3 60 0.1 0 "MI-R1" "gamma01" 0.437050236690251 0.143014921266594 0.156653940194079 0.717446533186422
3 60 0.1 0 "MI-R2" "gamma10" 0.228997765190447 0.0486793099586947 0.132433496997963 0.325562033382932
3 60 0.1 0 "MI-R2" "gamma01" 0.446384372402518 0.15544625781608 0.14097894039976 0.751789804405276
4 15 0.1 0.3 "MI-R1" "gamma10" 0.0753809624383845 0.0856883713698155 -0.0948736922780075 0.245635617154776
4 15 0.1 0.3 "MI-R1" "gamma01" 0.506880798540104 0.3498656458102 -0.183688192615639 1.19744978969585
4 15 0.1 0.3 "MI-R2" "gamma10" 0.0920544919329444 0.0792248027713891 -0.0641674293643404 0.248276413230229
4 15 0.1 0.3 "MI-R2" "gamma01" 0.574168060094498 0.401828387790448 -0.224199460406512 1.37253558059551
1 15 0.1 0 "MI-R1" "gamma10" 0.442957902914486 0.122849798903385 0.193237759323119 0.692678046505853
1 15 0.1 0 "MI-R1" "gamma01" 0.482750241796575 0.326712854349972 -0.158240431470572 1.12374091506372
1 15 0.1 0 "MI-R2" "gamma10" 0.450448074571629 0.092226385339495 0.268986190205043 0.631909958938216
1 15 0.1 0 "MI-R2" "gamma01" 0.504120153975067 0.335606491043564 -0.154136240431132 1.16237654838127
5 30 0.1 0.3 "MI-R1" "gamma10" 0.290864887378866 0.0779002985030875 0.135656964349771 0.446072810407961
5 30 0.1 0.3 "MI-R1" "gamma01" 0.212042077247236 0.209715067790101 -0.201736925438026 0.625821079932499
5 30 0.1 0.3 "MI-R2" "gamma10" 0.252766580399836 0.0772343547856867 0.0994450360207616 0.40608812477891
5 30 0.1 0.3 "MI-R2" "gamma01" 0.226795685044944 0.19099600700899 -0.147638547011766 0.601229917101654
6 60 0.1 0.3 "MI-R1" "gamma10" 0.220754960508845 0.0405748490029392 0.141064131142566 0.300445789875124
6 60 0.1 0.3 "MI-R1" "gamma01" 0.125764390587013 0.161947034711275 -0.192126115426468 0.443654896600493
6 60 0.1 0.3 "MI-R2" "gamma10" 0.229457389945993 0.0458014887373905 0.138465220615472 0.320449559276514
6 60 0.1 0.3 "MI-R2" "gamma01" 0.194867634762791 0.168091051700038 -0.135708905373071 0.525444174898652
1 15 0.1 0 "MI-R1" "gamma10" 0.391844876785796 0.105564537372874 0.183754522572309 0.599935230999282
1 15 0.1 0 "MI-R1" "gamma01" 0.6991412195259 0.26562623972273 0.173015509508139 1.22526692954366
1 15 0.1 0 "MI-R2" "gamma10" 0.420817678550953 0.101346896495416 0.221529434078694 0.620105923023212
1 15 0.1 0 "MI-R2" "gamma01" 0.702413625627807 0.257126119667194 0.196256144234835 1.20857110702078
5 30 0.1 0.3 "MI-R1" "gamma10" 0.154029263668927 0.0711180776675918 0.0126007752831525 0.295457752054701
5 30 0.1 0.3 "MI-R1" "gamma01" 0.329680495201708 0.195072808216104 -0.0527149294920987 0.712075919895515
5 30 0.1 0.3 "MI-R2" "gamma10" 0.147389744540523 0.0758330954882415 -0.00448953863890156 0.299269027719949
5 30 0.1 0.3 "MI-R2" "gamma01" 0.331298520282413 0.208459464546413 -0.0775177486441775 0.740114789209004
6 60 0.1 0.3 "MI-R1" "gamma10" 0.212834558479092 0.0441419113411757 0.125666503105357 0.300002613852827
6 60 0.1 0.3 "MI-R1" "gamma01" 0.0246415685701907 0.171133265588635 -0.311072141900308 0.36035527904069
6 60 0.1 0.3 "MI-R2" "gamma10" 0.224625269836353 0.0445797137366958 0.136520257445925 0.312730282226781
6 60 0.1 0.3 "MI-R2" "gamma01" 0.0691522235586014 0.199907282564361 -0.327895004809612 0.466199451926815
1 15 0.1 0 "MI-R1" "gamma10" 0.349562896146256 0.105026137053545 0.141457062981316 0.557668729311195
1 15 0.1 0 "MI-R1" "gamma01" 0.392838561654389 0.29581288492526 -0.192406780970277 0.978083904279054
1 15 0.1 0 "MI-R2" "gamma10" 0.371226826270146 0.0994173793271403 0.174823272677642 0.56763037986265
1 15 0.1 0 "MI-R2" "gamma01" 0.448011284413649 0.270796325930426 -0.0834251646096749 0.979447733436974
5 30 0.1 0.3 "MI-R1" "gamma10" 0.212340851594476 0.0808102419266424 0.0502289525341602 0.374452750654791
5 30 0.1 0.3 "MI-R1" "gamma01" 0.328127535478768 0.200632254809455 -0.0682164393561595 0.724471510313696
5 30 0.1 0.3 "MI-R2" "gamma10" 0.184402878988314 0.0913988481920893 -0.00142748722079189 0.37023324519742
5 30 0.1 0.3 "MI-R2" "gamma01" 0.413699245698652 0.209100008653716 0.000202921296568737 0.827195570100735
6 60 0.1 0.3 "MI-R1" "gamma10" 0.203575175783809 0.0475038314906446 0.109067360374524 0.298082991193093
6 60 0.1 0.3 "MI-R1" "gamma01" 0.263477280368832 0.109427233777748 0.0471108783842096 0.479843682353454
6 60 0.1 0.3 "MI-R2" "gamma10" 0.218569269164787 0.0459866119368394 0.127428359138278 0.309710179191296
6 60 0.1 0.3 "MI-R2" "gamma01" 0.305071182566476 0.115267751209252 0.076075512035816 0.534066853097135
1 15 0.1 0 "MI-R1" "gamma10" 0.236302173011833 0.0861566333273701 0.0652609866914449 0.407343359332222
1 15 0.1 0 "MI-R1" "gamma01" 0.542192147742295 0.371614819956677 -0.192878663245807 1.2772629587304
1 15 0.1 0 "MI-R2" "gamma10" 0.219860142112791 0.0950966179826587 0.029883814050871 0.409836470174712
1 15 0.1 0 "MI-R2" "gamma01" 0.340228872788976 0.381024121431816 -0.408720725254584 1.08917847083254
5 30 0.1 0.3 "MI-R1" "gamma10" 0.192006436437955 0.0721916833383462 0.0499473502718901 0.334065522604019
5 30 0.1 0.3 "MI-R1" "gamma01" 0.264157181561565 0.238712278106609 -0.204792672734847 0.733107035857977
5 30 0.1 0.3 "MI-R2" "gamma10" 0.194202999170738 0.0858583704231753 0.0224755316963906 0.365930466645085
5 30 0.1 0.3 "MI-R2" "gamma01" 0.236323595393408 0.221245588533791 -0.198111931564518 0.670759122351335
6 60 0.1 0.3 "MI-R1" "gamma10" 0.308377826093249 0.058903158966623 0.190016305453814 0.426739346732683
6 60 0.1 0.3 "MI-R1" "gamma01" 0.43198514452966 0.125948412755685 0.184990446847574 0.678979842211746
6 60 0.1 0.3 "MI-R2" "gamma10" 0.322156276412841 0.0538997358899916 0.214942428153172 0.429370124672511
6 60 0.1 0.3 "MI-R2" "gamma01" 0.464512362179367 0.141286992968967 0.183810047149394 0.74521467720934
1 15 0.1 0 "MI-R1" "gamma10" 0.161021676121292 0.124486567602115 -0.0862986585298764 0.408342010772461
1 15 0.1 0 "MI-R1" "gamma01" 0.706998034205347 0.403914382941878 -0.0945620311202185 1.50855809953091
